periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
02/2025;qtd_aprovada;"500755 SANTA RITA DO PARDO";2249;-;22;-;-;503;145;-;-;-;-;-;129;-;-;539;16335;217;-;-;-;-;149;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;20458
02/2025;qtd_aprovada;"500769 SAO GABRIEL DO OESTE";768;302;59;13465;-;1347;414;-;-;-;-;-;670;-;-;264;21316;1160;88;-;-;-;-;-;-;-;32;-;1;-;-;1;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;39954
02/2025;qtd_aprovada;"500770 SETE QUEDAS";-;96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;652;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;748
02/2025;qtd_aprovada;"500780 SELVIRIA";1315;8;18;2542;-;168;30;-;-;-;-;-;35;-;-;380;4846;157;-;-;-;-;229;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9756
02/2025;qtd_aprovada;"500790 SIDROLANDIA";1102;216;-;369;-;1181;115;4;-;-;-;-;143;-;-;676;19040;221;5;-;-;2;128;-;-;-;22;-;-;125;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;23426
02/2025;qtd_aprovada;"500793 SONORA";12392;459;20;3382;-;-;-;-;-;-;-;-;1;-;-;311;13646;-;-;-;-;-;279;-;-;-;25;-;2;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30570
02/2025;qtd_aprovada;"500795 TACURU";-;-;-;1697;-;79;325;-;-;-;-;-;-;-;-;-;1263;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;3492
02/2025;qtd_aprovada;"500797 TAQUARUSSU";56;18;-;191;-;-;51;-;-;-;-;-;-;-;-;1;2002;-;-;-;-;-;-;-;-;-;31;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2351
02/2025;qtd_aprovada;"500800 TERENOS";2052;74;-;11980;-;582;311;-;-;-;-;-;168;-;-;333;7886;829;-;-;-;-;43;165;-;-;30;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;24473
02/2025;qtd_aprovada;"500830 TRES LAGOAS";378;-;195;70115;1665;3782;1011;1266;398;204;230;12;1070;361;-;2408;59577;2160;27;287;1076;647;498;26;-;-;164;-;8;155;-;1;5;6;-;-;-;-;66;1;-;-;15;-;-;-;-;-;-;-;41;30;-;-;-;-;-;-;-;147885
02/2025;qtd_aprovada;"500840 VICENTINA";-;23;-;2198;-;-;65;-;-;-;-;-;-;-;-;-;1368;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3654
02/2025;qtd_aprovada;" MUNICIPIO IGNORADO - MT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;qtd_aprovada;"510010 ACORIZAL";-;-;3;1399;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1402
02/2025;qtd_aprovada;"510020 AGUA BOA";5;1520;2014;10590;-;1215;481;533;61;-;-;-;288;312;14;804;10115;2640;78;-;-;379;4;27;-;-;48;-;6;-;-;-;11;4;-;-;-;-;-;-;-;70;-;-;-;-;-;-;-;-;48;-;-;5924;-;-;-;-;-;37191
02/2025;qtd_aprovada;"510025 ALTA FLORESTA";21707;308;66;26783;-;2704;319;261;121;-;6;-;686;339;-;1021;20663;1140;36;-;-;253;1;32;-;-;126;-;1;9;-;-;8;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;413;-;-;13663;-;-;-;-;-;90671
02/2025;qtd_aprovada;"510030 ALTO ARAGUAIA";2225;152;-;7167;-;543;109;-;-;-;12;-;80;-;-;194;10039;320;6;-;-;-;51;-;-;-;19;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2638;-;-;-;-;-;23576
02/2025;qtd_aprovada;"510035 ALTO BOA VISTA";-;67;-;1186;-;-;32;-;-;-;-;-;55;-;14;2;32;262;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1820;-;-;-;-;-;3517
02/2025;qtd_aprovada;"510040 ALTO GARCAS";11859;64;91;3648;-;162;11;-;-;-;-;-;81;-;49;574;17707;70;10;-;-;-;211;2;-;-;42;-;1;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;34692
02/2025;qtd_aprovada;"510050 ALTO PARAGUAI";6429;119;119;2767;-;76;31;-;-;-;-;-;82;-;-;660;12091;144;-;-;-;-;377;-;-;-;17;-;1;-;-;-;-;-;-;-;-;-;88;-;-;-;-;-;-;-;-;-;-;-;18;-;-;3;-;-;-;-;-;23022
02/2025;qtd_aprovada;"510060 ALTO TAQUARI";80;64;132;6140;39;284;203;-;-;-;-;-;-;-;-;13;849;61;25;-;-;-;-;-;-;-;42;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7934
02/2025;qtd_aprovada;"510080 APIACAS";5644;432;5;3789;-;238;32;-;-;-;-;-;205;-;10;68;54594;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2145;-;-;-;-;-;67243
02/2025;qtd_aprovada;"510100 ARAGUAIANA";-;-;185;1513;-;-;-;-;-;-;-;-;-;-;-;110;1547;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3371
02/2025;qtd_aprovada;"510120 ARAGUAINHA";-;92;153;1049;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;-;-;-;-;-;1894
02/2025;qtd_aprovada;"510125 ARAPUTANGA";8003;158;-;1931;-;57;37;4;1;-;12;-;222;-;-;85;3904;65;-;-;-;-;-;92;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4451;-;-;-;-;-;19034
02/2025;qtd_aprovada;"510130 ARENAPOLIS";581;28;-;2485;18;1438;142;-;-;-;-;-;98;-;-;475;12537;280;10;-;-;-;-;-;-;-;236;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2600;-;-;-;-;-;20990
02/2025;qtd_aprovada;"510140 ARIPUANA";2444;103;-;2335;-;1193;311;1;-;-;-;-;80;-;-;245;26217;459;160;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4420;-;-;-;-;-;37977
02/2025;qtd_aprovada;"510160 BARAO DE MELGACO";45;103;-;-;-;26;-;-;-;-;-;-;-;-;-;46;2672;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60;-;-;-;-;-;2987
02/2025;qtd_aprovada;"510170 BARRA DO BUGRES";-;116;1672;25783;-;955;29;27;-;-;-;-;207;107;-;792;20610;216;15;-;-;112;-;80;-;-;190;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7495;-;-;-;-;-;58406
02/2025;qtd_aprovada;"510180 BARRA DO GARCAS";23601;270;-;12585;597;1546;253;-;-;-;-;-;229;1082;215;771;27137;679;28;-;1784;812;-;-;-;-;193;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;25;28;-;11091;-;-;-;-;-;82941
02/2025;qtd_aprovada;"510183 BOA ESPERANCA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;qtd_aprovada;"510185 BOM JESUS DO ARAGUAIA";-;32;-;3651;-;-;-;-;-;-;-;-;83;-;1;18;2064;367;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;1900;-;-;-;-;-;8197
02/2025;qtd_aprovada;"510190 BRASNORTE";1385;102;22;9636;-;834;450;10;9;-;5;-;55;-;-;814;6338;332;3;-;1;-;-;437;-;-;27;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1397;-;-;-;-;-;21875
02/2025;qtd_aprovada;"510250 CACERES";20508;111;135;25998;-;2466;314;845;-;-;2;-;209;930;1;1508;26308;-;-;-;2600;943;-;116;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;67;-;2600;-;-;-;-;-;85703
02/2025;qtd_aprovada;"510260 CAMPINAPOLIS";-;-;-;8200;-;627;190;27;-;-;-;-;-;-;-;-;313;81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6432;-;-;-;-;-;15870
02/2025;qtd_aprovada;"510263 CAMPO NOVO DO PARECIS";2607;350;63;11027;311;1175;555;631;19;-;7;-;259;-;-;1282;28322;360;-;-;-;-;151;-;-;-;361;-;17;-;-;-;1;-;-;-;-;-;-;-;-;127;-;-;-;-;-;-;-;-;20;-;-;5801;-;-;-;-;-;53446
02/2025;qtd_aprovada;"510267 CAMPO VERDE";1300;197;808;17367;-;1759;1220;226;220;-;-;-;574;48;306;4441;30564;1097;80;-;-;39;-;-;-;-;267;-;2;1;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;9349;-;-;-;-;-;69888
02/2025;qtd_aprovada;"510268 CAMPOS DE JULIO";1798;41;162;4815;-;199;18;7;13;-;12;-;5;-;-;501;7799;623;1;-;-;-;70;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;5168;-;-;-;-;-;21239
02/2025;qtd_aprovada;"510269 CANABRAVA DO NORTE";119;13;-;626;-;-;-;-;-;-;-;-;-;1;-;164;1564;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;683;-;-;-;-;-;3171
02/2025;qtd_aprovada;"510270 CANARANA";122;-;-;-;-;833;231;-;-;-;-;-;183;-;-;257;16811;629;1;-;-;3;-;-;-;-;55;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5205;-;-;-;-;-;24332
02/2025;qtd_aprovada;"510279 CARLINDA";1070;122;31;2645;-;17;154;21;-;-;-;-;-;-;-;8;4534;316;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8940
02/2025;qtd_aprovada;"510285 CASTANHEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;qtd_aprovada;"510300 CHAPADA DOS GUIMARAES";568;-;-;15325;-;397;73;12;2;-;-;-;104;-;-;244;15721;533;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1059;-;-;-;-;-;34054
02/2025;qtd_aprovada;"510305 CLAUDIA";83;173;1;6145;6;394;100;34;5;-;7;-;119;-;-;4;2800;1076;5;-;-;-;-;161;-;-;24;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;22;-;-;6850;-;-;-;-;-;18012
02/2025;qtd_aprovada;"510310 COCALINHO";1898;61;325;2470;-;246;152;-;-;-;-;-;1;-;-;231;10491;132;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16007
02/2025;qtd_aprovada;"510320 COLIDER";23683;531;156;18220;-;1391;209;629;14;1;-;-;229;459;15;1524;34809;718;29;-;-;336;1967;-;-;-;175;-;6;-;-;-;-;1;-;-;1;-;103;-;-;43;-;-;-;-;-;-;-;-;-;-;-;10445;-;-;-;-;-;95694
02/2025;qtd_aprovada;"510325 COLNIZA";6423;82;157;5207;-;534;234;-;-;-;-;-;-;-;2;850;27580;68;30;-;-;-;159;-;-;-;76;-;4;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18105;-;-;-;-;-;59542
02/2025;qtd_aprovada;"510330 COMODORO";1;124;349;3978;-;389;293;-;38;-;-;-;567;-;-;-;6828;338;-;-;-;-;-;-;-;-;1028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57;-;-;-;-;-;-;-;-;-;-;-;13552;-;-;-;-;-;27542
02/2025;qtd_aprovada;"510335 CONFRESA";787;168;60;2273;87;602;210;383;1;-;-;-;187;-;-;1186;23212;1444;54;-;-;-;-;490;-;-;34;-;4;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31186
02/2025;qtd_aprovada;"510336 CONQUISTA D'OESTE";123;34;-;4561;-;186;-;18;-;-;2;-;20;-;-;529;4667;69;-;-;-;-;-;-;-;-;173;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1916;-;-;-;-;-;12298
02/2025;qtd_aprovada;"510337 COTRIGUACU";-;25;-;259;-;45;2;-;-;-;-;-;-;-;3;56;311;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6575;-;-;-;-;-;7353
02/2025;qtd_aprovada;"510340 CUIABA";3729;2129;36678;515583;7856;11007;2329;4881;290;543;641;50;15725;24316;1452;11312;415118;10381;855;3023;8346;7040;5416;2841;-;-;654;-;136;1427;-;-;44;2;-;-;-;-;1270;-;-;587;48;1559;54;83;34;223;-;1083532;2802;25;-;13046;-;-;-;-;-;2197067
02/2025;qtd_aprovada;"510343 CURVELANDIA";-;34;-;294;-;-;-;-;-;-;-;-;-;-;-;-;52;314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;694
02/2025;qtd_aprovada;"510345 DENISE";600;2;-;1585;-;676;-;-;-;-;-;-;-;-;-;1500;13461;323;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1681;-;-;-;-;-;19837
02/2025;qtd_aprovada;"510350 DIAMANTINO";1314;363;232;8975;149;854;132;120;34;-;45;-;132;-;82;1523;22412;307;3;-;-;17;73;-;-;-;19;-;-;-;-;-;-;-;-;-;-;3;6;-;-;-;-;-;-;-;-;-;-;-;30;-;-;7383;-;-;-;-;-;44208
02/2025;qtd_aprovada;"510360 DOM AQUINO";9;53;-;-;-;73;-;-;-;-;-;-;84;-;-;-;1388;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158;-;-;-;-;-;1793
02/2025;qtd_aprovada;"510370 FELIZ NATAL";913;139;-;3095;-;251;108;20;11;-;-;-;87;-;4;556;9266;319;2;-;-;-;-;-;1;-;23;-;-;-;-;-;2;-;-;1;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;3414;-;-;-;-;-;18216
02/2025;qtd_aprovada;"510380 FIGUEIROPOLIS D'OESTE";343;18;-;28;-;-;-;-;-;-;-;-;-;-;-;71;1374;171;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2005
02/2025;qtd_aprovada;"510385 GAUCHA DO NORTE";3776;89;19;720;-;78;125;-;-;-;-;-;-;-;1;541;11920;630;-;-;-;-;117;5;-;-;19;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18061
02/2025;qtd_aprovada;"510390 GENERAL CARNEIRO";-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;673;277;-;-;-;-;-;-;-;-;16;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;164;-;-;-;-;-;1159
02/2025;qtd_aprovada;"510395 GLORIA D'OESTE";-;30;-;1489;-;-;6;-;-;-;30;-;34;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1418;-;-;-;-;-;3112
02/2025;qtd_aprovada;"510410 GUARANTA DO NORTE";16291;8676;130;10242;-;760;628;-;-;-;-;-;340;-;131;2273;32662;2003;12;-;-;56;2888;-;-;-;298;-;16;1;-;5;-;-;-;-;-;-;221;-;-;88;-;-;-;-;-;-;-;-;4;-;-;8908;-;-;-;-;-;86633
02/2025;qtd_aprovada;"510420 GUIRATINGA";5339;16;23;2998;-;227;-;-;-;-;-;-;14;-;1;1190;8269;-;-;-;-;-;27;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2100;-;-;-;-;-;20220
02/2025;qtd_aprovada;"510450 INDIAVAI";-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;747;63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;837
02/2025;qtd_aprovada;"510452 IPIRANGA DO NORTE";3644;50;2;4295;-;-;9;28;12;1;8;-;17;-;-;219;6986;776;-;-;-;-;-;3;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1868;-;-;-;-;-;17931
02/2025;qtd_aprovada;"510454 ITANHANGA";1823;65;3226;3160;-;149;107;13;26;-;25;-;92;-;-;145;3813;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12650
02/2025;qtd_aprovada;"510455 ITAUBA";4669;176;78;1749;-;81;-;-;-;-;-;-;23;-;14;568;6174;200;-;-;-;-;187;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1989;-;-;-;-;-;15928
02/2025;qtd_aprovada;"510460 ITIQUIRA";9249;327;1243;8212;-;1312;95;172;-;-;-;-;4;-;-;868;19965;824;-;-;-;-;778;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43155
02/2025;qtd_aprovada;"510480 JACIARA";1952;552;340;6430;-;1130;305;41;6;-;32;-;261;42;3;1560;25784;324;25;-;-;29;-;1;-;-;41;-;3;-;3;8;1;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;13;-;-;2883;-;-;-;-;-;41807
02/2025;qtd_aprovada;"510490 JANGADA";469;31;-;-;-;-;-;-;-;-;-;-;-;-;-;1424;9026;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153;-;-;-;-;-;11103
02/2025;qtd_aprovada;"510500 JAURU";105;-;-;839;-;37;24;-;-;-;-;-;39;-;7;14;875;20;-;-;-;-;-;96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2056
02/2025;qtd_aprovada;"510510 JUARA";8741;50;297;7562;-;1681;373;216;65;-;12;-;291;250;6;1774;28142;1824;338;-;-;420;-;159;-;-;423;-;29;-;55;1;-;260;-;-;1;-;-;282;-;72;-;-;-;-;-;-;-;-;2;-;-;11933;-;-;-;-;-;65259
02/2025;qtd_aprovada;"510515 JUINA";138;66;185;24535;77;1456;451;227;4;-;43;-;189;361;-;642;19151;369;-;-;-;265;-;-;-;-;111;-;6;-;-;3;-;-;-;-;-;2;-;-;-;83;-;-;-;-;-;-;-;-;-;-;-;34290;-;-;-;-;-;82654
02/2025;qtd_aprovada;"510517 JURUENA";1320;82;41;968;-;169;3;-;-;-;-;-;10;-;7;73;1731;79;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4496
02/2025;qtd_aprovada;"510520 JUSCIMEIRA";49;72;-;955;-;290;-;-;-;-;-;-;75;-;3;7;131;189;-;-;-;-;-;-;-;-;25;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1596;-;-;-;-;-;3404
02/2025;qtd_aprovada;"510523 LAMBARI D'OESTE";-;-;-;-;-;10;8;14;12;-;13;-;34;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;165
02/2025;qtd_aprovada;"510525 LUCAS DO RIO VERDE";18625;156;496;24274;317;3059;1039;157;138;-;143;-;1129;-;-;6376;115285;1715;13;-;-;-;3281;54;-;-;325;-;115;-;-;2;2;2;-;-;-;-;236;4;-;-;-;-;-;-;-;-;-;-;-;-;-;5053;-;-;-;-;-;181996
02/2025;qtd_aprovada;"510530 LUCIARA";-;-;2;941;-;-;54;-;-;-;-;-;2;-;-;15;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1101
02/2025;qtd_aprovada;"510550 VILA BELA DA SANTISSIMA TRINDADE";14758;-;59;2077;-;161;157;1;-;-;-;-;6;-;-;1075;16160;194;-;-;-;-;591;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5421;-;-;-;-;-;40769
02/2025;qtd_aprovada;"510558 MARCELANDIA";6997;-;101;4046;-;605;60;-;-;-;-;-;198;-;4;677;23747;198;39;-;-;1;562;65;-;-;228;-;5;1;-;-;1;-;-;-;-;2;112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7471;-;-;-;-;-;45120
02/2025;qtd_aprovada;"510560 MATUPA";2737;85;-;9170;-;394;278;-;-;-;-;-;16;-;19;372;34502;684;-;-;-;20;-;-;-;-;96;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5488;-;-;-;-;-;53863
02/2025;qtd_aprovada;"510562 MIRASSOL D'OESTE";147;263;21;4292;-;353;211;52;2;-;22;-;261;-;1;443;18748;232;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;12;-;-;12016;-;-;-;-;-;37099
02/2025;qtd_aprovada;"510590 NOBRES";-;140;-;4134;-;235;12;7;8;-;-;-;36;-;-;96;1283;233;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;2060;-;-;-;-;-;8274
02/2025;qtd_aprovada;"510600 NORTELANDIA";48;44;3;1728;-;-;-;-;-;-;-;-;3;-;-;131;1359;210;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1193;-;-;-;-;-;4721
