periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
07/2024;valor_aprovado;"410730 DOUTOR CAMARGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11026,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11026,08
07/2024;valor_aprovado;"410740 ENEAS MARQUES";-;-;-;216,85;-;-;-;-;-;-;-;-;-;-;-;8,00;17325,09;770,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8652,60;26973,46
07/2024;valor_aprovado;"410750 ENGENHEIRO BELTRAO";-;-;-;4200,40;-;-;-;-;-;-;-;-;54,04;-;-;-;13696,07;-;-;-;-;-;-;-;24,92;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;23915,01
07/2024;valor_aprovado;"410752 ESPERANCA NOVA";-;-;-;9048,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;7875,45;20524,17
07/2024;valor_aprovado;"410753 ENTRE RIOS DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"410754 ESPIGAO ALTO DO IGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;9000,00
07/2024;valor_aprovado;"410755 FAROL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"410760 FAXINAL";-;-;-;8142,92;-;2111,89;1821,60;-;6181,25;-;-;-;2024,22;-;-;17,00;60751,33;12,70;66,63;-;-;-;-;-;416,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81546,42
07/2024;valor_aprovado;"410765 FAZENDA RIO GRANDE";-;-;-;83498,09;15577,96;2303,29;8874,80;126643,34;-;-;-;-;3712,50;-;-;-;117595,91;-;72,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;358278,53
07/2024;valor_aprovado;"410770 FENIX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7439,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7439,07
07/2024;valor_aprovado;"410773 FERNANDES PINHEIRO";-;-;-;2043,13;-;-;-;-;-;-;-;-;609,80;-;-;-;4086,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6739,49
07/2024;valor_aprovado;"410775 FIGUEIRA";-;-;-;626,30;-;-;-;-;-;-;-;-;-;-;-;-;30278,95;-;-;-;-;-;-;-;347,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31252,65
07/2024;valor_aprovado;"410780 FLORAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3056,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3056,91
07/2024;valor_aprovado;"410785 FLOR DA SERRA DO SUL";-;-;-;24117,50;-;563,81;1036,20;-;-;-;-;-;-;-;-;-;5548,38;1166,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12498,75;44931,54
07/2024;valor_aprovado;"410790 FLORESTA";-;-;-;2137,79;-;-;-;-;-;-;-;-;-;-;-;-;112,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,02
07/2024;valor_aprovado;"410800 FLORESTOPOLIS";-;-;-;3382,93;-;2164,15;-;-;-;-;-;-;-;-;-;-;22817,06;1492,89;-;-;-;-;-;-;36,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;36868,79
07/2024;valor_aprovado;"410810 FLORIDA";-;-;-;152,07;-;-;-;-;-;-;-;-;-;-;-;-;62,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214,42
07/2024;valor_aprovado;"410820 FORMOSA DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10041,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10041,37
07/2024;valor_aprovado;"410830 FOZ DO IGUACU";662,34;-;13831,14;700234,89;50774,00;97861,84;97204,07;86006,64;76686,25;33377,39;31591,97;-;118127,74;103285,79;-;582,00;423733,68;64893,96;3006,66;495082,35;1040514,85;38822,50;1952,82;10828,08;23045,54;-;-;369330,78;20,74;682,62;179,60;67,86;207,40;-;54,97;-;2987,00;179,16;589,03;2242,29;2813,54;-;-;-;7155,00;333707,86;154253,17;114628,62;-;4501206,14
07/2024;valor_aprovado;"410832 FRANCISCO ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"410840 FRANCISCO BELTRAO";-;-;3195,50;417253,10;135693,57;64231,16;78844,62;187362,06;43537,50;12137,16;9280,44;-;42470,04;289,68;-;56,00;327817,65;75485,64;23120,00;422682,15;388356,03;139,29;1294,06;47285,24;5096,44;-;154,07;240115,92;268,74;97,99;3325,14;4858,20;-;-;-;-;16216,26;-;-;4300,04;-;-;-;-;-;311682,15;80501,50;342,28;-;2947489,62
07/2024;valor_aprovado;"410845 FOZ DO JORDAO";-;-;-;1190,12;-;-;145,20;-;-;-;-;-;20,55;-;-;38,00;17258,65;95,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18747,77
07/2024;valor_aprovado;"410850 GENERAL CARNEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6484,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6484,89
07/2024;valor_aprovado;"410855 GODOY MOREIRA";-;-;-;-;-;-;-;-;-;-;-;-;524,71;-;-;-;8524,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9049,10
07/2024;valor_aprovado;"410860 GOIOERE";-;-;-;3397,98;-;12864,87;1008,70;27485,84;-;-;-;-;2069,79;-;-;104,00;123340,62;8560,11;5869,12;-;-;-;-;-;4437,02;-;16,89;-;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;-;-;39258,45;228426,37
07/2024;valor_aprovado;"410865 GOIOXIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11909,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11909,58
07/2024;valor_aprovado;"410870 GRANDES RIOS";-;-;-;1492,91;-;117,08;-;-;-;-;-;-;28,00;-;-;-;10009,31;-;-;-;-;-;-;112,60;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11784,82
07/2024;valor_aprovado;"410880 GUAIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43598,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43598,84
07/2024;valor_aprovado;"410890 GUAIRACA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12753,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;19953,55
07/2024;valor_aprovado;"410895 GUAMIRANGA";-;-;-;8416,07;-;-;-;-;-;-;-;-;515,00;-;-;-;6149,16;-;-;-;-;-;-;-;162,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15242,23
07/2024;valor_aprovado;"410900 GUAPIRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"410910 GUAPOREMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"410920 GUARACI";-;-;-;2402,42;-;-;-;-;-;-;-;-;-;-;-;-;12015,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14418,02
07/2024;valor_aprovado;"410930 GUARANIACU";-;-;-;2426,22;-;796,14;-;-;-;-;-;-;-;-;-;16,00;9997,90;2737,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15973,43
07/2024;valor_aprovado;"410940 GUARAPUAVA";508,48;-;1953,36;288308,56;44069,54;94830,04;89365,78;86426,16;75250,00;1207,09;18829,71;-;142896,48;-;-;1993,00;527837,59;14559,35;31071,10;424313,35;570662,93;144,44;554,56;53148,00;28832,52;-;6074,24;34188,84;-;287,80;1161,70;-;-;-;-;-;54524,76;567,34;-;13264,46;-;-;-;-;-;491106,26;201308,00;14754,92;111934,20;3425934,56
07/2024;valor_aprovado;"410950 GUARAQUECABA";-;-;-;-;-;2723,99;-;-;-;-;-;-;-;-;-;-;10003,59;-;-;-;-;-;-;-;71,04;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12826,77
07/2024;valor_aprovado;"410960 GUARATUBA";-;-;-;33750,61;-;5560,77;-;-;-;-;-;-;515,00;-;-;-;70171,94;2118,55;417,80;-;-;-;-;-;2839,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115373,71
07/2024;valor_aprovado;"410965 HONORIO SERPA";-;-;-;-;-;1013,19;-;-;-;-;-;-;1468,47;-;-;-;14842,26;-;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17335,18
07/2024;valor_aprovado;"410970 IBAITI";-;-;-;3736,56;-;1695,46;-;-;-;-;-;-;787,95;-;-;-;44727,75;-;208,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51156,17
07/2024;valor_aprovado;"410975 IBEMA";8,10;-;-;-;-;-;-;-;-;-;-;-;189,24;-;-;-;10201,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10398,89
07/2024;valor_aprovado;"410980 IBIPORA";-;-;1523,97;34889,73;-;28431,18;752,95;58752,32;-;-;-;-;3111,61;-;-;86,00;173903,64;2625,36;1994,09;-;-;-;1204,76;-;1063,78;-;26,42;-;-;12,27;430,82;77,82;-;-;54,97;-;538,60;-;60,60;-;-;-;-;-;-;-;12720,00;-;-;322260,89
07/2024;valor_aprovado;"410990 ICARAIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"411000 IGUARACU";10,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11350,68;-;-;-;-;-;-;-;149,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11511,00
07/2024;valor_aprovado;"411005 IGUATU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"411007 IMBAU";-;-;-;3976,68;-;-;-;-;-;-;-;-;5,15;-;-;-;16203,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20185,22
07/2024;valor_aprovado;"411010 IMBITUVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24050,04;142,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24192,36
07/2024;valor_aprovado;"411020 INACIO MARTINS";-;-;-;2546,94;-;1293,97;-;-;-;-;-;-;5,15;-;-;-;8042,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11888,67
07/2024;valor_aprovado;"411030 INAJA";-;-;-;1801,58;-;-;-;-;-;-;-;-;-;-;-;-;24,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1826,52
07/2024;valor_aprovado;"411040 INDIANOPOLIS";-;-;-;852,45;-;-;-;-;-;-;-;-;51,50;-;-;21,00;8277,63;114,30;-;-;-;-;-;-;419,78;-;16,89;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;9813,27
07/2024;valor_aprovado;"411050 IPIRANGA";-;-;-;7246,31;-;-;-;-;-;-;-;-;8,40;-;-;-;32217,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39472,49
07/2024;valor_aprovado;"411060 IPORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"411065 IRACEMA DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;42,33;-;-;-;9691,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9734,13
07/2024;valor_aprovado;"411070 IRATI";-;-;43,12;111499,90;12437,69;25168,55;338,25;29628,87;7256,25;-;-;-;5136,31;-;-;-;30343,50;-;6242,39;-;315911,67;-;425,15;96320,00;5719,20;-;312,00;37808,40;-;-;-;-;-;-;-;-;1055,86;-;-;5990,86;-;-;-;-;-;167023,79;59553,70;2057,58;-;920273,04
07/2024;valor_aprovado;"411080 IRETAMA";-;-;-;1673,65;-;-;-;-;-;-;-;-;56,65;-;-;115,00;3964,74;-;-;-;-;-;4,41;-;541,92;-;-;-;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;-;-;-;6369,35
07/2024;valor_aprovado;"411090 ITAGUAJE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12121,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12121,62
07/2024;valor_aprovado;"411095 ITAIPULANDIA";-;-;-;8,19;-;-;-;-;-;-;-;-;108,08;-;-;170,00;4766,09;-;-;-;-;-;37,20;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;222,70;-;-;-;-;-;-;-;-;-;-;5317,89
07/2024;valor_aprovado;"411100 ITAMBARACA";-;-;-;2078,21;-;2381,90;-;-;-;-;-;-;-;-;-;-;3474,52;-;-;-;-;-;-;-;825,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8760,21
07/2024;valor_aprovado;"411110 ITAMBE";-;-;-;3192,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3192,29
07/2024;valor_aprovado;"411120 ITAPEJARA D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63,00;19490,12;310,27;-;-;-;-;-;-;97,20;-;67,55;-;-;-;-;-;-;-;-;-;19,18;-;-;-;-;-;-;-;-;-;10800,00;-;53816,40;84663,72
07/2024;valor_aprovado;"411125 ITAPERUCU";21,60;-;-;80018,11;-;10668,00;-;-;-;-;-;-;-;-;-;-;75425,18;-;-;-;-;-;-;-;473,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1170,00;-;-;167776,49
07/2024;valor_aprovado;"411130 ITAUNA DO SUL";-;-;-;1031,66;-;-;-;-;-;-;-;-;-;-;-;-;8475,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9507,00
07/2024;valor_aprovado;"411140 IVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15567,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15567,27
07/2024;valor_aprovado;"411150 IVAIPORA";-;-;-;69603,53;-;30124,45;7434,35;20772,37;31712,50;-;5430,90;-;3595,12;-;-;-;78260,70;15401,86;12275,79;-;437272,94;-;29,67;102856,00;5879,08;-;1020,96;2015,86;-;-;625,24;-;-;-;-;-;-;925,66;1691,02;5850,06;-;-;-;-;-;158058,16;59658,17;610,56;-;1051104,95
07/2024;valor_aprovado;"411155 IVATE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31965,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31965,03
07/2024;valor_aprovado;"411160 IVATUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"411170 JABOTI";-;-;-;1116,21;-;-;-;-;-;-;-;-;-;-;-;-;19507,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20623,89
07/2024;valor_aprovado;"411180 JACAREZINHO";2022,30;-;3005,70;153626,32;17372,28;37804,78;66028,48;41776,20;96750,00;-;8793,50;-;350155,19;170,40;-;-;272710,42;10018,43;418734,81;-;-;97,08;721,75;262,38;11573,66;-;590,49;1058099,55;-;-;731,15;3289,95;-;-;-;-;79,92;-;-;-;-;-;-;-;-;472879,98;195997,69;-;-;3223292,41
07/2024;valor_aprovado;"411190 JAGUAPITA";-;-;-;4237,91;-;247,08;-;-;-;-;-;-;25,75;-;-;-;20971,94;-;-;-;-;-;-;-;429,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25911,92
07/2024;valor_aprovado;"411200 JAGUARIAIVA";-;-;-;1037,48;-;11256,35;5711,20;-;-;-;-;-;1797,35;-;-;-;41583,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61386,27
07/2024;valor_aprovado;"411210 JANDAIA DO SUL";-;-;-;7194,01;-;3108,45;48,40;-;-;-;-;-;11205,11;-;-;-;38263,52;1219,20;41,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;61229,92
07/2024;valor_aprovado;"411220 JANIOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91,00;3763,71;364,26;-;-;-;-;-;-;32,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4251,37
07/2024;valor_aprovado;"411230 JAPIRA";-;-;-;1356,70;-;-;-;-;-;-;-;-;-;-;-;-;18182,43;205,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19744,61
07/2024;valor_aprovado;"411240 JAPURA";-;-;-;3131,65;-;-;-;-;-;-;-;-;335,63;-;-;-;8291,89;76,20;-;-;-;-;-;-;-;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11874,78
07/2024;valor_aprovado;"411250 JARDIM ALEGRE";-;-;-;4405,53;-;1353,84;-;-;-;-;-;-;-;-;-;-;5767,06;4348,26;-;-;-;-;-;56,30;1473,70;-;534,45;-;-;-;176,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18115,14
07/2024;valor_aprovado;"411260 JARDIM OLINDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"411270 JATAIZINHO";-;-;-;693,05;-;-;-;-;-;-;-;-;-;-;-;-;17244,46;1883,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19820,57
07/2024;valor_aprovado;"411275 JESUITAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14140,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14140,87
07/2024;valor_aprovado;"411280 JOAQUIM TAVORA";-;-;-;3104,15;-;-;-;-;-;-;-;-;-;-;-;-;9842,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12946,34
07/2024;valor_aprovado;"411290 JUNDIAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4982,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4982,94
07/2024;valor_aprovado;"411295 JURANDA";-;-;-;7988,33;-;-;-;-;-;-;-;-;56,00;-;-;30,00;7179,54;893,96;-;-;-;-;1,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;23123,99
07/2024;valor_aprovado;"411300 JUSSARA";-;-;-;622,34;-;-;-;-;-;-;-;-;-;-;-;7,00;8158,46;-;-;-;-;-;-;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8880,44
07/2024;valor_aprovado;"411310 KALORE";-;-;-;-;-;-;-;-;-;-;-;-;400,00;-;-;-;11712,21;101,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12213,81
07/2024;valor_aprovado;"411320 LAPA";-;-;-;53070,33;-;7994,96;895,40;49658,91;-;-;-;-;8,53;-;-;8,00;110614,22;-;-;-;-;-;11,18;-;11607,48;-;-;-;-;-;375,84;-;-;-;-;-;136,32;-;44,54;-;-;-;-;-;-;-;-;-;-;234425,71
07/2024;valor_aprovado;"411325 LARANJAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3675,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3675,36
07/2024;valor_aprovado;"411330 LARANJEIRAS DO SUL";-;-;13,25;15455,31;-;8938,46;23051,92;8096,02;-;-;2571,70;-;3341,25;-;-;-;56677,28;9506,78;5364,27;-;-;-;22,72;-;3624,40;-;26,42;-;-;-;240,04;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;-;-;-;136951,74
07/2024;valor_aprovado;"411340 LEOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4912,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4912,26
07/2024;valor_aprovado;"411342 LIDIANOPOLIS";-;-;-;4951,60;-;-;-;-;-;-;-;-;-;-;-;-;7492,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12443,68
07/2024;valor_aprovado;"411345 LINDOESTE";-;-;-;2472,03;-;-;-;-;-;-;-;-;22,40;-;-;-;12892,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;20787,01
07/2024;valor_aprovado;"411350 LOANDA";-;-;-;6737,85;-;1816,64;-;-;-;-;-;-;2,80;-;-;-;42212,56;10211,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;65256,75
07/2024;valor_aprovado;"411360 LOBATO";-;-;-;825,83;-;72,49;-;-;-;-;-;-;5,60;-;-;6,00;10177,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11087,84
