periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
09/2024;valor_aprovado;"431127 LAGOA DOS TRES CANTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225,00;-;-;225,00
09/2024;valor_aprovado;"431130 LAGOA VERMELHA";-;-;-;44783,14;-;12359,59;13984,95;4945,49;-;-;-;-;12363,33;-;-;19,00;57534,88;3441,87;2453,51;-;-;-;-;-;3845,28;-;-;18410,70;-;-;-;-;-;-;-;-;-;-;823,99;-;-;-;-;-;-;-;-;-;-;-;174965,73
09/2024;valor_aprovado;"431140 LAJEADO";164,70;-;3950,17;321636,51;148422,20;42244,66;44146,98;149548,71;134467,50;35389,19;8366,69;369,19;81649,58;71099,91;-;2411,00;332252,32;36297,91;2205,98;1118693,15;286553,56;23350,94;33634,44;8,26;5333,12;-;602,26;-;-;186,15;-;-;-;-;54,97;-;5891,31;-;318,15;2610,67;575,63;-;-;-;2268,00;-;238438,18;54802,90;1312,36;7969,50;3197226,75
09/2024;valor_aprovado;"431142 LAJEADO DO BUGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431150 LAVRAS DO SUL";-;-;-;4858,67;-;1121,64;-;-;-;-;-;-;103,00;-;-;-;15990,00;-;-;-;-;-;-;-;6072,32;-;-;-;-;-;-;-;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;-;28234,71
09/2024;valor_aprovado;"431160 LIBERATO SALZANO";-;-;-;-;-;-;-;-;-;-;-;-;180,25;-;-;-;8526,05;513,70;-;-;-;-;-;-;1185,00;-;-;-;-;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;-;-;-;10583,16
09/2024;valor_aprovado;"431162 LINDOLFO COLLOR";27,00;-;-;-;-;59,67;-;-;-;-;-;-;154,50;-;-;40,00;7701,23;592,46;-;-;-;-;2,48;-;1243,68;-;45,04;-;-;-;-;-;-;-;-;-;420,42;179,16;-;-;-;-;-;-;-;-;-;4500,00;-;-;14965,64
09/2024;valor_aprovado;"431164 LINHA NOVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431170 MACHADINHO";-;-;-;1815,80;-;-;-;-;-;-;-;-;821,59;-;-;23,00;26314,42;604,28;112,60;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29727,21
09/2024;valor_aprovado;"431171 MACAMBARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431173 MAMPITUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1612,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1612,60
09/2024;valor_aprovado;"431175 MANOEL VIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431177 MAQUINE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431179 MARATA";-;-;-;-;-;-;-;-;-;-;-;-;422,30;-;-;-;600,00;-;-;-;-;-;-;351,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1373,35
09/2024;valor_aprovado;"431180 MARAU";369,90;-;-;33894,35;6532,78;15281,19;8498,60;7505,72;-;-;-;-;618,00;-;-;1296,00;78310,51;1307,60;-;-;-;-;-;-;8849,16;-;-;-;-;-;37,88;-;-;-;-;-;-;-;2338,35;-;-;-;-;-;-;-;-;-;-;4905,45;169745,49
09/2024;valor_aprovado;"431190 MARCELINO RAMOS";-;-;-;2978,62;-;-;-;-;-;-;-;-;113,30;-;-;10,00;3595,65;593,77;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7356,14
09/2024;valor_aprovado;"431198 MARIANA PIMENTEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431200 MARIANO MORO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
09/2024;valor_aprovado;"431205 MARQUES DE SOUZA";-;-;-;2917,88;-;928,32;-;-;-;-;-;-;-;-;-;-;17479,35;-;-;-;-;-;-;-;1613,48;-;-;-;-;-;-;-;-;-;-;-;-;-;222,70;-;-;-;-;-;-;-;-;-;-;-;23161,73
09/2024;valor_aprovado;"431210 MATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3709,46;-;-;-;-;-;-;-;270,84;-;5,63;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;8100,00;-;-;12108,20
09/2024;valor_aprovado;"431213 MATO CASTELHANO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163,80;1150,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;8288,87
09/2024;valor_aprovado;"431215 MATO LEITAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431217 MATO QUEIMADO";-;-;-;922,01;-;-;-;-;-;-;-;-;97,85;-;-;-;-;154,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;4323,97
09/2024;valor_aprovado;"431220 MAXIMILIANO DE ALMEIDA";-;-;-;3329,54;-;-;-;-;-;-;-;-;30,90;-;-;-;2731,45;584,20;-;-;-;-;-;-;1563,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;12739,21
09/2024;valor_aprovado;"431225 MINAS DO LEAO";-;-;-;4658,70;-;-;-;-;-;-;-;-;103,00;-;-;-;5980,60;11122,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21864,80
09/2024;valor_aprovado;"431230 MIRAGUAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431235 MONTAURI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431237 MONTE ALEGRE DOS CAMPOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431238 MONTE BELO DO SUL";-;-;-;7386,48;-;-;-;-;-;-;-;-;-;-;-;-;-;503,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7890,04
09/2024;valor_aprovado;"431240 MONTENEGRO";-;-;25,83;70231,39;3213,75;12890,62;9064,70;71557,33;3762,50;-;-;-;15834,65;221,52;-;923,00;108058,30;-;11800,22;-;331486,46;151,60;247,05;-;5494,92;-;-;-;-;-;38,74;-;-;-;-;-;1983,94;-;1039,57;8311,85;-;-;-;-;-;-;-;24075,00;508,80;-;680921,74
09/2024;valor_aprovado;"431242 MORMACO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431244 MORRINHOS DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1524,70;985,37;-;-;-;-;-;-;712,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3222,87
09/2024;valor_aprovado;"431245 MORRO REDONDO";-;-;-;2376,57;-;-;-;-;-;-;-;-;-;-;-;-;10442,36;-;-;-;-;-;-;-;564,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13383,65
09/2024;valor_aprovado;"431247 MORRO REUTER";-;-;-;-;-;-;2567,40;-;-;-;-;-;-;-;-;-;22303,54;1527,37;-;-;-;-;-;-;3913,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30312,13
09/2024;valor_aprovado;"431250 MOSTARDAS";121,50;-;-;-;-;5694,92;-;-;-;-;-;-;206,00;-;-;-;36331,64;2504,88;225,95;-;-;-;-;-;2272,80;-;-;-;-;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;4725,00;-;-;52260,85
09/2024;valor_aprovado;"431260 MUCUM";-;-;-;4796,57;-;3850,08;-;-;-;-;-;-;257,50;-;-;-;10495,02;730,45;-;-;-;28,14;-;-;2397,96;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;4500,00;-;-;27167,07
09/2024;valor_aprovado;"431261 MUITOS CAPOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431262 MULITERNO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431265 NAO-ME-TOQUE";-;-;91,65;28104,09;-;4283,75;1405,25;3372,30;-;-;305,30;-;452,56;-;-;-;21886,50;761,21;-;-;-;-;-;101,34;4528,92;-;-;-;-;-;-;-;-;-;-;-;-;-;601,29;-;-;-;-;-;-;-;-;-;-;-;65894,16
09/2024;valor_aprovado;"431267 NICOLAU VERGUEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431270 NONOAI";48,60;-;189,84;10669,06;203,90;5640,39;1372,25;5774,31;13437,50;154,56;-;-;1202,40;-;-;-;72263,42;1025,15;246,78;-;-;-;-;-;14034,32;-;158,52;-;-;-;2018,49;116,73;-;-;-;-;-;-;1336,20;-;-;-;-;-;-;-;-;-;-;-;129892,42
09/2024;valor_aprovado;"431275 NOVA ALVORADA";-;-;-;4499,38;-;320,00;726,00;-;-;-;-;-;154,50;-;-;-;1341,31;2270,07;-;-;-;-;-;-;611,04;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9950,45
09/2024;valor_aprovado;"431280 NOVA ARACA";-;-;-;5018,88;-;122,22;1284,80;1686,83;4568,75;-;-;-;288,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12969,88
09/2024;valor_aprovado;"431290 NOVA BASSANO";-;-;-;15829,61;-;4282,30;3335,41;2673,14;-;-;-;-;350,20;-;-;-;9695,57;-;-;-;-;-;-;-;711,08;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36930,15
09/2024;valor_aprovado;"431295 NOVA BOA VISTA";-;-;-;9377,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;19502,46
09/2024;valor_aprovado;"431300 NOVA BRESCIA";-;-;-;3500,26;-;7,77;-;-;-;-;-;-;-;-;-;-;9989,07;-;-;-;-;-;-;-;345,20;-;-;-;-;-;-;-;-;-;-;-;-;-;133,62;-;-;-;-;-;-;-;-;-;-;-;13975,92
09/2024;valor_aprovado;"431301 NOVA CANDELARIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;4275,00
09/2024;valor_aprovado;"431303 NOVA ESPERANCA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2796,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2796,00
09/2024;valor_aprovado;"431306 NOVA HARTZ";-;-;-;10239,12;-;-;-;-;-;-;-;-;772,50;-;-;-;22708,80;2895,60;-;-;-;-;-;-;1134,00;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37766,91
09/2024;valor_aprovado;"431308 NOVA PADUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431310 NOVA PALMA";-;-;-;96,28;-;144,97;-;-;-;-;-;-;103,00;-;-;-;12436,60;165,10;-;-;-;-;-;-;925,90;-;-;-;-;-;-;-;-;-;-;-;-;-;556,75;-;-;-;-;-;-;-;-;-;-;-;14428,60
09/2024;valor_aprovado;"431320 NOVA PETROPOLIS";-;-;-;23040,22;-;7270,69;1858,45;-;-;-;-;-;1139,76;-;-;24,00;26228,92;2291,23;-;-;-;-;-;2084,85;4044,24;-;5,63;-;-;-;-;-;-;-;-;-;53,38;-;690,37;-;-;-;-;-;-;-;-;-;-;6692,40;75424,14
09/2024;valor_aprovado;"431330 NOVA PRATA";-;-;7,04;93118,89;-;12813,66;1692,56;32777,06;2150,00;-;2991,08;-;32974,25;136,32;-;-;57681,28;2855,05;13632,01;-;147955,58;60,50;-;-;1437,48;-;86,84;37137,55;-;12,27;156,46;-;-;-;54,97;-;-;29,86;-;810,67;-;-;-;-;-;-;-;-;712,32;3445,20;444728,90
09/2024;valor_aprovado;"431333 NOVA RAMADA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
09/2024;valor_aprovado;"431335 NOVA ROMA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,00;-;1545,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1559,94
09/2024;valor_aprovado;"431337 NOVA SANTA RITA";-;-;36,66;-;-;-;4940,30;-;-;-;-;-;-;-;-;-;-;705,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5682,07
09/2024;valor_aprovado;"431339 NOVO CABRAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431340 NOVO HAMBURGO";70,20;-;9401,57;425825,44;121978,87;61026,68;60751,62;129566,11;18367,50;34038,37;17599,90;-;77929,15;99303,63;-;1970,00;288138,14;33383,76;24904,63;-;366693,60;31878,60;1777,14;78,47;26983,30;-;728,31;81789,60;-;-;4139,55;22,62;-;-;-;-;3562,00;358,32;3631,83;6629,11;-;-;-;-;-;-;-;118600,00;1601,70;-;2052729,72
09/2024;valor_aprovado;"431342 NOVO MACHADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431344 NOVO TIRADENTES";-;-;-;981,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;5481,58
09/2024;valor_aprovado;"431346 NOVO XINGU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
09/2024;valor_aprovado;"431349 NOVO BARREIRO";-;-;-;9589,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9589,26
09/2024;valor_aprovado;"431350 OSORIO";-;-;4423,49;95986,05;42615,10;21024,47;14190,23;58472,31;4031,25;-;10573,40;-;3126,55;238,56;-;441,00;154824,90;988,78;22,52;-;460742,85;121,35;-;47,26;4559,54;-;5,63;-;-;871,93;113,68;-;-;-;-;-;235,64;-;-;1158,10;-;-;-;-;-;-;370747,21;113054,96;1017,60;13365,00;1376999,36
09/2024;valor_aprovado;"431360 PAIM FILHO";-;-;-;3745,61;-;-;-;-;-;-;-;-;-;-;-;-;8090,95;-;-;-;-;-;-;-;3007,84;-;112,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;-;16982,00
09/2024;valor_aprovado;"431365 PALMARES DO SUL";-;-;-;16865,53;-;2597,96;-;-;-;-;-;-;157,02;-;-;3,00;66626,54;396,92;-;-;-;-;-;-;3295,68;-;11,26;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;89983,77
09/2024;valor_aprovado;"431370 PALMEIRA DAS MISSOES";118,80;-;584,33;61501,33;18344,77;12454,17;30753,31;39613,00;29293,75;-;4122,75;-;41725,86;-;-;-;116670,12;9912,35;3103,33;-;-;8,09;-;-;10204,86;-;-;28396,50;41,48;-;533,80;63,94;-;-;-;-;-;-;4454,00;-;-;-;-;-;-;-;166281,67;-;-;-;578182,21
09/2024;valor_aprovado;"431380 PALMITINHO";594,00;-;171,45;-;163,12;1770,39;-;-;-;-;-;-;-;-;-;-;23373,00;-;-;-;-;-;-;-;3744,78;-;22,52;-;-;-;-;-;-;-;-;-;-;-;890,80;-;-;-;-;-;-;-;-;4500,00;-;-;35230,06
09/2024;valor_aprovado;"431390 PANAMBI";8,10;-;198,94;155137,96;1998,22;13711,97;14589,84;44856,24;-;-;5030,58;-;13417,45;-;-;251,00;157906,03;14344,23;332,64;-;-;-;236,96;-;4182,00;-;499,27;9032,87;274,93;400,19;41,10;-;-;-;54,97;-;965,14;-;2494,24;-;-;-;-;-;-;-;-;2700,00;-;-;442664,87
09/2024;valor_aprovado;"431395 PANTANO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431400 PARAI";-;-;363,99;14984,96;611,70;1490,09;1592,80;-;-;-;-;-;242,05;-;-;-;30713,79;-;17,47;-;-;-;-;-;8709,58;-;52,84;-;20,74;-;-;-;-;-;-;-;57,54;-;1247,12;-;-;-;-;-;-;-;-;-;-;-;60104,67
09/2024;valor_aprovado;"431402 PARAISO DO SUL";-;-;-;5748,89;-;-;-;-;-;-;-;-;128,75;-;-;-;2520,00;2101,50;-;-;-;-;-;-;1119,60;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;-;11730,09
09/2024;valor_aprovado;"431403 PARECI NOVO";94,50;-;-;-;-;-;-;-;-;-;-;-;468,80;-;-;-;3118,90;2335,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6017,20
09/2024;valor_aprovado;"431405 PAROBE";135,00;-;405,62;52868,27;-;24057,32;5458,75;161844,26;82237,50;-;2301,36;-;3603,09;-;-;1699,00;257411,46;-;6200,25;-;-;-;3291,00;-;46672,94;-;2045,26;-;-;12,27;236,11;-;-;-;-;-;-;-;9116,46;-;-;-;-;-;-;-;-;-;-;-;659595,92
09/2024;valor_aprovado;"431406 PASSA SETE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431407 PASSO DO SOBRADO";-;-;-;2054,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2054,76
09/2024;valor_aprovado;"431410 PASSO FUNDO";4176,00;-;9726,74;380668,61;163709,76;75971,71;71570,06;250984,98;104191,25;24959,77;10989,13;25989,56;220308,36;365617,83;-;9,00;374738,68;21730,57;211191,77;1934452,56;812444,66;75604,19;372,07;-;102710,84;-;701,28;344702,68;860,41;951,93;1079,96;47,07;-;-;-;-;4674,60;38041,64;4371,34;13435,74;15408,10;-;-;4140,00;17746,00;-;-;552724,29;145482,00;-;6386485,14
09/2024;valor_aprovado;"431413 PAULO BENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;266,19;-;-;-;-;-;-;680,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;946,59
09/2024;valor_aprovado;"431415 PAVERAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431417 PEDRAS ALTAS";-;-;-;-;-;441,22;1112,10;-;-;-;-;-;92,70;-;-;-;8038,27;294,21;-;-;-;-;-;659,33;356,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10994,23
09/2024;valor_aprovado;"431420 PEDRO OSORIO";-;-;-;8845,33;-;1625,48;-;-;-;-;-;-;206,00;-;-;-;16019,00;172,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26868,60
09/2024;valor_aprovado;"431430 PEJUCARA";-;-;-;541,91;-;-;-;-;-;-;-;-;15,45;-;-;-;2202,22;-;-;-;-;-;-;-;439,80;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;2025,00;-;-;5291,19
09/2024;valor_aprovado;"431440 PELOTAS";8,10;-;4925,87;457389,22;58220,23;93438,38;43105,20;266097,44;15587,50;23197,24;11526,70;-;304323,33;178067,10;-;1,00;498833,09;43308,56;18178,11;1281745,25;875932,82;62217,14;827,19;-;11632,34;-;927,41;324712,82;1883,68;12,27;2323,25;-;-;-;-;-;2496,77;179,16;4199,07;23224,48;1381,14;-;-;-;6264,00;-;612027,39;64432,14;119224,97;-;5411850,36
09/2024;valor_aprovado;"431442 PICADA CAFE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431445 PINHAL";-;-;-;638,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;638,10
09/2024;valor_aprovado;"431446 PINHAL DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"431447 PINHAL GRANDE";-;-;-;-;-;177,02;-;-;-;-;-;-;72,10;-;-;-;1165,85;-;-;-;-;-;-;-;35,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1449,97
