periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
11/2024;valor_aprovado;"410080 ALVORADA DO SUL";-;-;-;769,33;-;1378,19;-;-;-;-;-;-;61,80;-;-;2,00;10063,66;550,66;-;-;-;-;5,59;-;62,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;17618,53
11/2024;valor_aprovado;"410090 AMAPORA";-;-;-;498,87;-;-;-;-;-;-;-;-;-;-;-;-;37,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;536,28
11/2024;valor_aprovado;"410100 AMPERE";-;-;-;39842,77;-;4271,07;5012,15;-;-;-;-;-;1525,53;-;-;95,00;20096,19;685,49;-;-;-;-;-;-;133,96;-;22,52;-;-;-;-;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;-;-;-;20695,95;92402,55
11/2024;valor_aprovado;"410105 ANAHY";-;-;-;-;-;-;-;-;-;-;-;-;53,70;-;-;76,00;7942,08;171,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8243,23
11/2024;valor_aprovado;"410110 ANDIRA";-;-;-;407,10;-;2530,97;-;-;-;-;-;-;541,35;34,08;-;-;34377,39;-;1905,54;-;-;16,18;-;-;4027,82;-;33,78;-;-;-;37,50;103,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;53915,47
11/2024;valor_aprovado;"410115 ANGULO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410120 ANTONINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25639,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25639,17
11/2024;valor_aprovado;"410130 ANTONIO OLINTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4998,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4998,03
11/2024;valor_aprovado;"410140 APUCARANA";272,70;-;1817,14;198995,52;67644,30;48730,66;49931,19;49602,53;68800,00;9068,00;2060,51;-;52555,19;34,08;-;178,00;366324,64;7654,80;424,00;629242,47;446317,97;8,09;14653,89;33024,00;1240,68;-;33,01;75,00;-;-;825,00;-;-;-;-;-;196249,10;-;178,16;8400,08;-;-;-;-;-;-;544207,40;220738,40;814,08;-;3020100,59
11/2024;valor_aprovado;"410150 ARAPONGAS";-;-;3972,75;32878,16;19819,62;44891,57;47022,54;70105,74;94062,50;109205,93;7599,50;10154,73;119433,80;664,56;-;199,00;537590,49;-;3687,01;459153,85;299960,71;137,53;286,57;14888,18;1366,08;-;170,41;-;20,74;-;1173,72;-;-;-;-;-;1105,54;-;757,50;6738,29;-;-;-;-;-;-;-;19350,00;24163,67;-;1930560,69
11/2024;valor_aprovado;"410160 ARAPOTI";-;-;-;15082,73;-;3776,51;13511,85;30784,08;-;-;-;-;35835,75;-;-;90,00;82158,27;-;41,63;-;-;-;473,39;-;231,60;-;24,12;151339,44;-;-;-;-;-;-;-;-;1201,30;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;343100,67
11/2024;valor_aprovado;"410165 ARAPUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410170 ARARUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7651,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7651,11
11/2024;valor_aprovado;"410180 ARAUCARIA";1695,60;-;529,65;520501,36;1713,90;42801,45;44435,31;97163,39;16931,25;-;13982,74;-;16741,10;-;-;567,00;420408,78;6773,81;247,36;-;391935,54;-;1002,33;6506,59;8994,04;-;993,43;-;29,86;-;313,78;8519,49;-;-;-;187,68;2607,66;59,72;3272,40;4375,01;-;-;-;-;-;-;-;-;45998,42;5870,70;1665159,35
11/2024;valor_aprovado;"410185 ARIRANHA DO IVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7421,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7421,40
11/2024;valor_aprovado;"410190 ASSAI";-;-;-;6649,64;-;2026,93;2298,45;-;-;-;-;-;426,78;-;-;-;44719,22;-;-;-;-;-;-;-;580,04;-;34,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56735,06
11/2024;valor_aprovado;"410200 ASSIS CHATEAUBRIAND";2,70;-;-;10970,27;-;8685,95;-;-;-;-;-;-;412,20;-;-;187,00;53274,31;-;1,48;-;-;-;-;-;1772,18;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75362,39
11/2024;valor_aprovado;"410210 ASTORGA";-;-;-;28675,23;61577,58;3431,36;8174,65;10267,03;-;-;626,08;-;1161,80;-;-;-;52588,32;1041,40;587,66;-;-;-;-;-;787,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;180393,55
11/2024;valor_aprovado;"410220 ATALAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9718,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9718,50
11/2024;valor_aprovado;"410230 BALSA NOVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12532,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12532,00
11/2024;valor_aprovado;"410240 BANDEIRANTES";-;-;-;7771,77;-;2649,75;-;-;-;-;-;-;289,60;-;-;39,00;57546,88;7528,06;7353,58;-;-;-;-;-;491,56;-;352,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84022,20
11/2024;valor_aprovado;"410250 BARBOSA FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26715,59;866,00;-;-;-;-;-;-;219,32;-;106,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27907,88
11/2024;valor_aprovado;"410260 BARRACAO";510,30;-;-;14066,78;-;1045,79;3725,70;-;-;-;-;-;504,70;-;-;379,00;29339,28;2839,36;-;-;-;-;-;16,52;-;-;5,63;-;-;-;-;-;-;-;-;-;38,36;-;-;-;-;-;-;-;-;-;-;9675,00;-;16513,20;78659,62
11/2024;valor_aprovado;"410270 BARRA DO JACARE";-;-;-;974,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;974,12
11/2024;valor_aprovado;"410275 BELA VISTA DA CAROBA";-;-;-;7483,03;-;-;-;-;-;-;-;-;159,65;-;-;11,00;15399,68;686,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23739,85
11/2024;valor_aprovado;"410280 BELA VISTA DO PARAISO";-;-;-;2306,13;-;424,68;605,00;-;-;-;-;-;92,70;-;-;-;34212,71;2106,42;-;-;-;-;-;-;107,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;-;42105,02
11/2024;valor_aprovado;"410290 BITURUNA";-;-;-;5358,90;-;-;-;-;-;-;-;-;345,05;-;-;-;19004,64;154,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24862,70
11/2024;valor_aprovado;"410300 BOA ESPERANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410302 BOA ESPERANCA DO IGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410304 BOA VENTURA DE SAO ROQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410305 BOA VISTA DA APARECIDA";32,40;-;-;4630,93;-;1906,75;-;-;-;-;-;-;364,40;-;-;326,00;20003,95;2388,66;11,26;-;-;-;-;-;435,24;-;39,41;-;-;-;-;-;-;-;-;-;-;-;200,43;-;-;-;-;-;-;-;-;8325,00;-;19859,40;58523,83
11/2024;valor_aprovado;"410310 BOCAIUVA DO SUL";-;-;-;4237,82;-;-;-;-;-;-;-;-;5,04;-;-;-;17298,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21541,79
11/2024;valor_aprovado;"410315 BOM JESUS DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;217,83;-;-;14,00;5266,56;1558,61;-;-;-;-;1,16;-;-;-;123,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1575,00;-;-;8756,42
11/2024;valor_aprovado;"410320 BOM SUCESSO";459,00;-;-;-;-;-;-;-;-;-;-;-;2096,10;-;-;-;23796,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26351,83
11/2024;valor_aprovado;"410322 BOM SUCESSO DO SUL";135,00;-;-;-;-;-;-;-;-;-;-;-;102,98;-;-;13,00;10983,42;2297,26;-;-;-;-;-;-;430,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13962,22
11/2024;valor_aprovado;"410330 BORRAZOPOLIS";-;-;-;1338,74;-;-;-;-;-;-;-;-;306,63;-;-;-;24699,13;6,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26350,85
11/2024;valor_aprovado;"410335 BRAGANEY";-;-;-;16171,55;-;961,48;-;-;-;-;-;-;-;-;-;6,00;15688,82;1553,48;-;-;-;-;-;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34510,93
11/2024;valor_aprovado;"410337 BRASILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410340 CAFEARA";-;-;-;850,03;-;-;-;-;-;-;-;-;-;-;-;-;5477,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6327,73
11/2024;valor_aprovado;"410345 CAFELANDIA";-;-;-;1687,30;-;-;-;-;-;-;-;-;40,60;-;-;-;15549,05;177,80;368,97;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;17865,42
11/2024;valor_aprovado;"410347 CAFEZAL DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410350 CALIFORNIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410360 CAMBARA";-;-;-;4762,42;-;4273,85;943,80;-;-;-;-;-;-;-;-;-;18815,53;15768,92;3655,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48219,95
11/2024;valor_aprovado;"410370 CAMBE";21,00;-;103,32;72618,15;-;40083,53;3083,30;11830,24;-;-;96,32;-;4779,97;-;-;140,00;189917,99;13574,16;209,35;-;-;-;104,36;-;2368,56;-;73,19;-;-;-;385,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;344788,44
11/2024;valor_aprovado;"410380 CAMBIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27076,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;272,64;-;-;-;-;-;-;-;-;-;-;-;-;-;27349,23
11/2024;valor_aprovado;"410390 CAMPINA DA LAGOA";-;-;-;8646,57;-;-;-;-;-;-;-;-;-;-;-;-;18639,42;-;-;-;-;-;-;-;1671,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28957,11
11/2024;valor_aprovado;"410395 CAMPINA DO SIMAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410400 CAMPINA GRANDE DO SUL";-;-;6476,76;130973,23;31037,72;39571,02;82689,66;145510,10;14966,25;132362,78;15476,04;1220,92;213489,72;1141,68;-;-;226622,77;84,43;19875,29;2315407,80;540288,40;2069,39;-;22,80;40116,90;-;645,25;73474,21;373,32;61,35;7570,11;2223,88;-;-;-;-;-;-;8853,34;16573,64;102245,24;-;-;-;88631,00;-;-;-;73580,92;-;4333635,92
11/2024;valor_aprovado;"410405 CAMPO BONITO";8,10;-;-;-;-;-;-;-;-;-;-;-;368,23;-;-;-;16102,77;260,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16739,45
11/2024;valor_aprovado;"410410 CAMPO DO TENENTE";-;-;-;-;-;570,96;-;-;-;-;-;-;41,20;-;-;-;7706,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8318,30
11/2024;valor_aprovado;"410420 CAMPO LARGO";456,00;-;34543,06;334611,29;64698,64;137944,50;247428,82;1054899,04;252087,50;4324,08;49776,48;16980,65;549455,61;340,80;-;2,00;645960,09;26089,62;194589,08;999544,12;385815,66;24,27;-;1171012,52;5443,20;-;-;826844,42;6,19;12,27;1762,04;-;-;-;-;-;-;-;1582,24;2722,44;81814,91;-;-;24840,00;124398,50;-;-;-;10075,59;-;7250085,63
11/2024;valor_aprovado;"410425 CAMPO MAGRO";-;-;-;9737,32;-;-;847,00;-;-;-;-;-;30,90;-;-;52,00;53559,82;939,18;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;76,72;-;-;-;-;-;-;-;-;-;-;-;-;-;65254,20
11/2024;valor_aprovado;"410430 CAMPO MOURAO";746,60;-;4294,09;717734,45;33532,05;70762,16;93666,72;274934,37;134106,25;4788,99;46750,06;-;174422,45;613,44;-;646,00;533053,58;918,68;79253,82;407049,57;593974,22;177,98;144,66;3652,50;25814,16;-;2184,97;167395,36;-;1703,87;207,84;588,12;-;-;109,94;-;6540,64;5404,66;363,60;7593,45;-;-;-;-;-;-;355061,35;11187,30;11372,50;88506,00;3859256,40
11/2024;valor_aprovado;"410440 CANDIDO DE ABREU";-;-;-;-;-;1302,67;-;-;-;-;-;-;-;-;-;-;19135,60;-;-;-;-;-;-;-;277,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20716,19
11/2024;valor_aprovado;"410442 CANDOI";-;-;-;2835,81;-;-;-;-;-;-;-;-;-;-;-;-;12431,53;-;-;-;-;-;-;-;416,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15684,22
11/2024;valor_aprovado;"410445 CANTAGALO";16,20;-;-;-;-;-;-;-;-;-;-;-;65,76;-;-;-;7339,97;25,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7447,33
11/2024;valor_aprovado;"410450 CAPANEMA";-;-;-;46550,24;-;13,76;-;-;-;-;-;-;1215,40;-;-;34,00;34101,22;-;-;-;-;-;-;-;625,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;14577,75;104317,69
11/2024;valor_aprovado;"410460 CAPITAO LEONIDAS MARQUES";16,20;-;-;4504,76;-;2334,14;-;-;-;-;-;-;22,16;-;-;-;18116,76;146,05;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25164,99
11/2024;valor_aprovado;"410465 CARAMBEI";-;-;-;-;-;5449,07;1052,15;-;-;-;-;-;-;-;-;-;21480,31;184,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28166,08
11/2024;valor_aprovado;"410470 CARLOPOLIS";-;-;-;5937,08;-;2779,15;7015,25;12726,04;-;-;-;-;21588,19;-;-;2,00;60822,21;-;65,37;-;-;-;-;-;421,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111356,73
11/2024;valor_aprovado;"410480 CASCAVEL";1529,08;-;46223,55;722209,77;211881,50;137450,95;81042,87;1367686,70;343193,75;80847,61;19185,24;908,69;477880,76;45272,33;-;680,00;736853,83;40759,19;526136,07;5782699,32;-;14414,58;12185,70;585,52;15463,76;-;3410,97;656738,87;155,49;2293,27;78,60;2929,02;103,70;-;439,76;-;7506,30;73,15;4559,24;-;15741,39;-;-;-;9407,50;-;918958,55;510619,96;141,52;-;12798248,06
11/2024;valor_aprovado;"410490 CASTRO";-;-;-;5224,77;-;15627,30;-;-;-;-;-;-;1021,93;-;-;4,00;149932,49;-;-;-;213017,48;48,54;-;-;240,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5243,43;-;-;-;-;-;-;-;-;305,28;-;390666,06
11/2024;valor_aprovado;"410500 CATANDUVAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11697,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11697,54
11/2024;valor_aprovado;"410510 CENTENARIO DO SUL";-;-;-;-;-;548,99;753,50;233,85;-;-;-;-;180,25;-;-;44,00;17966,28;1299,34;-;-;-;-;-;-;12,46;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21044,30
11/2024;valor_aprovado;"410520 CERRO AZUL";-;-;-;253,36;-;-;-;-;-;-;-;-;-;-;-;-;14804,11;-;-;-;-;-;-;-;-;-;258,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15316,45
11/2024;valor_aprovado;"410530 CEU AZUL";-;-;-;-;-;-;-;-;-;-;-;-;140,00;-;-;33,00;7789,75;101,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8064,35
11/2024;valor_aprovado;"410540 CHOPINZINHO";-;-;-;1050,32;-;-;2352,35;-;-;-;-;-;294,45;-;-;115,00;27689,56;-;159,86;-;-;-;10,92;-;1060,20;-;11,26;825,48;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;-;-;-;18918,90;52501,28
11/2024;valor_aprovado;"410550 CIANORTE";-;-;194,79;417784,61;11336,84;78229,01;97307,40;111631,86;131780,00;2848,42;12801,00;-;54090,06;477,12;-;184,00;345959,77;58629,38;76225,01;-;264096,33;137,53;1558,56;18412,74;538,28;-;11,26;25649,95;-;971,43;818,48;32,68;-;-;54,97;-;1907,68;-;156,80;4236,80;-;-;-;-;-;-;145457,24;89245,25;5969,12;37273,50;1996007,87
11/2024;valor_aprovado;"410560 CIDADE GAUCHA";-;-;-;649,14;-;-;-;-;-;-;-;-;272,95;-;-;-;13775,13;-;-;-;-;-;-;-;370,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15067,78
11/2024;valor_aprovado;"410570 CLEVELANDIA";132,30;-;-;-;-;-;-;-;-;-;-;-;900,00;-;-;-;12422,54;876,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14331,14
11/2024;valor_aprovado;"410580 COLOMBO";-;-;-;298977,94;-;77135,17;9458,75;-;-;-;-;-;51093,42;-;-;2,00;803732,68;47161,82;8154,64;-;447429,51;-;129,61;4167,17;568,32;-;-;50543,85;-;-;-;-;-;-;-;-;1287,92;-;-;979,05;-;-;-;-;-;-;-;-;140310,04;-;1941131,89
11/2024;valor_aprovado;"410590 COLORADO";-;-;-;8144,08;-;6862,40;8461,66;45486,43;-;-;-;-;1527,89;68,16;-;-;54857,64;1533,38;112,60;-;198392,57;16,18;354,28;-;2121,90;-;16,89;14869,95;-;-;-;-;-;-;-;-;1226,88;59,72;-;7670,98;-;322,38;-;-;215,00;-;-;-;4234,69;-;356555,66
11/2024;valor_aprovado;"410600 CONGONHINHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11679,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11679,87
11/2024;valor_aprovado;"410610 CONSELHEIRO MAIRINCK";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11541,59;-;-;-;-;-;-;-;85,36;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11649,47
11/2024;valor_aprovado;"410620 CONTENDA";-;-;-;8667,95;-;1205,65;-;-;-;-;-;-;-;-;-;-;38497,53;382,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48754,07
11/2024;valor_aprovado;"410630 CORBELIA";-;-;-;8493,10;-;-;-;-;-;-;-;-;345,66;-;-;49,00;16807,32;3945,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;35490,76
11/2024;valor_aprovado;"410640 CORNELIO PROCOPIO";45,00;-;-;124065,34;6157,78;48203,74;24054,56;120175,36;19618,75;-;112,66;-;267611,41;-;-;-;118375,31;7437,18;50461,09;-;779604,35;56,63;144,16;78236,48;138,96;-;28,00;23940,52;-;-;-;-;-;-;-;-;649,14;-;-;6565,87;-;-;-;-;-;-;455097,73;129299,26;1677,00;-;2261756,28
11/2024;valor_aprovado;"410645 CORONEL DOMINGOS SOARES";81,00;-;-;-;-;199,50;-;-;-;-;-;-;715,10;-;-;-;7971,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8967,53
11/2024;valor_aprovado;"410650 CORONEL VIVIDA";75,60;-;43,12;2319,83;-;1937,12;665,50;-;-;-;-;-;4,11;-;-;133,00;59255,43;2591,85;-;-;-;-;283,74;-;97,20;-;42,21;-;-;-;-;34,10;-;-;-;-;3172,96;-;-;-;-;-;-;-;-;-;-;18000,00;-;-;88655,77
11/2024;valor_aprovado;"410655 CORUMBATAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;2750,00;819,64;-;-;-;-;11,18;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;5648,54;-;-;9355,86
11/2024;valor_aprovado;"410657 CRUZEIRO DO IGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2024;valor_aprovado;"410660 CRUZEIRO DO OESTE";-;-;-;24940,23;-;737,68;-;-;-;-;-;-;428,60;-;-;88,00;82675,05;-;-;-;-;-;6,73;-;46,32;-;-;-;-;-;-;-;-;-;-;-;15,02;-;-;-;-;-;-;-;-;-;-;24300,00;-;3677,85;136915,48
11/2024;valor_aprovado;"410670 CRUZEIRO DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;349,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;349,16
11/2024;valor_aprovado;"410680 CRUZ MACHADO";-;-;-;9385,66;-;-;-;-;-;-;-;-;-;-;-;-;20976,56;1071,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31434,07
