periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
05/2024;valor_aprovado;"410715 DIAMANTE D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"410720 DOIS VIZINHOS";83,70;-;517,69;9664,45;-;7703,50;40082,41;21962,29;31712,50;-;3806,44;-;13559,59;-;-;587,00;286961,93;14917,74;2,96;-;-;23,45;108,11;-;2231,52;-;4182,38;-;-;1565,66;-;-;-;-;-;-;2394,50;-;534,48;-;-;-;-;-;-;-;18928,00;-;53900,55;515430,85
05/2024;valor_aprovado;"410725 DOURADINA";-;-;-;4651,16;-;901,45;-;-;-;-;-;-;-;-;-;27,00;19833,02;-;-;-;-;-;-;-;32,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25445,03
05/2024;valor_aprovado;"410730 DOUTOR CAMARGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9135,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9135,39
05/2024;valor_aprovado;"410740 ENEAS MARQUES";-;-;-;4441,38;-;-;-;-;-;-;-;-;-;-;-;4,00;13122,04;981,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5935,05;24483,91
05/2024;valor_aprovado;"410750 ENGENHEIRO BELTRAO";-;-;-;4385,61;-;-;-;-;-;-;-;-;94,57;-;-;-;13696,07;-;-;-;-;-;-;-;24,92;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;23240,75
05/2024;valor_aprovado;"410752 ESPERANCA NOVA";-;-;-;7621,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6712,20;18833,97
05/2024;valor_aprovado;"410753 ENTRE RIOS DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"410754 ESPIGAO ALTO DO IGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;6975,00
05/2024;valor_aprovado;"410755 FAROL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
05/2024;valor_aprovado;"410760 FAXINAL";-;-;-;7860,56;203,90;1230,34;514,80;-;5375,00;-;-;-;1305,16;-;-;3,00;63168,47;19,05;161,67;-;-;-;-;-;416,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80258,83
05/2024;valor_aprovado;"410765 FAZENDA RIO GRANDE";-;-;-;76319,33;1835,10;4450,96;134,75;-;-;-;-;-;2085,10;-;-;-;167633,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;252459,00
05/2024;valor_aprovado;"410770 FENIX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4929,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4929,93
05/2024;valor_aprovado;"410773 FERNANDES PINHEIRO";-;-;-;2043,13;-;-;-;-;-;-;-;-;61,80;-;-;-;950,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3055,88
05/2024;valor_aprovado;"410775 FIGUEIRA";-;-;-;732,20;-;811,33;-;-;-;-;-;-;-;-;-;-;28070,35;-;-;-;-;-;-;-;324,24;-;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29971,90
05/2024;valor_aprovado;"410780 FLORAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3056,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3056,91
05/2024;valor_aprovado;"410785 FLOR DA SERRA DO SUL";-;-;-;19121,24;-;525,02;1445,40;-;-;-;-;-;-;-;-;-;5265,66;801,33;-;-;-;-;-;-;69,48;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7756,65;34990,41
05/2024;valor_aprovado;"410790 FLORESTA";-;-;-;1989,50;-;148,00;-;-;-;-;-;-;-;-;-;-;236,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2374,43
05/2024;valor_aprovado;"410800 FLORESTOPOLIS";-;-;-;5231,11;-;318,72;-;-;-;-;-;-;-;-;-;-;16709,45;1366,60;-;-;-;-;-;-;48,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;32449,48
05/2024;valor_aprovado;"410810 FLORIDA";-;-;-;152,07;-;-;-;-;-;-;-;-;-;-;-;-;62,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214,42
05/2024;valor_aprovado;"410820 FORMOSA DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9652,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9652,63
05/2024;valor_aprovado;"410830 FOZ DO IGUACU";529,28;-;5412,35;824984,98;42218,34;135755,63;113304,44;185328,60;72923,75;30470,19;32382,25;-;127045,19;117349,64;-;576,00;469324,22;62403,93;1919,18;477748,60;1033405,00;43489,30;2947,14;10228,06;24357,16;-;85,01;398432,26;20,74;821,50;1085,98;283,60;82,96;-;109,94;-;3073,63;179,16;649,63;14894,94;2656,55;-;-;-;8100,00;299799,55;126936,36;120883,54;-;4792198,58
05/2024;valor_aprovado;"410832 FRANCISCO ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"410840 FRANCISCO BELTRAO";-;-;3694,93;486541,75;155788,03;58075,14;83790,20;208881,21;61275,00;10726,32;6727,74;-;42042,14;238,56;-;63,00;319635,05;73250,67;22584,57;391519,05;386669,24;112,91;1249,06;37016,92;5787,08;-;277,33;49303,59;119,44;143,13;2842,00;9247,68;20,74;-;-;-;14981,35;-;-;5906,67;-;-;-;-;-;243369,63;78761,00;2641,68;-;2763282,81
05/2024;valor_aprovado;"410845 FOZ DO JORDAO";-;-;-;1190,12;-;-;145,20;-;-;-;-;-;-;-;-;38,00;12034,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13408,23
05/2024;valor_aprovado;"410850 GENERAL CARNEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6502,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6502,56
05/2024;valor_aprovado;"410855 GODOY MOREIRA";-;-;-;-;-;-;-;-;-;-;-;-;524,71;-;-;-;8524,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9049,10
05/2024;valor_aprovado;"410860 GOIOERE";-;-;-;2889,43;-;12266,96;510,95;30562,20;-;-;-;-;1927,20;-;-;117,00;131574,73;9891,06;3973,41;-;-;-;2,32;-;3474,26;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;5583,60;208178,75
05/2024;valor_aprovado;"410865 GOIOXIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10531,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10531,32
05/2024;valor_aprovado;"410870 GRANDES RIOS";27,00;-;-;1586,21;-;96,74;-;-;-;-;-;-;210,20;-;-;-;13417,34;-;-;-;-;-;-;112,60;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15475,01
05/2024;valor_aprovado;"410880 GUAIRA";-;-;-;-;-;-;-;-;-;-;-;-;62,53;-;-;-;56928,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56990,73
05/2024;valor_aprovado;"410890 GUAIRACA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12766,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;18841,02
05/2024;valor_aprovado;"410895 GUAMIRANGA";-;-;-;8475,06;-;-;-;-;-;-;-;-;515,00;-;-;-;4682,55;-;-;-;-;-;-;-;162,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13834,61
05/2024;valor_aprovado;"410900 GUAPIRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"410910 GUAPOREMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"410920 GUARACI";-;-;-;2403,64;-;-;-;-;-;-;-;-;-;-;-;-;11149,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13553,41
05/2024;valor_aprovado;"410930 GUARANIACU";-;-;-;2469,02;-;651,72;-;-;-;-;-;-;-;-;-;16,00;9467,80;2734,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15338,69
05/2024;valor_aprovado;"410940 GUARAPUAVA";508,48;-;6737,64;294819,09;61990,77;90887,10;98659,81;107833,64;74712,50;1207,09;18741,09;-;125620,69;-;-;1833,00;578903,35;20353,81;26380,24;406981,23;615000,11;70,70;912,11;55904,13;28629,28;-;5999,40;31845,28;-;54,38;1164,20;-;-;-;-;-;42837,02;-;-;6965,87;-;-;-;-;-;468023,28;233442,26;15487,07;106920,00;3529424,62
05/2024;valor_aprovado;"410950 GUARAQUECABA";-;-;-;-;-;2350,09;-;-;-;-;-;-;-;-;-;-;10839,61;-;-;-;-;-;-;-;47,36;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13253,95
05/2024;valor_aprovado;"410960 GUARATUBA";-;-;-;42861,01;-;5558,49;4512,20;-;-;-;-;-;515,00;-;-;-;59565,92;3345,37;417,80;-;-;-;-;-;3069,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119845,55
05/2024;valor_aprovado;"410965 HONORIO SERPA";-;-;-;-;-;1033,75;-;-;-;-;-;-;1475,10;-;-;-;15152,30;370,04;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18042,45
05/2024;valor_aprovado;"410970 IBAITI";-;-;-;5682,63;-;2018,46;-;-;-;-;-;-;829,15;-;-;-;31753,31;-;334,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40617,79
05/2024;valor_aprovado;"410975 IBEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7721,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7721,79
05/2024;valor_aprovado;"410980 IBIPORA";-;-;749,07;29125,14;81,56;23250,07;473,00;34198,86;-;-;-;-;2841,68;-;-;86,00;155573,28;2898,84;2582,12;-;-;-;1306,96;-;1651,26;-;60,05;-;-;12,27;276,92;77,82;-;-;-;-;529,66;-;60,60;-;-;-;-;-;-;-;18220,00;-;-;274055,16
05/2024;valor_aprovado;"410990 ICARAIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"411000 IGUARACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11801,34;-;-;-;-;-;-;-;149,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11950,86
05/2024;valor_aprovado;"411005 IGUATU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"411007 IMBAU";-;-;-;3977,24;-;-;-;-;-;-;-;-;5,15;-;-;-;15708,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19691,02
05/2024;valor_aprovado;"411010 IMBITUVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24484,63;473,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24957,92
05/2024;valor_aprovado;"411020 INACIO MARTINS";-;-;-;7683,49;-;-;-;-;-;-;-;-;5,15;-;-;-;4675,05;-;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12446,57
05/2024;valor_aprovado;"411030 INAJA";-;-;-;901,26;-;-;-;-;-;-;-;-;-;-;-;-;74,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;976,08
05/2024;valor_aprovado;"411040 INDIANOPOLIS";-;-;-;869,62;-;-;-;-;-;-;-;-;51,50;-;-;10,00;6403,14;303,52;-;-;-;-;-;-;387,38;-;16,89;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;8131,63
05/2024;valor_aprovado;"411050 IPIRANGA";-;-;-;7265,76;-;-;-;-;-;-;-;-;8,40;-;-;-;22870,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30144,51
05/2024;valor_aprovado;"411060 IPORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"411065 IRACEMA DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;46,44;-;-;-;9681,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9728,24
05/2024;valor_aprovado;"411070 IRATI";-;-;64,68;117800,76;16630,04;28596,51;464,20;28829,42;7793,75;-;-;-;5355,64;-;-;-;48092,79;-;6242,39;-;304586,08;-;442,74;101824,00;5728,44;-;364,00;38580,00;-;-;-;-;-;-;-;-;1003,28;-;-;5822,48;-;-;-;-;-;181193,03;60901,60;2261,10;-;962576,93
05/2024;valor_aprovado;"411080 IRETAMA";-;-;-;3602,59;-;-;-;-;-;-;-;-;56,65;-;-;87,00;3352,59;416,88;-;-;-;-;8,82;-;625,32;-;-;-;-;-;-;-;-;-;-;-;38,94;-;-;-;-;-;-;-;-;-;-;-;-;8188,79
05/2024;valor_aprovado;"411090 ITAGUAJE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8516,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8516,94
05/2024;valor_aprovado;"411095 ITAIPULANDIA";-;-;-;513,24;-;-;-;-;-;-;-;-;-;-;-;19,00;3524,01;-;-;-;-;-;-;-;62,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4118,55
05/2024;valor_aprovado;"411100 ITAMBARACA";-;-;-;2071,58;-;2388,62;-;-;-;-;-;-;-;-;-;-;3474,52;-;-;-;-;-;-;-;825,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8760,30
05/2024;valor_aprovado;"411110 ITAMBE";-;-;-;3202,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3202,29
05/2024;valor_aprovado;"411120 ITAPEJARA D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;628,30;-;-;64,00;27850,50;252,18;-;-;-;-;-;-;-;-;118,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13050,00;-;53450,10;95413,29
05/2024;valor_aprovado;"411125 ITAPERUCU";21,60;-;-;74902,38;-;10668,00;7537,20;-;-;-;-;-;-;-;-;-;72360,09;-;-;-;-;-;-;-;473,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;165962,87
05/2024;valor_aprovado;"411130 ITAUNA DO SUL";-;-;-;1031,58;-;-;-;-;-;-;-;-;-;-;-;-;6994,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8025,77
05/2024;valor_aprovado;"411140 IVAI";-;-;-;-;-;615,92;1161,60;-;-;-;-;-;185,40;-;-;-;16209,53;-;-;-;-;-;-;-;35,52;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18219,23
05/2024;valor_aprovado;"411150 IVAIPORA";-;-;-;77813,87;-;33503,27;6854,31;22385,73;29562,50;-;5838,27;-;4082,12;-;-;-;91116,37;21837,34;11823,40;-;434636,98;-;-;79636,00;4296,50;-;1127,96;2159,85;-;-;625,24;-;-;-;-;-;-;955,52;1884,33;6313,30;-;-;-;-;-;126078,34;52688,12;1017,60;-;1016236,92
05/2024;valor_aprovado;"411155 IVATE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9824,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9824,52
05/2024;valor_aprovado;"411160 IVATUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"411170 JABOTI";-;-;-;1117,66;-;-;-;-;-;-;-;-;-;-;-;-;14772,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15889,78
05/2024;valor_aprovado;"411180 JACAREZINHO";1301,40;-;1373,76;153169,85;13131,16;33854,30;69524,15;30451,44;103737,50;-;8423,70;-;289229,06;408,96;-;-;188196,35;8026,98;348250,63;-;-;72,81;897,25;973,30;3761,70;-;386,79;865674,77;-;-;394,94;7239,78;-;-;-;-;155,76;-;-;-;-;-;-;-;-;428968,06;177236,70;-;-;2734841,10
05/2024;valor_aprovado;"411190 JAGUAPITA";-;-;-;3202,47;-;247,08;1016,40;-;-;-;-;-;25,75;-;-;20,00;20971,41;-;-;-;-;-;-;-;431,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25914,11
05/2024;valor_aprovado;"411200 JAGUARIAIVA";-;-;-;1037,64;-;16092,33;6171,55;-;-;-;-;-;2356,70;-;-;-;38339,99;-;-;-;-;-;-;-;-;-;-;628,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64626,86
05/2024;valor_aprovado;"411210 JANDAIA DO SUL";37,80;-;-;6637,64;-;2618,42;-;-;-;-;-;-;4195,34;-;-;-;35803,40;1219,20;83,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;50744,96
05/2024;valor_aprovado;"411220 JANIOPOLIS";-;-;-;51,87;-;-;-;-;-;-;-;-;-;-;-;16,00;4982,94;126,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;9901,90
05/2024;valor_aprovado;"411230 JAPIRA";-;-;-;1367,93;-;-;-;-;-;-;-;-;-;-;-;-;16733,49;205,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18306,90
05/2024;valor_aprovado;"411240 JAPURA";-;-;-;3131,65;-;-;-;-;-;-;-;-;-;-;-;-;7955,19;-;-;-;-;-;-;-;-;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11126,25
05/2024;valor_aprovado;"411250 JARDIM ALEGRE";-;-;-;4625,94;-;1366,65;-;-;-;-;-;-;-;-;-;-;17287,90;4350,99;-;-;-;-;-;56,30;1450,54;-;534,45;-;-;-;176,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29848,77
05/2024;valor_aprovado;"411260 JARDIM OLINDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"411270 JATAIZINHO";-;-;-;693,27;-;-;-;-;-;-;-;-;-;-;-;-;17074,46;2106,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19873,78
05/2024;valor_aprovado;"411275 JESUITAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11376,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11376,76
05/2024;valor_aprovado;"411280 JOAQUIM TAVORA";-;-;-;3107,09;-;-;-;-;-;-;-;-;-;-;-;-;12033,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15140,36
05/2024;valor_aprovado;"411290 JUNDIAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4982,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4982,94
05/2024;valor_aprovado;"411295 JURANDA";-;-;-;8139,98;-;-;-;-;-;-;-;-;56,00;-;-;67,00;6412,94;557,92;-;-;-;-;3,48;-;-;-;-;-;-;-;-;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;8100,00;-;-;23359,24
05/2024;valor_aprovado;"411300 JUSSARA";-;-;-;623,54;-;-;-;-;-;-;-;-;-;-;-;8,00;8158,46;-;-;-;-;-;-;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8882,64
05/2024;valor_aprovado;"411310 KALORE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11609,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11609,34
05/2024;valor_aprovado;"411320 LAPA";-;-;85,69;53905,33;-;6139,81;-;49241,98;-;-;-;-;3,38;102,24;-;1,00;48734,35;3895,86;1756,27;-;-;24,27;-;-;11680,60;-;-;-;-;22,72;104,72;-;-;-;-;-;-;29,86;89,08;-;-;-;-;-;-;-;-;-;-;175817,16
05/2024;valor_aprovado;"411325 LARANJAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3198,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3198,27
05/2024;valor_aprovado;"411330 LARANJEIRAS DO SUL";-;-;126,87;15496,06;-;8732,56;23034,47;8106,71;-;-;2526,20;-;3401,22;-;-;-;57039,39;8287,07;4675,84;-;-;-;19,55;-;3689,72;-;26,42;-;-;-;195,88;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;-;-;-;135379,88
05/2024;valor_aprovado;"411340 LEOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4912,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4912,26
