periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
12/2024;valor_aprovado;"431475 POCO DAS ANTAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431477 PONTAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431478 PONTE PRETA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;6750,00
12/2024;valor_aprovado;"431480 PORTAO";-;-;608,43;28191,75;122,34;9207,44;15417,59;1109,04;-;-;-;-;221610,49;136,32;-;-;94589,58;1152,40;45027,78;-;-;-;-;-;5937,96;-;-;154346,63;-;-;-;-;-;-;-;-;-;-;1336,20;-;-;-;-;-;-;-;-;-;-;-;578793,95
12/2024;valor_aprovado;"431490 PORTO ALEGRE";4530,38;-;84056,05;4924210,65;524310,28;570359,30;525508,82;2941198,64;731523,75;338959,67;151973,29;9051,69;1690272,55;783252,50;-;399,00;3467534,62;267431,29;957477,09;7915864,23;3025146,90;292174,54;6607,32;129247,59;232238,80;1093,30;8991,05;1003411,06;3240,60;13633,59;4702,67;23424,49;186,66;-;369,59;1100,00;8985,27;11287,08;45936,34;62477,04;1340931,67;5001,42;20907,82;54596,80;540878,00;-;3200818,02;1629765,37;368724,33;4258,80;37928049,92
12/2024;valor_aprovado;"431500 PORTO LUCENA";-;-;-;3183,05;-;367,90;-;-;-;-;-;-;41,20;-;-;6,00;8367,20;120,11;-;-;-;-;-;-;1942,04;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;4725,00;-;-;18863,85
12/2024;valor_aprovado;"431505 PORTO MAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;3825,00
12/2024;valor_aprovado;"431507 PORTO VERA CRUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431510 PORTO XAVIER";-;-;-;15174,68;-;1265,58;928,95;-;-;-;-;-;-;-;-;9,00;7169,47;-;-;-;-;-;-;-;4225,76;-;-;-;-;-;-;-;-;-;-;-;-;-;935,34;-;-;-;-;-;-;-;-;1125,00;-;-;30833,78
12/2024;valor_aprovado;"431513 POUSO NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431514 PRESIDENTE LUCENA";-;-;70,50;-;-;-;1692,35;-;-;-;-;-;89,73;-;-;18,00;5945,73;1148,05;35,52;-;-;-;-;-;835,46;-;5,63;-;-;-;-;-;-;-;-;-;-;-;155,89;-;-;-;-;-;-;-;-;-;-;-;9996,86
12/2024;valor_aprovado;"431515 PROGRESSO";-;-;-;3227,92;-;1140,69;801,35;-;-;-;-;-;-;-;-;-;11027,37;-;-;-;-;-;-;-;817,28;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;-;17081,42
12/2024;valor_aprovado;"431517 PROTASIO ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431520 PUTINGA";-;-;-;599,20;-;50,39;-;-;-;-;-;-;-;-;-;-;195,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;844,79
12/2024;valor_aprovado;"431530 QUARAI";-;-;899,57;52596,67;-;4034,65;7813,99;549,24;3225,00;-;-;-;1143,23;68,16;-;57,00;46046,10;126,09;231,57;-;-;16,18;7,68;-;9084,86;-;-;-;-;12,27;151,73;-;-;-;-;-;-;-;1313,93;-;-;-;-;-;-;-;-;-;-;41738,40;169116,32
12/2024;valor_aprovado;"431531 QUATRO IRMAOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431532 QUEVEDOS";29,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2120,10;312,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;6962,69
12/2024;valor_aprovado;"431535 QUINZE DE NOVEMBRO";-;-;-;2150,65;-;-;-;-;-;-;-;-;51,50;-;-;-;619,13;-;-;-;-;-;-;-;47,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2868,74
12/2024;valor_aprovado;"431540 REDENTORA";-;-;-;5579,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5579,89
12/2024;valor_aprovado;"431545 RELVADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431550 RESTINGA SECA";-;-;-;7194,34;-;1466,42;1199,21;-;-;-;948,58;-;81,36;-;-;-;65358,85;1332,74;-;-;-;-;-;-;4867,52;-;-;-;-;-;-;-;-;-;-;-;-;-;566,60;-;-;-;-;-;-;-;-;2025,00;-;5870,70;90911,32
12/2024;valor_aprovado;"431555 RIO DOS INDIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;5625,00
12/2024;valor_aprovado;"431560 RIO GRANDE";732,00;-;11758,37;380578,45;47362,26;53707,39;20972,99;133051,63;55093,75;14192,30;10495,40;-;136845,96;39304,32;-;213,00;268302,76;19999,57;26939,77;692956,35;503577,15;11078,52;17,64;-;15095,58;-;555,70;77618,93;-;674,69;647,00;6301,89;-;-;-;-;658,88;59,72;2196,75;2895,25;-;-;-;-;-;-;-;343856,25;11960,68;-;2889700,90
12/2024;valor_aprovado;"431570 RIO PARDO";-;-;-;27317,21;-;12719,22;502,15;43227,02;806,25;-;-;-;479,84;-;-;-;77552,70;-;1093,19;-;-;-;-;-;120,36;-;-;-;-;-;1035,80;-;-;-;-;-;-;-;334,05;-;-;-;-;-;-;-;-;-;-;-;165187,79
12/2024;valor_aprovado;"431575 RIOZINHO";-;-;-;242,36;-;428,47;-;-;-;-;-;-;77,25;-;-;-;10308,69;-;-;-;-;-;-;-;1564,80;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12632,83
12/2024;valor_aprovado;"431580 ROCA SALES";-;-;-;20428,92;-;1721,50;-;-;-;-;-;-;324,45;-;-;-;24424,77;-;-;-;-;-;-;-;208,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47108,08
12/2024;valor_aprovado;"431590 RODEIO BONITO";-;-;-;5161,26;-;5957,97;4114,00;14391,46;15856,25;-;180,00;-;242,70;-;-;-;24150,50;-;1200,86;-;-;-;-;-;3620,80;-;-;-;-;-;-;-;-;-;-;-;-;-;1113,50;-;-;-;-;-;-;-;-;-;-;6078,60;82067,90
12/2024;valor_aprovado;"431595 ROLADOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431600 ROLANTE";-;-;779,64;19305,17;1468,08;4267,81;1267,75;2223,40;-;-;-;-;654,05;-;-;-;59416,76;-;-;-;-;-;-;-;2220,98;-;-;-;-;-;-;-;-;-;-;-;-;-;1291,66;-;-;-;-;-;-;-;-;-;-;-;92895,30
12/2024;valor_aprovado;"431610 RONDA ALTA";-;-;54,99;13051,46;3384,74;14187,57;546,15;872,90;4837,50;-;2026,16;-;539,66;-;-;-;25506,50;-;-;-;-;-;-;-;4547,84;-;-;-;-;68,15;-;122,02;-;-;-;-;-;-;712,64;-;-;-;-;-;-;-;-;-;-;-;70458,28
12/2024;valor_aprovado;"431620 RONDINHA";-;-;-;2854,33;-;172,29;970,75;-;-;-;-;-;3656,98;-;-;-;10474,10;607,10;-;-;-;-;-;-;4657,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23393,35
12/2024;valor_aprovado;"431630 ROQUE GONZALES";-;-;-;3887,94;-;1172,59;493,90;-;-;-;-;-;61,80;-;-;-;564,33;-;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;12665,84
12/2024;valor_aprovado;"431640 ROSARIO DO SUL";-;-;19,60;3193,96;-;11583,81;8102,00;9532,05;-;-;288,14;-;54628,91;323,76;-;25,00;54701,10;856,60;13186,42;-;142156,29;145,62;-;-;9156,60;-;-;106673,39;-;-;161,17;22,62;-;-;-;-;-;-;3340,50;1115,81;-;-;-;-;-;-;-;-;584,10;-;419797,45
12/2024;valor_aprovado;"431642 SAGRADA FAMILIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;2475,00
12/2024;valor_aprovado;"431643 SALDANHA MARINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4067,00;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4164,20
12/2024;valor_aprovado;"431645 SALTO DO JACUI";-;-;-;4208,04;-;1774,83;-;-;-;-;-;-;233,36;-;-;-;15934,19;-;-;-;-;-;-;-;1828,80;-;22,52;-;-;-;-;-;-;-;-;-;-;-;512,21;-;-;-;-;-;-;-;-;-;-;-;24513,95
12/2024;valor_aprovado;"431647 SALVADOR DAS MISSOES";-;-;-;1537,16;-;-;-;-;-;-;-;-;-;-;-;-;31,50;266,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1834,85
12/2024;valor_aprovado;"431650 SALVADOR DO SUL";-;-;-;9084,18;-;998,20;1734,70;-;-;-;-;-;257,50;-;-;-;7688,61;-;-;-;-;-;-;-;2286,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22049,91
12/2024;valor_aprovado;"431660 SANANDUVA";-;-;49,56;72252,29;40,78;18171,71;29110,99;41905,53;29831,25;381,98;4854,70;-;803,81;51,12;-;-;114560,55;11347,90;6785,22;-;-;16,18;-;-;4543,84;-;-;-;-;13,63;-;-;-;-;-;-;-;-;1516,18;-;-;-;-;-;-;-;-;-;-;-;336237,22
12/2024;valor_aprovado;"431670 SANTA BARBARA DO SUL";-;-;-;4970,11;-;1013,65;-;-;-;-;-;-;87,55;-;-;-;25210,46;-;1,48;-;-;-;-;-;1485,96;-;-;-;-;-;-;-;-;-;-;-;-;-;155,89;-;-;-;-;-;-;-;-;4275,00;-;-;37200,10
12/2024;valor_aprovado;"431673 SANTA CECILIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431675 SANTA CLARA DO SUL";-;-;-;12392,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12392,27
12/2024;valor_aprovado;"431680 SANTA CRUZ DO SUL";16,20;-;10264,39;281530,81;144170,08;55500,55;120432,81;172219,78;97287,50;37727,70;39260,36;2055,15;107981,91;852,00;-;922,00;433694,32;26825,98;2649,05;1092187,73;382841,19;344,12;405,60;2928,72;54483,21;-;1410,92;26534,40;-;1218,14;731,61;7713,38;-;-;109,94;-;324,54;59,72;9954,42;14272,54;-;-;-;-;-;-;403246,69;46882,74;3354,00;-;3582394,20
12/2024;valor_aprovado;"431690 SANTA MARIA";156,60;-;22446,64;628331,54;127981,73;83502,55;73687,38;203383,34;18006,25;42455,02;46899,73;179,46;79683,07;114380,12;-;534,00;983006,98;13043,72;44721,97;1095122,75;784716,09;53370,22;181,39;225,48;49367,59;-;1071,46;-;149,30;125,99;1946,64;55,30;-;-;180,70;-;6341,29;119,44;7266,44;7422,48;11242,91;-;-;-;17577,00;-;664451,04;272365,02;55983,18;-;5511681,81
12/2024;valor_aprovado;"431695 SANTA MARIA DO HERVAL";-;-;-;-;-;-;-;-;-;-;-;-;211,15;-;-;1,00;14162,39;1503,25;-;-;-;-;-;-;2120,96;-;-;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;-;18021,02
12/2024;valor_aprovado;"431697 SANTA MARGARIDA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431700 SANTANA DA BOA VISTA";-;-;-;5218,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5218,53
12/2024;valor_aprovado;"431710 SANT'ANA DO LIVRAMENTO";-;-;-;121507,50;1835,10;15039,26;4294,40;14501,12;3493,75;-;-;-;3025,23;749,76;-;387,00;151838,56;5828,85;1435,24;-;239847,56;374,88;1158,14;-;18088,80;-;236,46;-;-;12,27;-;-;-;-;-;-;-;-;1447,55;3944,67;-;-;-;-;-;-;-;-;1650,54;56331,00;647027,64
12/2024;valor_aprovado;"431720 SANTA ROSA";199,18;-;12531,15;126538,61;26372,53;42708,86;77743,07;235774,00;127118,75;13372,66;17193,69;822,06;58892,31;8707,57;-;391,00;260928,35;12716,32;19141,30;503397,63;358598,10;20979,04;214,38;33,04;10273,64;-;406,03;38887,91;3165,16;785,67;958,50;461,49;-;19,79;-;-;922,11;1254,12;7549,53;1785,68;-;-;-;-;-;-;167555,76;38875,00;5695,14;-;2202969,13
12/2024;valor_aprovado;"431725 SANTA TEREZA";-;-;-;-;-;-;-;-;-;-;-;-;72,10;-;-;-;-;1052,17;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1147,43
12/2024;valor_aprovado;"431730 SANTA VITORIA DO PALMAR";-;-;-;20373,21;-;10387,39;4766,30;11474,94;-;-;-;-;712,00;510,00;-;-;113837,66;954,90;-;-;-;328,10;-;-;8284,20;-;45,12;-;-;-;-;-;-;-;-;-;-;-;1915,22;-;-;-;-;-;-;-;-;-;-;-;173589,04
12/2024;valor_aprovado;"431740 SANTIAGO";-;-;582,00;47202,81;15536,00;18196,30;4924,70;27354,69;20693,75;1718,91;3777,12;-;110,02;15606,04;-;13,00;148569,45;980,70;6158,11;188033,95;124453,00;5092,07;80,46;-;17813,36;-;312,12;-;-;25,33;120,94;-;-;39,58;-;-;1178,55;-;2538,78;747,43;-;-;-;-;-;-;-;-;1269,96;-;653129,13
12/2024;valor_aprovado;"431750 SANTO ANGELO";438,30;-;2825,16;65282,47;120905,00;29730,98;27803,20;47270,22;59125,00;-;29328,32;-;120508,20;2351,52;-;-;263920,40;8763,00;2870,88;257226,10;443528,06;612,85;-;-;23367,20;-;1578,64;74496,02;-;12,27;250,36;-;-;-;-;-;-;5464,38;12226,23;8418,83;-;-;-;-;-;-;310241,86;-;6141,67;-;1924687,12
12/2024;valor_aprovado;"431755 SANTO ANTONIO DO PALMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431760 SANTO ANTONIO DA PATRULHA";-;-;-;118348,73;-;16530,12;11281,32;59635,32;-;-;-;-;153309,24;-;-;119,00;113600,04;2451,66;8784,88;-;-;4,69;3,80;56404,28;8752,04;-;5,63;159292,45;-;-;-;-;-;-;-;-;118,00;-;1336,20;-;-;-;-;-;-;-;-;-;-;-;709977,40
12/2024;valor_aprovado;"431770 SANTO ANTONIO DAS MISSOES";-;-;-;5225,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5225,28
12/2024;valor_aprovado;"431775 SANTO ANTONIO DO PLANALTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37,80;279,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;317,20
12/2024;valor_aprovado;"431780 SANTO AUGUSTO";-;-;-;21641,87;-;8951,05;376,20;2202,41;-;-;18,00;-;169,95;-;-;-;36745,95;-;22,21;-;-;-;-;6,08;5965,84;-;28,15;-;-;12,27;152,54;-;-;-;-;-;-;29,86;935,34;-;-;-;-;-;-;-;-;9675,00;-;-;86932,72
12/2024;valor_aprovado;"431790 SANTO CRISTO";-;-;-;11670,27;-;5046,01;-;-;-;-;273,48;-;139,05;34,08;-;-;32755,65;4,67;-;-;-;8,09;-;6,08;4901,62;-;32,05;-;-;-;-;-;-;-;-;-;-;-;1113,50;-;-;-;-;-;-;-;-;-;-;-;55984,55
12/2024;valor_aprovado;"431795 SANTO EXPEDITO DO SUL";-;-;-;1917,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1917,89
12/2024;valor_aprovado;"431800 SAO BORJA";-;-;612,27;160687,36;13186,66;31158,01;16174,11;35466,73;22037,50;-;5067,06;-;7185,65;12385,64;-;-;189186,23;6001,03;41,63;82128,50;143136,18;4490,13;275,81;-;27536,62;-;132,10;100,00;-;12,27;-;22,62;-;19,79;-;-;2375,32;-;3117,80;-;-;-;-;-;-;-;-;36100,30;-;3024,45;801661,77
12/2024;valor_aprovado;"431805 SAO DOMINGOS DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431810 SAO FRANCISCO DE ASSIS";-;-;-;5964,35;-;1346,91;2197,80;1932,28;-;-;-;-;412,00;-;-;44,00;27492,00;-;-;-;-;-;-;-;7495,24;-;-;-;-;-;-;-;-;-;-;-;-;-;1336,20;-;-;-;-;-;-;-;-;-;-;-;48220,78
12/2024;valor_aprovado;"431820 SAO FRANCISCO DE PAULA";-;-;-;1218,36;-;13411,04;2552,00;-;-;-;-;-;257,50;-;-;180,00;48583,67;-;-;-;-;-;-;36906,28;6215,60;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;109330,08
12/2024;valor_aprovado;"431830 SAO GABRIEL";-;-;1260,00;2572,67;11247,34;28413,00;9939,84;30281,59;8062,50;6302,67;4391,14;-;7970,90;-;-;4,00;191945,80;5063,72;4140,76;202603,25;133525,50;28,96;-;-;27218,80;-;386,22;-;29,86;-;355,40;-;-;59,37;-;-;-;-;4454,00;347,43;-;-;-;-;-;-;-;-;305,28;-;680910,00
12/2024;valor_aprovado;"431840 SAO JERONIMO";-;-;-;14415,72;-;10890,24;6354,15;18832,07;-;-;6063,86;-;12446,67;-;-;3,00;70981,70;-;102,82;-;-;56,63;-;-;5200,48;-;-;9039,90;-;-;-;-;-;-;-;-;-;-;2872,83;-;-;-;-;-;-;-;-;-;-;-;157260,07
12/2024;valor_aprovado;"431842 SAO JOAO DA URTIGA";-;-;-;6737,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6737,88
12/2024;valor_aprovado;"431843 SAO JOAO DO POLESINE";-;-;-;1,85;-;125,40;-;-;-;-;-;-;206,00;-;-;-;11964,64;-;-;-;-;-;-;-;2305,62;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;-;14670,32
12/2024;valor_aprovado;"431844 SAO JORGE";-;-;-;2732,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2732,02
12/2024;valor_aprovado;"431845 SAO JOSE DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431846 SAO JOSE DO HERVAL";-;-;-;-;-;-;-;-;-;-;-;-;10,30;-;-;-;4403,67;-;-;-;-;-;-;-;365,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;9279,73
12/2024;valor_aprovado;"431848 SAO JOSE DO HORTENCIO";-;-;464,94;-;-;-;10728,85;-;-;-;-;-;499,55;-;-;-;9055,88;-;-;-;-;-;-;-;830,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21579,60
12/2024;valor_aprovado;"431849 SAO JOSE DO INHACORA";-;-;-;-;-;-;-;-;-;-;-;-;221,45;-;-;-;2301,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2522,65
12/2024;valor_aprovado;"431850 SAO JOSE DO NORTE";-;-;-;13550,02;-;14354,21;5019,85;-;-;-;-;-;2281,45;-;-;-;74496,35;4860,06;-;-;-;-;-;-;9174,72;-;-;-;-;-;-;-;-;-;-;-;-;-;1224,85;-;-;-;-;-;-;-;-;-;-;-;124961,51
12/2024;valor_aprovado;"431860 SAO JOSE DO OURO";-;-;-;3873,89;-;2480,72;2140,60;368,40;-;-;-;-;283,25;-;-;-;24017,85;667,92;376,47;-;-;-;-;-;4480,68;-;-;-;-;-;-;-;-;-;-;-;-;-;890,80;-;-;-;-;-;-;-;-;-;-;-;39580,58
12/2024;valor_aprovado;"431861 SAO JOSE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"431862 SAO JOSE DOS AUSENTES";-;-;-;15874,03;-;1607,00;-;-;-;-;-;-;-;-;-;-;1766,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19247,63
12/2024;valor_aprovado;"431870 SAO LEOPOLDO";148,50;-;325,66;315892,29;51448,33;77830,75;48620,46;83204,92;31981,25;4935,41;36940,24;-;37658,81;-;-;258,00;287233,63;22476,16;7315,70;1021369,82;355554,69;287,84;126,57;10,20;10652,20;-;-;24387,46;-;24,54;-;6583,05;-;-;-;-;872,28;-;3519,89;3900,04;-;-;-;-;-;-;-;7372,02;407,04;-;2441337,75
12/2024;valor_aprovado;"431880 SAO LOURENCO DO SUL";37,80;-;-;34002,97;-;14793,93;3037,65;433,75;4031,25;-;848,26;-;860,05;511,20;-;23,00;103206,05;612,88;677,64;-;79912,90;121,35;85,88;-;7634,28;-;379,98;100,00;-;-;41,10;-;-;-;-;-;499,84;-;1313,93;463,24;-;-;-;-;-;-;-;7650,00;9360,72;-;270639,65
12/2024;valor_aprovado;"431890 SAO LUIZ GONZAGA";-;-;-;22876,68;-;8094,52;5005,00;11016,87;-;-;-;-;643,75;-;-;-;65257,71;1437,50;759,83;-;-;128,14;123,11;-;5668,96;-;-;-;-;12,27;556,88;22,62;-;59,37;54,97;-;242,22;-;1603,44;-;-;-;-;-;-;-;-;-;-;-;123563,84
12/2024;valor_aprovado;"431900 SAO MARCOS";-;-;18,33;4458,25;-;358,82;-;-;5106,25;-;-;-;77,25;-;-;-;40390,16;421,04;-;-;-;-;-;24,70;604,40;-;-;-;59,72;-;-;-;-;-;-;-;-;29,86;311,78;-;-;-;-;-;-;-;-;-;-;-;51860,56
