periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
08/2025;qtd_aprovada;"292710 RODELAS";109;12;-;815;-;-;-;-;-;-;-;-;60;-;-;385;5225;-;50;-;-;-;-;-;-;-;486;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1790;-;-;-;-;-;8978
08/2025;qtd_aprovada;"292720 RUY BARBOSA";66;54;-;4107;-;580;75;77;-;-;-;-;39;-;-;-;8644;4822;100;-;-;-;205;70;-;-;169;-;-;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19208
08/2025;qtd_aprovada;"292730 SALINAS DA MARGARIDA";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;502;-;-;-;-;-;547
08/2025;qtd_aprovada;"292740 SALVADOR";53225;3268;28802;1792651;25181;106227;102834;11775;5834;1868;7354;1313;156627;112079;146;65074;1962913;83987;25761;14433;23800;37494;12567;15174;-;57;14288;-;3801;5626;39;327;175;168;-;-;12;19;4121;226;2122;155;3329;224;198;-;838;15;2488328;36274;396;-;-;-;-;-;-;-;7211125
08/2025;qtd_aprovada;"292750 SANTA BARBARA";-;2;-;-;-;-;-;-;-;-;-;-;104;-;-;-;879;1002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1987
08/2025;qtd_aprovada;"292760 SANTA BRIGIDA";-;25;-;2759;-;-;24;-;-;-;-;-;-;-;-;148;2210;-;-;-;-;-;-;179;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103;-;-;-;-;-;-;-;-;5448
08/2025;qtd_aprovada;"292770 SANTA CRUZ CABRALIA";3089;68;-;5800;-;9;97;31;-;-;-;-;548;-;-;602;8983;-;-;-;-;-;-;-;-;-;51;-;4;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1293;-;-;-;-;-;20585
08/2025;qtd_aprovada;"292780 SANTA CRUZ DA VITORIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"292790 SANTA INES";4;25;-;2145;-;103;154;-;-;-;-;-;78;-;-;49;8091;800;-;-;-;-;188;179;-;-;15;-;4;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;94;-;-;1922;-;-;-;-;-;13863
08/2025;qtd_aprovada;"292800 SANTALUZ";3;-;-;-;-;-;222;-;-;-;-;-;1377;-;-;70;14536;-;3458;-;-;-;-;-;-;-;28;-;-;541;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;9610;-;-;-;-;-;29850
08/2025;qtd_aprovada;"292805 SANTA LUZIA";-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;391;-;-;-;-;-;432
08/2025;qtd_aprovada;"292810 SANTA MARIA DA VITORIA";117;142;19;11538;-;1284;1146;237;-;-;117;-;2306;42;-;100;17260;-;4230;-;-;21;134;69;-;-;105;-;-;723;-;1;-;-;-;-;-;-;108;-;-;-;-;-;-;-;-;-;82079;-;-;-;8684;4;-;-;-;-;130466
08/2025;qtd_aprovada;"292820 SANTANA";-;49;-;4121;-;-;-;-;-;-;-;-;-;-;-;-;1715;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5885
08/2025;qtd_aprovada;"292830 SANTANOPOLIS";1;8;-;1511;-;-;-;-;-;-;-;-;-;-;-;25;494;-;-;-;-;-;50;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;25;-;-;84;-;-;-;-;-;2204
08/2025;qtd_aprovada;"292840 SANTA RITA DE CASSIA";45;234;753;6100;9;584;259;-;-;-;-;-;215;-;-;195;26497;-;2;-;-;-;75;-;-;-;115;-;7;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;224;-;-;-;-;-;35326
08/2025;qtd_aprovada;"292850 SANTA TEREZINHA";-;4;-;4032;-;354;191;-;-;-;-;-;147;-;-;222;4261;-;-;-;-;-;-;-;-;-;29;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;1381;-;-;-;-;-;10645
08/2025;qtd_aprovada;"292860 SANTO AMARO";-;-;-;1892;-;-;-;-;-;-;-;-;-;-;-;-;5012;6570;-;-;2312;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;15828
08/2025;qtd_aprovada;"292870 SANTO ANTONIO DE JESUS";2924;213;239;57320;713;6114;1032;1052;96;-;199;-;3137;-;-;1237;83919;10792;-;533;3486;4;338;-;-;-;529;-;42;132;-;-;-;-;-;-;-;-;288;-;-;32;-;-;-;-;-;-;132602;30;66;-;2579;-;-;-;-;-;309648
08/2025;qtd_aprovada;"292880 SANTO ESTEVAO";313;33;-;16192;-;584;-;-;-;-;-;-;11;-;-;1022;32663;5494;-;-;1867;-;-;95;-;-;94;-;3;-;-;1;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;58415
08/2025;qtd_aprovada;"292890 SAO DESIDERIO";3037;104;-;10089;318;6;128;37;61;-;32;-;305;-;-;216;8990;235;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;660;-;-;-;-;-;24218
08/2025;qtd_aprovada;"292895 SAO DOMINGOS";2;127;31;1165;-;228;136;-;-;-;-;-;210;-;-;220;6494;-;8;-;-;-;20;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;183;-;-;-;-;-;8875
08/2025;qtd_aprovada;"292900 SAO FELIX";-;22;1;22862;838;1040;619;423;-;-;19;-;427;-;-;45;6844;-;-;-;-;-;-;-;-;-;136;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79;-;-;1500;-;-;-;-;-;34856
08/2025;qtd_aprovada;"292905 SAO FELIX DO CORIBE";-;-;-;-;-;48;-;-;-;-;-;-;38;-;-;-;3014;1430;-;-;-;-;86;-;-;-;38;-;1;-;-;-;-;-;-;-;-;-;82;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;4758
08/2025;qtd_aprovada;"292910 SAO FELIPE";2556;38;-;6437;-;-;-;-;-;-;-;-;-;-;-;-;375;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;855;-;-;-;-;-;10261
08/2025;qtd_aprovada;"292920 SAO FRANCISCO DO CONDE";122;14;5;-;-;460;125;390;40;-;22;-;384;-;-;317;3840;-;6;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5733
08/2025;qtd_aprovada;"292925 SAO GABRIEL";2810;22;-;3442;-;452;257;-;-;-;-;-;-;-;-;21;5075;163;6;-;-;-;-;12;-;-;21;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;48;-;-;1909;-;-;-;-;-;14274
08/2025;qtd_aprovada;"292930 SAO GONCALO DOS CAMPOS";-;30;-;8084;-;-;-;-;-;-;-;-;422;-;-;2148;15757;-;-;-;-;-;-;-;-;-;75;-;4;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26543
08/2025;qtd_aprovada;"292935 SAO JOSE DA VITORIA";-;25;-;-;-;-;-;-;-;-;-;-;30;-;-;-;294;157;-;-;-;-;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;79;-;-;-;-;-;688
08/2025;qtd_aprovada;"292937 SAO JOSE DO JACUIPE";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;27
08/2025;qtd_aprovada;"292940 SAO MIGUEL DAS MATAS";-;38;-;-;-;-;-;-;-;-;-;-;-;-;-;11;330;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;407
08/2025;qtd_aprovada;"292950 SAO SEBASTIAO DO PASSE";-;132;-;-;-;693;456;-;-;-;19;-;597;-;-;30;16426;255;13;-;-;-;-;-;-;-;204;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;2627;-;-;-;-;-;21508
08/2025;qtd_aprovada;"292960 SAPEACU";31;29;-;914;-;342;-;-;-;-;-;-;777;-;-;31;11535;632;-;-;-;-;-;-;-;-;12;-;-;137;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;1050;-;-;-;-;-;15530
08/2025;qtd_aprovada;"292970 SATIRO DIAS";726;39;-;-;-;138;109;-;-;-;-;-;120;-;-;477;14852;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16477
08/2025;qtd_aprovada;"292975 SAUBARA";-;32;242;-;-;160;73;-;-;-;-;-;148;-;-;454;8656;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1050;-;-;-;-;-;10815
08/2025;qtd_aprovada;"292980 SAUDE";-;14;-;1088;-;260;-;-;-;-;-;-;-;-;-;191;5103;10;-;-;-;-;-;239;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6905
08/2025;qtd_aprovada;"292990 SEABRA";270;320;3;13703;1289;1801;244;239;-;-;36;-;272;-;1;482;41993;6505;-;-;1452;-;-;-;-;-;263;-;14;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;41397;-;49;-;1838;-;-;-;-;-;112194
08/2025;qtd_aprovada;"293000 SEBASTIAO LARANJEIRAS";-;8;-;305;-;-;-;-;-;-;-;-;73;-;-;163;3558;573;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;38;-;-;-;-;-;4757
08/2025;qtd_aprovada;"293010 SENHOR DO BONFIM";142;-;54;17973;265;1276;577;948;426;-;11;-;860;-;-;-;18392;527;-;-;2978;-;37;786;124;-;116;-;-;-;-;-;-;1;-;-;-;-;29;-;-;19;-;-;-;-;-;-;94828;81;37;-;21264;-;-;-;-;-;161751
08/2025;qtd_aprovada;"293015 SERRA DO RAMALHO";-;63;-;725;-;185;95;-;-;-;-;-;-;-;-;-;953;-;-;-;-;-;-;-;-;-;23;-;-;-;3;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;300;-;-;-;-;-;2358
08/2025;qtd_aprovada;"293020 SENTO SE";-;20;-;5076;-;432;-;-;-;-;-;-;51;-;-;-;664;99;-;-;-;-;-;-;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;383;-;-;-;-;-;6801
08/2025;qtd_aprovada;"293030 SERRA DOURADA";-;56;-;21222;95;3400;50;-;-;-;-;-;400;-;-;-;9098;530;-;-;-;-;60;-;-;-;750;-;-;-;150;-;-;150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;200;-;-;-;-;-;36184
08/2025;qtd_aprovada;"293040 SERRA PRETA";-;93;-;2016;-;-;37;-;-;-;-;-;382;-;-;323;12318;-;-;-;-;-;292;458;-;-;122;-;3;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;146;-;-;682;-;-;-;-;-;16874
08/2025;qtd_aprovada;"293050 SERRINHA";18;116;20;16375;851;1441;982;401;6;-;302;-;668;-;-;371;32194;8859;33;-;3182;-;-;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;86;-;-;21;-;-;-;-;-;-;167876;-;32;-;340;-;-;-;-;-;234244
08/2025;qtd_aprovada;"293060 SERROLANDIA";-;12;-;392;-;108;268;-;-;-;-;-;147;-;-;-;3582;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;828;-;-;-;-;-;5349
08/2025;qtd_aprovada;"293070 SIMOES FILHO";137;214;100;42510;-;2250;4568;462;-;-;11;-;1103;-;-;134;31860;2235;35;-;-;-;303;-;-;-;279;-;31;-;-;-;5;-;-;-;-;-;62;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86300
08/2025;qtd_aprovada;"293075 SITIO DO MATO";-;9;-;4334;-;580;22;-;-;-;-;-;350;-;-;-;2626;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;-;-;-;-;-;8521
08/2025;qtd_aprovada;"293076 SITIO DO QUINTO";5;10;-;661;-;-;-;-;-;-;-;-;-;-;-;-;4763;-;-;-;-;-;166;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;3792;-;-;-;-;-;9441
08/2025;qtd_aprovada;"293077 SOBRADINHO";-;20;-;7678;-;517;293;-;-;-;59;-;159;-;-;-;16495;464;-;-;-;-;60;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;8320;-;-;-;-;-;34121
08/2025;qtd_aprovada;"293080 SOUTO SOARES";8;47;-;900;-;136;-;-;-;-;-;-;164;-;-;-;2044;-;19;-;-;-;-;1;-;-;25;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1789;-;-;-;-;-;5135
08/2025;qtd_aprovada;"293090 TABOCAS DO BREJO VELHO";-;19;-;1137;-;110;39;-;-;-;-;-;162;-;-;3;2579;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;-;-;492;-;-;-;-;-;4590
08/2025;qtd_aprovada;"293100 TANHACU";-;64;-;8383;-;357;125;-;-;-;-;-;260;-;-;47;6106;302;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60;-;-;439;-;-;-;-;-;16149
08/2025;qtd_aprovada;"293105 TANQUE NOVO";800;41;2;4179;-;462;221;-;-;-;10;-;127;-;-;63;8754;614;-;-;-;-;-;-;-;-;172;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3461;-;-;-;-;-;18906
08/2025;qtd_aprovada;"293110 TANQUINHO";-;71;-;1081;-;-;-;-;-;-;-;-;-;-;-;-;151;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;266;-;-;-;-;-;1629
08/2025;qtd_aprovada;"293120 TAPEROA";-;-;-;685;-;-;-;-;-;-;-;-;-;-;-;27;186;286;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;702;-;-;-;-;-;1886
08/2025;qtd_aprovada;"293130 TAPIRAMUTA";-;26;-;4516;-;164;99;-;-;-;19;-;55;-;-;-;3608;192;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1974;-;-;-;-;-;10673
08/2025;qtd_aprovada;"293135 TEIXEIRA DE FREITAS";60;1770;477;37824;731;40379;1607;736;521;18;320;26;1954;28;1;9696;220952;8937;257;622;3173;28;489;339;-;-;373;-;27;245;1;-;-;-;-;-;-;-;187;34;6;4;-;-;-;-;-;-;164482;906;18;-;10866;-;-;-;-;-;508094
08/2025;qtd_aprovada;"293140 TEODORO SAMPAIO";3;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214;117;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;416
08/2025;qtd_aprovada;"293150 TEOFILANDIA";2982;-;-;-;-;420;-;-;-;-;-;-;-;-;-;27;1305;-;-;-;-;-;9327;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;48;-;-;646;-;-;-;-;-;14839
08/2025;qtd_aprovada;"293160 TEOLANDIA";2917;52;-;-;-;672;-;-;-;-;-;-;52;-;-;22;4716;-;-;-;-;-;20665;309;-;-;9;-;-;-;-;-;-;-;-;-;-;-;456;-;-;-;-;-;-;-;-;-;-;-;-;-;1128;-;-;-;-;-;30998
08/2025;qtd_aprovada;"293170 TERRA NOVA";-;90;-;-;-;-;-;-;-;-;-;-;210;-;-;-;7757;124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;800;-;-;-;-;-;8981
08/2025;qtd_aprovada;"293180 TREMEDAL";-;65;-;-;-;154;114;-;-;-;-;-;198;-;-;739;2349;-;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;1103;-;-;-;-;-;4840
08/2025;qtd_aprovada;"293190 TUCANO";-;112;-;19144;143;620;97;-;-;-;-;-;-;-;-;706;25587;351;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2198;-;-;-;-;-;49080
08/2025;qtd_aprovada;"293200 UAUA";7;137;-;2976;-;484;-;-;-;-;-;-;202;-;-;-;17602;-;-;-;-;-;30;561;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;107298;-;-;-;-;-;129351
08/2025;qtd_aprovada;"293210 UBAIRA";-;-;-;2410;-;247;67;-;-;-;-;-;100;-;-;29;2742;800;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;156;-;-;627;-;-;-;-;-;7196
08/2025;qtd_aprovada;"293220 UBAITABA";-;101;-;3892;-;413;781;-;-;-;-;-;200;-;-;149;8458;2013;642;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;688;-;-;-;-;-;17404
08/2025;qtd_aprovada;"293230 UBATA";-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;40;5185;969;3;-;-;-;-;-;-;-;69;-;4;-;19;-;-;-;-;2;-;-;-;50;-;-;-;-;-;-;-;-;-;21;-;-;1508;-;-;-;-;-;7932
08/2025;qtd_aprovada;"293240 UIBAI";-;-;-;1861;-;-;-;-;-;-;-;-;-;-;-;-;1304;-;-;-;-;-;-;-;-;-;25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;478;-;-;-;-;-;3669
08/2025;qtd_aprovada;"293245 UMBURANAS";-;130;-;1317;-;-;9;-;-;-;-;-;-;-;-;-;4576;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;637;-;-;-;-;-;6716
08/2025;qtd_aprovada;"293250 UNA";4390;93;53;-;-;-;-;-;-;-;-;-;-;-;-;51;2240;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120;-;-;4210;-;-;-;-;-;11157
08/2025;qtd_aprovada;"293260 URANDI";-;11;2;2;-;301;594;-;-;-;12;-;136;-;-;45;9153;-;1;-;-;-;160;-;-;-;7;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61;-;-;748;-;-;-;-;-;11235
08/2025;qtd_aprovada;"293270 URUCUCA";-;13;26;5608;-;-;200;-;-;-;-;-;80;-;-;686;3646;30;-;-;-;-;-;132;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;375;-;-;-;-;-;10918
08/2025;qtd_aprovada;"293280 UTINGA";-;114;-;1471;-;181;-;-;-;-;-;-;87;-;-;-;1163;115;-;-;-;-;3;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3169
08/2025;qtd_aprovada;"293290 VALENCA";-;263;460;27813;795;4568;1223;96;-;-;-;-;529;14;-;476;35923;12712;1125;-;3082;-;-;250;-;-;513;-;-;-;-;-;75;-;-;-;-;-;-;1;-;19;-;-;-;-;-;-;-;143;33;-;3245;-;-;-;-;-;93358
08/2025;qtd_aprovada;"293300 VALENTE";463;29;-;1133;1002;847;98;-;-;-;24;-;338;-;-;78;15224;68;-;-;-;-;-;-;-;-;74;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;616;-;-;-;-;-;20027
08/2025;qtd_aprovada;"293305 VARZEA DA ROCA";-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1786;-;-;-;-;-;180;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;2133
08/2025;qtd_aprovada;"293310 VARZEA DO POCO";-;5;-;1565;-;-;90;-;-;-;-;-;404;-;-;-;2470;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4584
08/2025;qtd_aprovada;"293315 VARZEA NOVA";1;92;-;921;-;-;-;-;-;-;-;-;-;-;-;-;982;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;534;-;-;-;-;-;2559
08/2025;qtd_aprovada;"293317 VARZEDO";-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
08/2025;qtd_aprovada;"293320 VERA CRUZ";-;92;-;10562;-;1832;-;-;-;-;-;-;309;-;-;1658;40375;2;150;-;-;-;-;73;-;-;123;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;146;-;-;-;-;-;-;-;-;55324
08/2025;qtd_aprovada;"293325 VEREDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"293330 VITORIA DA CONQUISTA";1170;100;244;97293;2464;7190;3828;833;512;103;310;10;9428;1585;-;1409;125021;6047;1901;2164;6702;802;725;142;-;-;1303;-;15;857;-;9;6;4;-;-;1;-;118;5;85;42;18;20;-;7;59;-;580;988;66;-;16451;-;-;-;-;-;290617
08/2025;qtd_aprovada;"293340 WAGNER";-;91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91
08/2025;qtd_aprovada;"293345 WANDERLEY";-;-;-;22242;-;1069;284;-;-;-;-;-;156;-;-;61;10113;-;23;-;-;-;60;-;-;-;692;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;34730
08/2025;qtd_aprovada;"293350 WENCESLAU GUIMARAES";-;20;2;70;-;209;-;-;-;-;-;-;-;-;-;-;1390;483;-;-;-;-;377;-;-;-;37;-;25;-;6;1;-;7;-;2;-;-;55;-;-;-;-;-;-;-;-;-;-;-;-;-;850;-;-;-;-;-;3534
08/2025;qtd_aprovada;"293360 XIQUE-XIQUE";17066;243;27;6904;-;1621;547;-;-;-;-;-;285;-;-;108;8952;-;-;-;-;-;49;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;12511;-;-;-;-;-;48421
