periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
04/2024;valor_aprovado;"430250 BOSSOROCA";-;-;-;4052,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4052,47
04/2024;valor_aprovado;"430258 BOZANO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430260 BRAGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430265 BROCHIER";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430270 BUTIA";-;-;-;11516,89;-;4494,67;-;-;-;-;-;-;257,50;-;-;-;33980,10;2689,80;-;-;-;-;-;-;5772,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58711,20
04/2024;valor_aprovado;"430280 CACAPAVA DO SUL";10,80;-;18,33;20956,21;2843,45;4482,38;2775,20;5008,23;-;-;-;-;25875,74;-;-;60,00;85709,48;2638,55;13,08;-;-;-;-;148,68;12951,04;-;33,78;6286,60;-;-;-;-;-;-;-;-;-;-;1113,50;-;-;-;-;-;-;-;-;-;-;170925,05
04/2024;valor_aprovado;"430290 CACEQUI";-;-;-;6936,86;-;2225,30;9616,00;-;-;-;-;-;22119,63;-;-;-;37216,03;1204,06;-;-;-;-;-;-;3527,28;-;-;51068,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;133913,83
04/2024;valor_aprovado;"430300 CACHOEIRA DO SUL";2,70;-;1014,92;57979,01;48723,17;30094,45;15623,14;105345,39;12093,75;3786,72;2305,85;-;38308,63;40310,46;-;202,00;234659,84;5084,96;3913,21;248428,10;351416,67;12751,86;20,00;37,05;6704,56;-;56,52;54916,54;20,74;24,54;114,18;32,68;82,96;-;54,97;-;112,80;-;106,05;9790,69;-;-;-;-;-;-;-;1371,72;28838,70;1314329,53
04/2024;valor_aprovado;"430310 CACHOEIRINHA";-;-;-;63804,23;897,16;58891,11;13925,17;14321,07;-;-;-;-;1828,66;-;-;-;215846,70;10197,08;-;-;389983,98;-;-;-;3566,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3550,02;-;-;-;-;-;-;69297,15;1168,20;-;847277,17
04/2024;valor_aprovado;"430320 CACIQUE DOBLE";-;-;-;3636,03;-;-;-;-;-;-;-;-;186,90;-;-;-;2147,15;-;-;-;-;-;-;-;495,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6465,44
04/2024;valor_aprovado;"430330 CAIBATE";-;-;-;2963,01;-;-;476,85;-;-;-;-;-;-;-;-;-;1835,14;279,23;-;-;-;-;-;-;138,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5693,19
04/2024;valor_aprovado;"430340 CAICARA";-;-;-;6891,10;-;-;-;-;-;-;-;-;103,00;-;-;-;5340,55;-;-;-;-;-;-;-;933,36;-;28,15;-;-;-;-;-;-;-;-;-;-;-;222,70;-;-;-;-;-;-;-;3600,00;-;-;17118,86
04/2024;valor_aprovado;"430350 CAMAQUA";-;-;753,34;157106,94;1590,42;12081,83;7621,58;79134,95;-;-;91,00;-;64024,74;1090,56;-;18,00;298226,08;4268,72;11191,66;-;202456,33;3387,55;-;2065,00;30875,22;-;647,78;51440,99;-;51,45;296,88;451,67;-;-;15,79;-;-;-;4255,39;2118,40;-;-;-;-;-;-;-;482,34;-;935744,61
04/2024;valor_aprovado;"430355 CAMARGO";-;-;-;15375,14;-;-;-;-;-;-;-;-;-;-;-;-;321,30;2148,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17844,64
04/2024;valor_aprovado;"430360 CAMBARA DO SUL";-;-;-;4365,87;-;821,54;1667,60;-;-;-;-;-;180,25;-;-;-;13613,01;-;-;-;-;-;-;-;1506,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22155,19
04/2024;valor_aprovado;"430367 CAMPESTRE DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;938,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;938,67
04/2024;valor_aprovado;"430370 CAMPINA DAS MISSOES";-;-;-;2513,25;-;991,33;-;-;-;-;-;-;248,89;-;-;-;18464,50;560,40;-;-;-;-;-;-;3522,60;-;16,89;-;-;-;-;-;-;-;-;-;-;-;512,21;-;-;-;-;-;-;-;4050,00;-;-;30880,07
04/2024;valor_aprovado;"430380 CAMPINAS DO SUL";-;-;-;9937,74;-;2226,43;-;-;-;-;-;-;231,75;-;-;-;4537,46;563,93;-;-;-;-;-;-;1285,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18782,31
04/2024;valor_aprovado;"430390 CAMPO BOM";2,70;-;346,37;168071,17;40,78;19456,66;1369,16;1219,48;-;-;160,82;-;2241,07;-;-;536,00;88857,19;16902,06;1584,27;-;418093,76;-;1,24;8121,06;3425,52;-;218,08;-;-;12,27;44,28;12,97;-;-;-;-;123,90;59,72;-;8935,59;-;-;-;-;-;-;-;610,56;-;740446,68
04/2024;valor_aprovado;"430400 CAMPO NOVO";-;-;-;4517,91;-;-;-;-;-;-;-;-;77,25;-;-;-;963,16;-;-;-;-;-;-;-;456,20;-;-;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;9000,00;-;-;15036,79
04/2024;valor_aprovado;"430410 CAMPOS BORGES";-;-;-;2099,24;-;-;-;-;-;-;-;-;123,60;-;-;-;1852,10;-;-;-;-;-;-;-;556,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;9131,06
04/2024;valor_aprovado;"430420 CANDELARIA";21,60;-;14,10;29215,16;-;10621,58;26809,11;292,32;-;-;-;-;111812,29;-;-;122,00;60244,52;890,06;32,70;-;-;8,09;-;-;4878,16;-;37,68;2458,97;-;36,81;-;-;-;-;-;-;1315,20;29,86;-;-;-;-;-;-;-;-;7425,00;-;13028,40;269293,61
04/2024;valor_aprovado;"430430 CANDIDO GODOI";-;-;-;4318,55;-;1794,59;1428,90;-;-;-;-;-;360,50;-;-;-;9363,44;-;41,93;-;-;8,09;-;-;1507,08;-;48,94;-;-;-;-;-;-;-;-;-;-;-;311,78;-;-;-;-;-;-;-;2250,00;-;-;21433,80
04/2024;valor_aprovado;"430435 CANDIOTA";27,00;-;39,75;5136,37;-;1796,45;1164,35;-;-;-;-;-;417,15;-;-;-;42580,40;-;-;-;-;-;236,56;-;615,68;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52030,60
04/2024;valor_aprovado;"430440 CANELA";-;-;-;122862,71;-;16003,02;30493,87;43741,99;19081,25;-;9437,58;-;15970,13;-;-;196,00;70355,70;10560,45;1,48;-;-;-;141,99;-;21570,16;-;22,52;-;-;208,45;77,48;1754,22;-;-;-;-;34,20;-;3162,34;-;-;-;-;-;-;-;-;-;-;365675,54
04/2024;valor_aprovado;"430450 CANGUCU";-;-;47,98;28737,36;46010,25;9023,76;5627,05;3432,86;-;-;-;-;808,55;2398,20;-;-;174682,65;-;-;-;-;193,34;301,87;-;1111,68;-;-;-;-;-;-;-;-;-;-;-;263,04;-;-;-;-;-;-;-;-;-;-;-;-;272638,59
04/2024;valor_aprovado;"430460 CANOAS";8,10;-;6089,55;1000809,19;153562,33;129934,13;38196,75;310576,96;31443,75;21365,65;33082,24;2017,52;348728,65;37599,40;-;1185,00;620894,68;95732,12;17517,73;417993,08;545530,97;11782,53;68,00;27427,12;57841,76;-;165,01;27432,43;-;104,91;1826,25;-;-;-;33,97;30,72;1043,94;8629,54;18974,04;2084,58;-;-;-;-;-;-;37651,05;1831,68;-;4009195,33
04/2024;valor_aprovado;"430461 CANUDOS DO VALE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
04/2024;valor_aprovado;"430462 CAPAO BONITO DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430463 CAPAO DA CANOA";-;-;7,04;79229,68;3794,43;27810,15;10242,42;121106,49;12631,25;-;257,14;-;9917,52;-;-;3,00;184105,09;-;2699,17;-;-;-;-;-;6443,40;-;-;-;-;-;-;-;-;-;109,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;458356,72
04/2024;valor_aprovado;"430465 CAPAO DO CIPO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4757,00
04/2024;valor_aprovado;"430466 CAPAO DO LEAO";-;-;-;39680,79;-;-;-;-;-;-;-;-;664,35;-;-;-;57962,86;11066,74;-;-;-;-;-;-;1497,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110871,94
04/2024;valor_aprovado;"430467 CAPIVARI DO SUL";-;-;-;2433,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2433,65
04/2024;valor_aprovado;"430468 CAPELA DE SANTANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430469 CAPITAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;2700,00
04/2024;valor_aprovado;"430470 CARAZINHO";-;-;1878,96;110144,44;13115,76;24416,24;34433,74;111832,58;46762,50;-;12709,34;-;9522,13;289,20;-;456,00;294526,69;15103,45;999,01;296979,20;201193,94;23,45;-;-;5561,24;-;5,63;-;-;-;493,10;-;-;-;-;-;22,72;-;2045,36;347,43;-;-;-;-;-;-;-;305,28;-;1183167,39
04/2024;valor_aprovado;"430471 CARAA";-;-;-;5242,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5242,35
04/2024;valor_aprovado;"430480 CARLOS BARBOSA";13,50;-;-;60476,64;-;5731,24;10432,95;25267,04;-;-;189,58;-;561,35;-;-;141,00;30506,20;-;316,78;-;-;4,69;10,44;-;1804,46;-;104,00;-;-;12,27;-;1418,91;-;-;54,97;-;-;-;66,81;-;-;-;-;-;-;-;7875,00;-;8306,10;153293,93
04/2024;valor_aprovado;"430485 CARLOS GOMES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;6750,00
04/2024;valor_aprovado;"430490 CASCA";-;-;-;809,67;-;2690,83;1799,60;-;-;-;19850,14;-;21506,20;-;-;-;30045,56;-;-;-;-;-;-;-;3203,76;-;2280,15;-;-;-;-;-;-;-;-;-;-;-;4454,00;-;-;-;-;-;-;-;-;-;-;86639,91
04/2024;valor_aprovado;"430495 CASEIROS";-;-;-;2512,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2512,14
04/2024;valor_aprovado;"430500 CATUIPE";-;-;-;4114,78;-;-;-;-;-;-;-;-;206,00;-;-;-;15342,10;-;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;22143,51
04/2024;valor_aprovado;"430510 CAXIAS DO SUL";5,40;-;16451,16;801044,09;141608,98;166978,00;178151,34;281408,97;166625,00;59869,13;34527,19;504,33;407430,93;124016,64;-;-;492976,91;107785,56;17675,77;1515620,79;525578,37;45075,11;6322,87;-;46047,78;-;182,07;47633,84;50,60;2098,52;-;397,00;41,48;-;109,94;-;7250,44;328,46;8721,16;14689,45;2727,62;10325,22;19504,80;6210,00;37957,00;-;312012,96;103786,81;24180,75;5733912,44
04/2024;valor_aprovado;"430511 CENTENARIO";-;-;-;2705,94;-;-;-;-;-;-;-;-;-;-;-;-;-;280,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800,00;-;-;4786,14
04/2024;valor_aprovado;"430512 CERRITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1152,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1152,75
04/2024;valor_aprovado;"430513 CERRO BRANCO";-;-;-;4415,82;-;-;-;-;-;-;-;-;-;-;-;-;3456,90;338,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8211,55
04/2024;valor_aprovado;"430515 CERRO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430517 CERRO GRANDE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;15,45;-;-;-;24360,57;1880,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26256,20
04/2024;valor_aprovado;"430520 CERRO LARGO";-;-;-;8515,26;-;2018,11;1115,95;1951,44;-;-;-;-;103,00;-;-;-;3334,24;-;-;-;-;-;-;-;1208,28;-;-;-;-;-;-;-;-;-;-;-;-;-;289,51;-;-;-;-;-;-;-;4950,00;-;-;23485,79
04/2024;valor_aprovado;"430530 CHAPADA";-;-;147,68;10942,18;1998,22;857,61;213,95;-;-;-;2008,96;-;2694,75;-;-;-;8473,55;-;-;-;-;-;-;-;895,72;-;-;-;-;298,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28531,02
04/2024;valor_aprovado;"430535 CHARQUEADAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34,00;35380,00;12979,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48393,40
04/2024;valor_aprovado;"430537 CHARRUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430540 CHIAPETTA";-;-;-;4248,07;-;-;-;-;-;-;-;-;-;-;-;-;1753,10;-;-;-;-;-;-;-;486,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;10762,17
04/2024;valor_aprovado;"430543 CHUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430544 CHUVISCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3283,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3283,70
04/2024;valor_aprovado;"430545 CIDREIRA";-;-;-;7083,16;-;10189,27;12510,85;-;-;-;-;-;1251,45;-;-;7,00;61090,24;2505,39;-;-;-;-;-;-;258,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94895,76
04/2024;valor_aprovado;"430550 CIRIACO";-;-;-;11200,39;-;-;-;-;-;-;-;-;180,25;-;-;-;4420,30;-;-;-;-;-;-;-;1435,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17236,54
04/2024;valor_aprovado;"430558 COLINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430560 COLORADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430570 CONDOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2183,47;-;-;-;-;-;-;-;130,24;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;3825,00;-;-;6405,95
04/2024;valor_aprovado;"430580 CONSTANTINA";-;-;25,83;263,66;285,46;5471,62;1139,60;1364,16;4568,75;-;-;-;2079,43;-;-;-;15396,49;-;-;-;-;-;-;-;3364,08;-;-;-;-;-;-;-;-;-;-;-;-;-;445,40;-;-;-;-;-;-;-;8550,00;-;-;42954,48
04/2024;valor_aprovado;"430583 COQUEIRO BAIXO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430585 COQUEIROS DO SUL";-;-;-;20394,09;-;-;-;-;-;-;-;-;-;-;-;-;107,10;259,07;-;-;-;-;2,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20762,58
04/2024;valor_aprovado;"430587 CORONEL BARROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430590 CORONEL BICACO";-;-;-;60,52;-;16,82;-;-;-;-;-;-;82,40;-;-;-;7086,55;-;-;-;-;-;-;-;1632,48;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;8990,12
04/2024;valor_aprovado;"430593 CORONEL PILAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430595 COTIPORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430597 COXILHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;-;1350,00
04/2024;valor_aprovado;"430600 CRISSIUMAL";-;-;-;31950,92;-;4617,77;300,30;-;1881,25;-;-;-;154,50;-;-;-;23635,00;8139,73;209,05;-;-;-;1,16;-;2722,60;-;-;-;-;-;41,10;-;-;-;-;-;-;-;668,10;-;-;-;-;-;-;-;9225,00;-;-;83546,48
04/2024;valor_aprovado;"430605 CRISTAL";-;-;-;5222,75;-;1313,89;-;-;-;-;-;-;128,75;-;-;-;8877,90;1352,22;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;22585,31
04/2024;valor_aprovado;"430607 CRISTAL DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
04/2024;valor_aprovado;"430610 CRUZ ALTA";2,70;-;3384,40;51251,32;30119,09;17492,76;5138,10;29452,05;11287,50;-;2093,18;-;16848,41;4341,75;-;66,00;182134,93;7188,15;772,10;200486,25;304370,63;13042,66;-;-;27533,60;-;22,63;-;-;-;340,92;-;-;-;-;-;175,76;-;1219,12;4314,75;522,50;-;-;-;-;-;12643,00;1526,40;22512,60;950283,26
04/2024;valor_aprovado;"430613 CRUZALTENSE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;277,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;277,55
04/2024;valor_aprovado;"430620 CRUZEIRO DO SUL";-;-;-;12340,67;-;1991,00;-;-;-;-;-;-;108,15;-;-;-;38317,49;-;-;-;-;-;-;-;11372,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64130,07
04/2024;valor_aprovado;"430630 DAVID CANABARRO";-;-;-;3531,90;-;5784,90;3015,10;-;-;-;-;-;77,25;-;-;-;8256,50;3026,16;-;-;-;-;-;-;514,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24205,89
04/2024;valor_aprovado;"430632 DERRUBADAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;4275,00
04/2024;valor_aprovado;"430635 DEZESSEIS DE NOVEMBRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430637 DILERMANDO DE AGUIAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430640 DOIS IRMAOS";-;-;-;29301,48;367,02;25602,87;3419,90;-;-;-;964,06;-;402,75;-;-;-;17634,00;1494,40;-;-;-;-;-;-;787,44;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;80040,73
04/2024;valor_aprovado;"430642 DOIS IRMAOS DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430645 DOIS LAJEADOS";-;-;-;1992,62;-;-;-;-;-;-;-;-;66,95;-;-;-;798,08;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2880,81
04/2024;valor_aprovado;"430650 DOM FELICIANO";-;-;-;14331,88;-;1590,57;2770,90;-;-;-;-;-;893,66;-;-;-;51388,81;873,29;-;-;-;-;-;-;1584,84;-;5,63;-;-;-;-;-;-;-;-;-;90,88;59,72;378,59;-;-;-;-;-;-;-;-;-;-;73968,77
04/2024;valor_aprovado;"430655 DOM PEDRO DE ALCANTARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430660 DOM PEDRITO";-;-;-;26811,25;-;6248,53;-;3011,88;-;-;-;-;1755,41;-;-;-;152262,23;10881,73;-;-;-;14,07;-;-;16870,82;-;17,00;225,00;-;-;-;-;-;-;-;-;-;-;690,37;-;-;-;-;-;-;-;-;-;-;218788,29
04/2024;valor_aprovado;"430670 DONA FRANCISCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"430673 DOUTOR MAURICIO CARDOSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;2700,00
04/2024;valor_aprovado;"430675 DOUTOR RICARDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
