periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;qtd_aprovada;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"130002 ALVARAES";-;-;-;2092;-;148;176;-;-;-;-;-;104;-;-;-;9288;-;51;-;-;-;-;-;-;-;63;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1098;-;-;-;-;-;13023
06/2025;qtd_aprovada;"130006 AMATURA";436;-;-;3822;-;359;215;-;-;-;-;-;-;-;-;-;59830;-;120;-;-;-;-;-;-;-;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64874
06/2025;qtd_aprovada;"130008 ANAMA";-;-;-;2541;-;111;189;-;-;-;-;-;22;-;-;47;3397;-;-;-;-;-;-;-;-;-;37;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6346
06/2025;qtd_aprovada;"130010 ANORI";50;172;74;3382;-;389;146;-;-;-;-;-;102;-;-;88;5474;281;-;-;-;-;-;6;-;-;132;-;38;-;40;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;266;-;-;-;-;-;10652
06/2025;qtd_aprovada;"130014 APUI";-;40;7;5005;-;650;30;-;-;-;-;-;98;-;-;106;4006;-;7;-;-;-;-;-;-;-;194;-;6;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;10194
06/2025;qtd_aprovada;"130020 ATALAIA DO NORTE";-;-;-;7592;-;420;257;-;-;-;-;-;-;-;1;295;11433;-;-;-;-;-;-;-;-;-;207;-;3;124;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;966;-;-;-;-;-;21323
06/2025;qtd_aprovada;"130030 AUTAZES";3;39;-;10642;-;560;548;-;-;-;-;-;91;-;-;213;16871;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72;-;-;-;-;-;29042
06/2025;qtd_aprovada;"130040 BARCELOS";-;49;-;66;-;68;12;-;-;-;-;-;2;-;-;1;1575;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;451;-;-;-;-;-;2227
06/2025;qtd_aprovada;"130050 BARREIRINHA";-;-;-;3662;-;328;13;-;-;-;6;-;47;-;-;1045;4333;-;-;-;-;-;-;-;-;-;110;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9549
06/2025;qtd_aprovada;"130060 BENJAMIN CONSTANT";-;488;-;23763;-;651;464;-;-;-;-;-;256;-;2971;4839;35828;446;1;-;-;-;-;-;-;-;968;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70675
06/2025;qtd_aprovada;"130063 BERURI";-;-;675;3221;-;545;193;-;-;-;-;-;24;-;-;166;8912;-;1;-;-;-;-;-;-;-;102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13839
06/2025;qtd_aprovada;"130068 BOA VISTA DO RAMOS";-;195;-;4176;-;310;130;-;-;-;-;-;1;-;-;-;3888;294;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9026
06/2025;qtd_aprovada;"130070 BOCA DO ACRE";150;223;-;26450;-;5160;-;-;-;-;-;-;56;-;-;-;4863;-;-;-;-;-;711;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;846;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38459
06/2025;qtd_aprovada;"130080 BORBA";11;15;12;30;-;332;67;-;-;-;-;-;18;-;-;509;8575;329;1;-;-;-;-;-;-;-;226;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10127
06/2025;qtd_aprovada;"130083 CAAPIRANGA";-;30;-;807;-;113;101;-;-;-;-;-;11;-;-;-;3841;-;-;-;-;-;-;-;-;-;112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;5035
06/2025;qtd_aprovada;"130090 CANUTAMA";-;-;1955;3432;-;525;90;-;-;-;-;-;118;-;-;209;3526;-;-;-;-;-;-;-;-;-;91;-;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9950
06/2025;qtd_aprovada;"130100 CARAUARI";-;61;-;13538;-;667;89;-;-;-;-;-;199;-;-;82;12220;-;27;-;-;-;-;-;-;-;169;-;-;-;-;-;24;-;-;-;-;-;-;9;60;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;27163
06/2025;qtd_aprovada;"130110 CAREIRO";804;-;25;17922;-;722;366;-;-;-;-;-;138;-;519;394;141843;-;1548;-;-;-;79;2837;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;205;-;-;-;-;-;167528
06/2025;qtd_aprovada;"130115 CAREIRO DA VARZEA";4;-;283;2798;-;212;238;-;-;-;-;-;-;-;-;-;3649;-;-;-;-;-;-;-;-;-;157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7341
06/2025;qtd_aprovada;"130120 COARI";14;99;85;35937;1;2630;995;-;-;-;94;-;539;-;-;4093;81890;8989;95;-;-;11;-;-;-;-;355;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;135830
06/2025;qtd_aprovada;"130130 CODAJAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
06/2025;qtd_aprovada;"130140 EIRUNEPE";12;352;3222;3677;-;360;294;-;-;-;-;-;106;-;6;246;7689;60;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16085
06/2025;qtd_aprovada;"130150 ENVIRA";-;5;12;3959;-;254;35;-;-;-;-;-;68;-;3;268;11025;-;-;-;-;-;-;-;-;-;46;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15676
06/2025;qtd_aprovada;"130160 FONTE BOA";916;392;-;-;-;1135;253;-;-;-;-;-;150;-;-;-;19107;-;-;-;-;-;-;-;-;-;267;-;-;-;-;-;-;-;-;7;-;-;11;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;22262
06/2025;qtd_aprovada;"130165 GUAJARA";16148;62;51;327;-;149;46;-;-;-;-;-;10;-;-;350;43500;173;2;-;-;-;46;-;-;-;96;-;1;-;-;-;-;-;-;-;-;-;1731;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;62696
06/2025;qtd_aprovada;"130170 HUMAITA";405;141;31;8234;-;2729;335;64;-;-;-;-;3106;115;-;202;61671;252;63;-;-;120;172;-;-;-;145;-;-;-;-;-;19;-;-;-;-;-;703;-;-;-;-;-;-;-;-;-;-;-;-;-;232;-;-;-;-;-;78739
06/2025;qtd_aprovada;"130180 IPIXUNA";-;-;-;-;-;299;101;-;-;-;-;-;80;-;-;-;2224;-;5;-;-;-;-;-;-;-;19;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2733
06/2025;qtd_aprovada;"130185 IRANDUBA";-;28;-;9782;-;-;19;-;-;-;-;-;-;-;-;1146;79234;-;14;-;-;-;-;-;-;-;492;-;62;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90820
06/2025;qtd_aprovada;"130190 ITACOATIARA";106;344;1827;91798;-;2975;1068;-;-;-;-;-;1032;228;10;-;95095;1060;22;-;-;252;-;-;-;-;815;-;49;-;-;61;-;-;-;-;-;-;-;-;196;-;-;-;-;-;-;-;-;-;-;-;3516;-;39;46;-;-;200539
06/2025;qtd_aprovada;"130195 ITAMARATI";-;-;-;18270;-;7678;99;-;-;-;-;-;88;-;-;1495;3218;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31001
06/2025;qtd_aprovada;"130200 ITAPIRANGA";-;-;-;3127;-;204;50;-;-;-;-;-;-;-;-;87;3952;-;-;-;-;-;-;-;-;-;214;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;7682
06/2025;qtd_aprovada;"130210 JAPURA";-;-;-;3337;-;222;75;-;-;-;-;-;205;-;-;30;4171;-;-;-;-;-;-;-;-;-;196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8236
06/2025;qtd_aprovada;"130220 JURUA";-;-;-;2602;-;383;84;-;-;-;-;-;-;-;-;-;2782;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5861
06/2025;qtd_aprovada;"130230 JUTAI";-;-;-;138;-;208;88;-;-;-;-;-;76;-;-;15;2576;-;-;-;-;-;-;-;-;-;71;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;3193
06/2025;qtd_aprovada;"130240 LABREA";2915;-;56;9533;-;5043;41;-;-;-;-;-;-;-;-;541;23330;-;586;-;-;-;129;-;-;-;1296;-;81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43551
06/2025;qtd_aprovada;"130250 MANACAPURU";33826;65;-;34788;-;2504;2489;-;-;-;-;-;3113;-;33;113;93919;-;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170918
06/2025;qtd_aprovada;"130255 MANAQUIRI";-;-;-;2929;-;800;182;-;-;-;-;-;63;-;-;6;4914;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8900
06/2025;qtd_aprovada;"130260 MANAUS";32052;3306;4873;905767;23677;69807;38550;32064;5341;735;3588;31;46696;27371;651;18988;1289387;46618;1833;3965;13333;12904;16104;4472;210;-;25243;16;518;2540;11;272;79;86;2;-;4;-;1870;4725;2377;185;-;-;-;-;956;-;550542;12201;289;-;22427;-;8;-;-;63;3226737
06/2025;qtd_aprovada;"130270 MANICORE";1722;21;1;20969;-;1521;596;-;-;-;-;-;785;-;-;2047;32696;227;152;-;-;-;-;268;-;-;1960;-;20;165;-;-;14;2;-;-;-;-;-;3;125;-;-;-;-;-;-;-;-;42;-;-;3171;-;-;-;-;-;66507
06/2025;qtd_aprovada;"130280 MARAA";14760;-;-;3244;-;45;194;-;-;-;-;-;-;-;-;400;13127;-;-;-;-;-;-;-;-;-;3;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31776
06/2025;qtd_aprovada;"130290 MAUES";-;11450;-;16188;-;454;618;-;-;-;-;-;251;-;2;140;20834;358;8;-;-;-;116;-;-;-;376;-;11;-;1;-;2;1;-;-;1;-;50;-;-;-;-;-;-;-;-;-;-;40;-;-;4943;-;-;-;-;-;55844
06/2025;qtd_aprovada;"130300 NHAMUNDA";-;-;-;3512;-;464;10;-;-;-;-;-;-;-;-;-;4975;-;-;-;-;-;-;-;-;-;144;-;2;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9139
06/2025;qtd_aprovada;"130310 NOVA OLINDA DO NORTE";80;-;-;14693;-;494;-;-;-;-;-;-;3;-;-;-;15568;809;-;-;-;-;-;411;-;-;394;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;371;-;-;-;-;-;32823
06/2025;qtd_aprovada;"130320 NOVO AIRAO";-;39;-;4635;-;450;212;-;-;-;-;-;-;-;-;225;8477;-;-;-;-;-;-;-;-;-;114;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14167
06/2025;qtd_aprovada;"130330 NOVO ARIPUANA";34;32;208;26871;-;358;42;-;-;-;-;-;89;-;49;431;4137;275;-;-;-;-;-;-;-;-;364;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32893
06/2025;qtd_aprovada;"130340 PARINTINS";10156;-;373;31809;-;2629;1130;542;-;-;22;-;2228;286;4;656;86692;500;113;-;-;125;497;-;-;-;2444;-;11;3;1;5;2;3;-;-;-;9;75;-;-;-;-;-;-;-;-;-;-;-;-;-;9880;-;48;13;-;-;150256
06/2025;qtd_aprovada;"130350 PAUINI";-;58;-;13823;-;608;219;-;-;-;30;-;64;-;-;-;2680;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;17531
06/2025;qtd_aprovada;"130353 PRESIDENTE FIGUEIREDO";-;253;28;17034;-;850;431;-;-;-;-;-;179;-;-;-;3153;343;60;-;-;-;59;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22392
06/2025;qtd_aprovada;"130356 RIO PRETO DA EVA";1061;622;-;5215;-;2598;96;-;-;-;-;-;-;-;-;864;41420;-;-;-;-;-;-;-;-;-;278;-;42;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52240
06/2025;qtd_aprovada;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;2896;-;179;98;-;-;-;-;-;-;-;6;68;4425;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;7692
06/2025;qtd_aprovada;"130370 SANTO ANTONIO DO ICA";-;-;-;9266;-;127;-;-;-;-;-;-;-;-;133;134;4268;-;-;-;-;10;-;-;-;-;13;-;3;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13958
06/2025;qtd_aprovada;"130380 SAO GABRIEL DA CACHOEIRA";234;60;450;10453;-;23;112;-;-;-;-;-;30;-;-;1140;9474;137;-;-;-;-;83;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;122;-;38;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;22447
06/2025;qtd_aprovada;"130390 SAO PAULO DE OLIVENCA";-;-;-;9015;-;1116;269;-;-;-;-;-;-;-;369;1;3651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;14447
06/2025;qtd_aprovada;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;3165;-;267;95;-;-;-;-;-;296;-;-;183;8793;381;9;-;-;-;-;-;-;-;209;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;18;-;-;64;-;-;-;-;-;13513
06/2025;qtd_aprovada;"130400 SILVES";8;-;-;4036;-;312;-;-;-;-;-;-;42;-;-;132;10215;-;-;-;-;-;78;-;-;-;113;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;26;-;-;2924;-;-;-;-;-;17892
06/2025;qtd_aprovada;"130406 TABATINGA";212;170;327;14519;-;3901;375;-;-;-;-;-;111;-;-;75;14477;264;-;-;-;316;1915;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;466;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37130
06/2025;qtd_aprovada;"130410 TAPAUA";-;-;-;3344;-;-;512;-;-;-;-;-;73;-;-;-;7248;-;-;-;-;-;-;-;-;-;102;-;11;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;35;-;-;38;-;-;-;-;-;11367
06/2025;qtd_aprovada;"130420 TEFE";912;545;23;35786;4;9431;2173;174;-;-;-;-;536;-;38;1574;43775;5084;393;-;-;-;429;6211;-;-;656;-;6;15;-;-;-;4;-;-;-;5;139;-;41;-;-;-;-;-;-;-;-;54;-;-;4324;4;-;60;-;-;112396
06/2025;qtd_aprovada;"130423 TONANTINS";5196;-;-;1059;-;141;185;-;-;-;-;-;77;-;112;609;66851;-;-;-;-;-;-;-;-;-;594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;468;-;-;-;-;-;75322
06/2025;qtd_aprovada;"130426 UARINI";-;51;-;9878;-;664;189;-;-;-;-;-;71;-;40;234;10500;-;44;-;-;-;-;-;-;-;30;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21706
06/2025;qtd_aprovada;"130430 URUCARA";-;46;-;3214;-;516;235;-;-;-;-;-;126;-;-;8;9588;-;-;-;-;-;-;-;-;-;217;-;11;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;14059
06/2025;qtd_aprovada;"130440 URUCURITUBA";-;-;-;1354;-;202;-;-;-;-;-;-;53;-;-;-;1884;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3504
06/2025;qtd_aprovada;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
06/2025;qtd_aprovada;"140005 ALTO ALEGRE";752;9;-;2498;-;298;-;-;-;-;-;-;-;-;48;124;6432;229;-;-;-;-;44;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10499
06/2025;qtd_aprovada;"140010 BOA VISTA";48240;8;3310;175448;1572;15443;2803;2107;1011;120;130;8;17961;8425;3975;4650;167195;2242;949;271;3620;2551;717;4203;-;-;1172;-;32;726;-;-;15;1;-;-;-;-;204;-;7;26;-;-;-;-;-;-;81353;141;32;-;23191;-;-;-;-;-;573859
06/2025;qtd_aprovada;"140015 BONFIM";-;-;-;421;-;-;-;-;-;-;-;-;-;-;-;43;2188;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2652
06/2025;qtd_aprovada;"140017 CANTA";-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;368;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;371
06/2025;qtd_aprovada;"140020 CARACARAI";-;74;-;3171;-;717;-;-;-;-;-;-;33;-;-;259;7396;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11691
06/2025;qtd_aprovada;"140023 CAROEBE";-;-;-;1569;-;397;48;-;-;-;-;-;-;-;-;418;5141;259;-;-;-;-;-;-;-;-;54;-;7;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7916
06/2025;qtd_aprovada;"140028 IRACEMA";25;4;-;-;-;-;-;-;-;-;-;-;-;-;-;113;1453;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1652
06/2025;qtd_aprovada;"140030 MUCAJAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;313
06/2025;qtd_aprovada;"140040 NORMANDIA";100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;186;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;286
06/2025;qtd_aprovada;"140045 PACARAIMA";10;-;-;1133;-;552;-;-;-;-;-;-;75;-;-;119;779;-;-;-;-;-;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2743
06/2025;qtd_aprovada;"140047 RORAINOPOLIS";1143;39;-;9298;-;1485;-;206;-;-;-;-;53;-;-;618;2481;365;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1507;-;-;-;-;-;17195
06/2025;qtd_aprovada;"140050 SAO JOAO DA BALIZA";-;37;-;1711;-;-;-;-;-;-;-;-;-;-;-;80;2819;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4672
06/2025;qtd_aprovada;"140060 SAO LUIZ";-;9;-;40869;-;-;-;-;-;-;-;-;-;-;-;58;3951;692;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45586
06/2025;qtd_aprovada;"140070 UIRAMUTA";-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
06/2025;qtd_aprovada;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"150010 ABAETETUBA";37554;217;2973;21695;501;3055;1022;469;-;-;81;-;709;715;189;2630;49652;-;7;-;1302;514;-;-;-;-;295;-;82;-;-;-;-;-;-;-;3;9;-;-;-;2;-;-;-;-;-;-;4076;-;6;-;2485;-;-;-;-;-;130243
06/2025;qtd_aprovada;"150013 ABEL FIGUEIREDO";166;19;-;1806;-;101;109;-;-;-;-;-;9;-;1;110;2892;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5222
06/2025;qtd_aprovada;"150020 ACARA";78;217;-;8589;-;1001;240;-;-;-;-;-;518;-;-;88;51852;-;206;-;-;-;-;-;-;-;558;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4088;-;-;-;-;-;67451
06/2025;qtd_aprovada;"150030 AFUA";-;157;-;1828;154;133;143;-;-;-;-;-;40;-;-;1;2046;271;-;-;-;-;-;-;-;-;119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4892
06/2025;qtd_aprovada;"150034 AGUA AZUL DO NORTE";19;85;-;16775;14;585;63;-;-;-;5;-;87;-;-;111;4028;-;82;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;2615;-;-;-;-;-;24512
