periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
03/2024;qtd_aprovada;"421570 SANTO AMARO DA IMPERATRIZ";11;114;557;19714;169;1316;302;51;-;-;-;-;1713;9;-;101;15193;170;1;-;-;6;230;-;52;-;153;-;-;382;-;-;-;-;-;-;-;-;66;-;52;-;-;-;-;-;-;-;-;-;-;2275;42637
03/2024;qtd_aprovada;"421575 SAO BERNARDINO";-;-;-;928;-;49;48;2;16;-;12;-;24;-;-;-;267;151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1320;2817
03/2024;qtd_aprovada;"421580 SAO BENTO DO SUL";2324;120;993;32656;207;2707;628;482;92;46;44;4;864;27;-;3901;78777;3580;49;504;1468;13;4468;-;712;-;552;-;28;-;-;13;5;-;-;-;1;-;383;1;43;8;-;-;-;-;-;-;1;31;-;2852;138584
03/2024;qtd_aprovada;"421590 SAO BONIFACIO";3152;-;328;2891;-;140;76;31;4;6;8;-;89;-;-;279;4572;130;-;-;-;-;142;-;-;-;38;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1207;13095
03/2024;qtd_aprovada;"421600 SAO CARLOS";7305;67;74;1863;-;73;-;-;-;-;-;-;96;-;-;200;9832;-;184;-;-;-;177;-;-;-;37;-;-;542;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;20470
03/2024;qtd_aprovada;"421605 SAO CRISTOVAO DO SUL";-;-;-;1305;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1305
03/2024;qtd_aprovada;"421610 SAO DOMINGOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;968;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;968
03/2024;qtd_aprovada;"421620 SAO FRANCISCO DO SUL";1312;-;791;38425;25;2897;-;-;-;-;62;-;431;-;-;3247;67722;342;35;-;-;3;1505;-;4;-;145;-;11;-;-;-;-;-;-;-;-;-;134;-;-;-;-;-;-;-;-;-;-;-;-;-;117091
03/2024;qtd_aprovada;"421625 SAO JOAO DO OESTE";-;-;-;4802;-;122;-;-;-;-;-;-;8;-;-;-;1842;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;3213;10019
03/2024;qtd_aprovada;"421630 SAO JOAO BATISTA";-;117;72;10820;-;893;146;-;-;-;21;-;483;-;-;-;15038;289;-;-;-;-;27;-;-;-;83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;28016
03/2024;qtd_aprovada;"421635 SAO JOAO DO ITAPERIU";592;90;46;3;-;-;-;-;-;-;-;-;-;-;-;380;7451;-;-;-;-;-;368;-;-;-;7;-;3;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;74;-;-;555;9617
03/2024;qtd_aprovada;"421640 SAO JOAO DO SUL";-;-;-;1433;-;2;37;14;2;-;8;-;-;-;-;117;1160;-;-;-;-;-;-;-;-;-;157;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1893;4844
03/2024;qtd_aprovada;"421650 SAO JOAQUIM";4245;-;111;4328;-;466;-;-;-;-;-;-;73;-;-;2167;22606;322;1;-;-;-;553;-;131;-;42;-;14;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;35181
03/2024;qtd_aprovada;"421660 SAO JOSE";5081;930;348;128156;1344;14904;2400;2805;307;84;275;-;6173;-;-;2114;108267;1326;258;-;1059;-;743;-;43;-;474;-;45;120;-;21;1;1;-;-;-;-;333;-;125;12;-;18;215;-;-;-;44;122;-;281;278429
03/2024;qtd_aprovada;"421670 SAO JOSE DO CEDRO";-;-;2;5861;-;-;-;-;-;-;-;-;27;-;-;143;3587;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;6962;16600
03/2024;qtd_aprovada;"421680 SAO JOSE DO CERRITO";-;78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;146
03/2024;qtd_aprovada;"421690 SAO LOURENCO DO OESTE";6567;160;201;8197;-;635;-;-;-;-;-;-;177;-;-;417;29303;245;1;-;-;-;1165;-;23;-;41;-;5;-;-;-;-;-;-;-;-;-;266;-;-;-;-;-;-;-;-;-;51;-;-;11160;58614
03/2024;qtd_aprovada;"421700 SAO LUDGERO";15102;944;204;6713;-;462;-;-;-;-;-;-;99;-;-;825;24539;416;-;-;-;-;794;-;1;-;177;-;1;-;-;-;-;9;-;-;-;-;24;27;-;-;-;-;-;-;-;-;-;-;-;2321;52658
03/2024;qtd_aprovada;"421710 SAO MARTINHO";-;22;-;120;-;-;-;-;-;-;-;-;16;-;-;-;1615;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;1861
03/2024;qtd_aprovada;"421715 SAO MIGUEL DA BOA VISTA";-;98;-;1180;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;1558;2844
03/2024;qtd_aprovada;"421720 SAO MIGUEL DO OESTE";5264;253;222;27742;960;2955;1383;1068;327;4;356;-;3235;73;-;1182;38042;22;248;326;1427;42;798;-;5;-;120;-;3;7;2;-;68;2;-;-;12;-;54;-;10;9;-;-;-;-;-;-;136;10;-;3608;89975
03/2024;qtd_aprovada;"421725 SAO PEDRO DE ALCANTARA";-;-;-;4534;-;-;-;-;-;-;-;-;-;-;-;-;2226;-;63;-;-;-;-;-;-;-;2624;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;213;9660
03/2024;qtd_aprovada;"421730 SAUDADES";2011;-;1;6223;-;73;182;12;53;-;10;-;78;-;-;1;1283;777;-;-;-;-;-;-;-;-;14;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;3760;14500
03/2024;qtd_aprovada;"421740 SCHROEDER";262;-;337;5944;-;1021;-;-;-;-;-;-;100;-;-;286;15878;363;-;-;-;-;645;-;-;-;35;-;2;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;100;25013
03/2024;qtd_aprovada;"421750 SEARA";8185;-;270;8164;-;389;84;14;-;-;-;-;117;-;-;385;16625;375;-;-;-;-;261;-;17;-;104;-;1;-;-;-;-;-;-;-;-;-;41;-;45;-;-;-;-;-;-;-;1;-;-;-;35078
03/2024;qtd_aprovada;"421755 SERRA ALTA";-;362;-;1942;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;1821;4131
03/2024;qtd_aprovada;"421760 SIDEROPOLIS";382;39;-;7473;-;-;292;-;-;-;-;-;30;-;-;43;13149;559;-;-;-;-;-;-;-;-;91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22058
03/2024;qtd_aprovada;"421770 SOMBRIO";16784;217;202;11522;273;80;881;11;-;-;-;-;164;-;-;1718;38594;1001;6;-;-;-;1078;-;1629;-;431;-;3;1;-;5;-;-;-;-;-;-;128;-;70;-;-;-;-;-;-;-;-;-;-;1405;76203
03/2024;qtd_aprovada;"421775 SUL BRASIL";-;7;-;1412;-;1;43;6;15;-;3;-;-;-;-;-;112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1415;3035
03/2024;qtd_aprovada;"421780 TAIO";4916;72;289;12985;-;1719;445;-;-;-;66;-;289;-;-;451;32765;48;-;-;-;-;625;-;-;-;199;-;1;-;-;-;-;-;-;-;-;-;81;-;57;-;-;-;-;-;-;-;102;-;-;-;55110
03/2024;qtd_aprovada;"421790 TANGARA";-;808;67;4527;-;126;1;-;-;-;-;-;34;-;-;36;2514;-;2;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;2058;10242
03/2024;qtd_aprovada;"421795 TIGRINHOS";-;109;-;1283;-;-;-;-;-;-;-;-;32;-;-;-;-;-;1;-;-;-;-;-;-;-;17;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1163;2629
03/2024;qtd_aprovada;"421800 TIJUCAS";3178;-;3;16986;59;252;237;89;-;-;-;-;121;-;-;1385;42658;142;-;-;-;-;219;-;-;-;52;-;9;388;-;-;-;-;-;-;-;-;144;-;-;-;-;-;-;-;-;-;37;-;-;-;65959
03/2024;qtd_aprovada;"421810 TIMBE DO SUL";6567;8;16;4509;-;145;-;-;-;-;-;-;15;-;-;445;8352;-;-;-;-;-;90;-;335;-;19;-;-;-;-;-;-;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;2538;23102
03/2024;qtd_aprovada;"421820 TIMBO";900;398;199;28710;-;1872;484;113;-;-;5;-;422;-;-;258;21123;2347;45;-;1408;-;52;-;4;-;98;-;2;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;18;-;804;59276
03/2024;qtd_aprovada;"421825 TIMBO GRANDE";619;-;1;733;-;663;-;-;-;-;-;-;1;-;-;941;5644;-;1;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;3618;12244
03/2024;qtd_aprovada;"421830 TRES BARRAS";-;-;-;5203;-;165;39;-;-;-;-;-;-;-;-;-;1849;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;7284
03/2024;qtd_aprovada;"421835 TREVISO";305;39;18;3128;-;-;-;-;-;-;-;-;14;-;-;54;3933;22;-;-;-;-;255;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;18;7810
03/2024;qtd_aprovada;"421840 TREZE DE MAIO";7797;4;83;1741;-;119;-;-;-;-;-;-;28;-;-;196;10630;252;-;-;-;-;159;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;293;21340
03/2024;qtd_aprovada;"421850 TREZE TILIAS";1333;15;57;6463;-;118;-;-;-;-;-;-;-;-;-;486;5686;177;-;-;-;-;364;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;20;-;-;1000;15745
03/2024;qtd_aprovada;"421860 TROMBUDO CENTRAL";-;33;-;4665;-;559;-;-;-;-;-;-;32;-;-;2;1427;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6736
03/2024;qtd_aprovada;"421870 TUBARAO";75;407;722;60844;226;2997;2054;1401;380;115;273;2;1304;52;-;-;17789;-;17;947;2575;39;424;-;-;-;103;-;15;3;1;8;2;2;-;-;1;-;88;-;7;20;-;-;-;-;-;-;28;4;-;1910;94835
03/2024;qtd_aprovada;"421875 TUNAPOLIS";-;70;528;3982;24;-;33;-;13;-;-;-;10;-;-;-;1056;33;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;1521;7299
03/2024;qtd_aprovada;"421880 TURVO";20458;124;174;7026;-;39;-;-;-;-;-;-;20;-;-;680;20194;619;-;-;-;-;280;-;42;-;87;-;10;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;22;-;-;-;49829
03/2024;qtd_aprovada;"421885 UNIAO DO OESTE";-;46;-;676;-;-;-;-;-;-;-;-;36;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1968;2761
03/2024;qtd_aprovada;"421890 URUBICI";-;129;-;6080;-;240;-;-;-;-;-;-;95;-;-;183;2344;318;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;9427
03/2024;qtd_aprovada;"421895 URUPEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"421900 URUSSANGA";460;126;422;8190;-;768;1;-;-;-;-;-;109;-;-;786;22012;1080;14;-;-;-;646;-;-;-;128;-;-;-;-;-;2;-;-;-;-;-;108;-;-;-;-;-;-;-;-;-;33;-;-;-;34885
03/2024;qtd_aprovada;"421910 VARGEAO";-;-;-;24;-;132;2;-;-;-;-;-;28;-;-;1;484;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;676
03/2024;qtd_aprovada;"421915 VARGEM";-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;426;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;460
03/2024;qtd_aprovada;"421917 VARGEM BONITA";1703;-;25;-;-;-;-;-;-;-;-;-;-;-;-;85;3227;39;-;-;-;-;175;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;23;-;-;-;5293
03/2024;qtd_aprovada;"421920 VIDAL RAMOS";207;12;48;1743;-;63;-;-;-;-;-;-;18;-;-;303;6005;324;-;-;-;-;201;-;35;-;44;-;6;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;22;-;-;459;9517
03/2024;qtd_aprovada;"421930 VIDEIRA";7415;384;1014;37397;3510;2658;2070;708;411;51;349;-;1901;5;-;1746;56460;3107;-;-;923;3;1798;-;6;-;36;-;34;2;-;13;-;-;-;-;-;-;48;-;2;8;-;-;-;-;-;-;136;24;-;-;122219
03/2024;qtd_aprovada;"421935 VITOR MEIRELES";377;53;59;3014;-;12;-;-;-;-;-;-;30;-;-;111;4847;5;-;-;-;-;357;-;-;-;61;-;1;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;8946
03/2024;qtd_aprovada;"421940 WITMARSUM";3323;27;35;2683;-;352;86;-;-;-;-;-;-;-;-;251;6090;52;-;-;-;-;184;-;-;-;45;-;2;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;159;13311
03/2024;qtd_aprovada;"421950 XANXERE";10525;323;269;27881;-;2468;374;798;-;24;-;-;737;-;-;1376;36571;79;104;-;795;-;1802;-;1;-;173;-;41;-;-;4;5;-;-;-;-;-;171;-;1;3;-;-;-;-;21;-;23;1;-;2937;87507
03/2024;qtd_aprovada;"421960 XAVANTINA";391;-;46;32;-;79;-;-;-;-;-;-;10;-;-;34;4171;-;-;-;-;-;531;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;393;5702
03/2024;qtd_aprovada;"421970 XAXIM";3272;3842;233;16147;-;520;28;-;-;-;-;-;167;-;-;245;29038;313;1;-;-;-;194;-;-;-;716;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;2358;57128
03/2024;qtd_aprovada;"421985 ZORTEA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"422000 BALNEARIO RINCAO";13234;138;580;4684;-;283;-;-;-;-;-;-;40;-;-;2192;22736;112;-;-;-;-;574;-;-;-;24;-;3;-;-;-;-;-;-;-;-;-;101;-;-;-;-;-;-;-;-;-;39;-;-;594;45334
03/2024;qtd_aprovada;" MUNICIPIO IGNORADO - RS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"430003 ACEGUA";2;136;-;602;-;217;51;-;-;-;-;-;45;-;-;-;1434;56;-;-;-;-;-;-;-;-;70;-;4;-;-;3;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;2631
03/2024;qtd_aprovada;"430005 AGUA SANTA";-;36;-;836;-;-;-;-;-;-;-;-;-;-;-;-;-;289;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1161
03/2024;qtd_aprovada;"430010 AGUDO";-;11;-;2375;-;456;8;246;-;-;623;-;270;-;-;-;4252;-;-;-;-;-;-;-;-;-;123;-;450;-;-;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;9014
03/2024;qtd_aprovada;"430020 AJURICABA";-;-;-;1911;-;-;-;-;-;-;-;-;18;-;-;-;1219;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;27;-;-;-;3269
03/2024;qtd_aprovada;"430030 ALECRIM";-;28;-;803;-;118;-;-;-;-;-;-;40;-;-;-;1456;-;-;-;-;-;194;-;-;-;91;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;2781
03/2024;qtd_aprovada;"430040 ALEGRETE";212;73;47;12346;86;2844;251;304;139;-;111;-;333;260;-;49;9799;373;89;-;621;543;-;-;-;-;246;-;19;10;-;-;-;-;-;-;-;-;25;-;150;2;-;-;-;-;-;127563;-;3;-;-;156498
03/2024;qtd_aprovada;"430045 ALEGRIA";-;17;313;239;-;-;-;-;-;-;-;-;11;-;-;13;1873;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2468
03/2024;qtd_aprovada;"430047 ALMIRANTE TAMANDARE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"430050 ALPESTRE";-;38;-;837;-;46;-;-;-;-;-;-;-;-;-;-;1016;-;-;-;-;-;-;-;-;-;39;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;2005
03/2024;qtd_aprovada;"430055 ALTO ALEGRE";-;31;-;573;-;-;-;-;-;-;-;-;-;-;-;-;3;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;618
03/2024;qtd_aprovada;"430057 ALTO FELIZ";3346;-;24;-;-;-;-;-;-;-;-;-;32;-;-;59;3849;103;-;-;-;-;154;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;661;8265
03/2024;qtd_aprovada;"430060 ALVORADA";21;153;35;41021;-;2914;796;-;-;-;-;-;1137;-;-;331;62258;4953;-;-;1630;-;12;-;-;-;448;-;-;-;-;-;-;6;-;-;-;-;50;-;-;13;-;-;-;-;-;-;-;23;-;-;115801
03/2024;qtd_aprovada;"430063 AMARAL FERRADOR";-;19;-;430;-;-;-;-;-;-;-;-;-;-;-;-;748;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1197
03/2024;qtd_aprovada;"430064 AMETISTA DO SUL";1;13;-;2174;-;198;-;9;-;-;-;-;117;-;-;-;2842;55;-;-;-;-;33;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5496
03/2024;qtd_aprovada;"430066 ANDRE DA ROCHA";-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
03/2024;qtd_aprovada;"430070 ANTA GORDA";-;28;-;811;-;21;-;-;-;-;-;-;16;-;-;-;280;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;1166
03/2024;qtd_aprovada;"430080 ANTONIO PRADO";2982;31;120;4400;-;370;143;136;-;-;28;-;131;-;-;445;13095;309;-;-;-;1;196;-;8;-;94;-;4;-;-;3;-;-;-;-;1;-;19;5;32;-;-;-;-;-;-;-;-;-;-;-;22553
03/2024;qtd_aprovada;"430085 ARAMBARE";389;-;23;-;-;-;-;-;-;-;-;-;-;-;-;109;1150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;1685
03/2024;qtd_aprovada;"430087 ARARICA";-;-;-;-;-;25;182;-;-;-;33;-;63;-;-;5;2246;221;-;-;-;-;55;-;-;-;252;-;10;-;-;-;-;-;-;-;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;3150
03/2024;qtd_aprovada;"430090 ARATIBA";30;-;22;1904;108;330;180;-;-;-;442;-;3426;-;-;22;7245;-;10;-;-;-;-;-;-;-;338;-;407;143;25;-;-;-;-;-;-;10;-;-;191;-;-;-;-;-;-;-;-;-;-;-;14833
03/2024;qtd_aprovada;"430100 ARROIO DO MEIO";-;30;9;12348;-;509;67;32;-;-;34;-;154;-;-;1;6431;-;-;-;-;-;-;-;-;-;237;-;-;-;-;-;-;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;19929
03/2024;qtd_aprovada;"430105 ARROIO DO SAL";503;59;57;846;-;-;-;-;-;-;-;-;50;-;-;158;12974;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14656
03/2024;qtd_aprovada;"430107 ARROIO DO PADRE";-;7;-;360;-;-;47;-;-;-;-;-;-;-;-;-;94;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;595
03/2024;qtd_aprovada;"430110 ARROIO DOS RATOS";-;-;-;3001;-;-;-;-;-;-;-;-;-;-;-;-;900;660;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4561
03/2024;qtd_aprovada;"430120 ARROIO DO TIGRE";-;14;-;1372;-;604;20;-;-;-;-;-;-;-;-;-;410;107;5;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2546
03/2024;qtd_aprovada;"430130 ARROIO GRANDE";547;74;-;6742;-;391;118;-;-;-;-;-;21;-;-;309;12844;1833;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22931
03/2024;qtd_aprovada;"430140 ARVOREZINHA";-;-;-;1699;-;224;50;-;-;-;-;-;50;-;-;-;1667;107;-;-;-;-;-;-;-;-;64;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;3876
03/2024;qtd_aprovada;"430150 AUGUSTO PESTANA";3036;-;80;-;-;166;-;-;-;-;-;-;-;-;-;145;7928;-;-;-;-;-;46;-;-;-;130;-;3;6;3;-;-;-;-;-;-;-;14;-;25;-;-;-;-;-;-;-;14;-;-;-;11596
03/2024;qtd_aprovada;"430155 AUREA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;328;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;336
03/2024;qtd_aprovada;"430160 BAGE";554;1463;188;31760;666;3461;1529;521;195;-;174;-;6619;-;58;504;82854;1281;123;738;1241;-;547;-;-;-;1202;-;6;607;2;162;18;-;-;-;1;-;65;-;196;17;-;-;-;-;-;87217;302;24;-;-;224295
03/2024;qtd_aprovada;"430163 BALNEARIO PINHAL";1643;26;45;1281;-;-;-;-;-;-;-;-;5;-;-;863;13837;-;-;-;-;-;20;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;17728
03/2024;qtd_aprovada;"430165 BARAO";1;8;-;894;-;-;-;-;-;-;-;-;23;-;-;-;2351;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3361
