periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
01/2024;qtd_aprovada;"293310 VARZEA DO POCO";-;12;-;823;-;-;-;-;-;-;-;-;-;-;-;-;1283;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;338;2462
01/2024;qtd_aprovada;"293315 VARZEA NOVA";-;411;-;945;-;-;-;-;-;-;-;-;-;-;-;-;982;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2342
01/2024;qtd_aprovada;"293317 VARZEDO";-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
01/2024;qtd_aprovada;"293320 VERA CRUZ";-;-;-;4102;-;482;-;-;-;-;-;-;375;-;-;1085;16147;-;-;-;-;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;19;-;2;-;-;-;-;-;-;-;-;-;-;-;-;22270
01/2024;qtd_aprovada;"293325 VEREDA";-;92;956;3749;-;661;288;-;-;-;81;-;176;-;-;-;5926;-;-;-;-;-;74;-;-;147;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;654;12841
01/2024;qtd_aprovada;"293330 VITORIA DA CONQUISTA";1087;772;350;115799;2454;7987;3310;2055;856;87;426;10;9215;1425;-;618;60456;7406;1834;2470;6658;960;179;-;-;276;-;8;1238;-;1;27;3;-;-;-;-;40;-;72;49;29;-;-;13;54;611085;1094;86;-;11562;852051
01/2024;qtd_aprovada;"293340 WAGNER";3279;92;248;-;-;-;11;-;-;-;-;-;1543;-;-;692;4519;-;-;-;-;-;93;-;-;-;-;-;330;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;10854
01/2024;qtd_aprovada;"293345 WANDERLEY";-;-;-;20348;-;784;300;-;-;-;-;-;156;-;-;40;9937;-;23;-;-;-;48;-;-;731;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;1732;34123
01/2024;qtd_aprovada;"293350 WENCESLAU GUIMARAES";-;-;1;1925;-;231;-;-;-;-;-;-;-;-;-;-;1626;-;27;-;-;-;78;-;-;45;-;37;-;6;2;40;10;2;4;-;-;73;-;-;-;-;-;-;-;-;-;-;-;-;-;4107
01/2024;qtd_aprovada;"293360 XIQUE-XIQUE";13986;1894;91;3202;-;651;-;-;-;-;-;-;87;-;-;66;6408;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3183;29602
01/2024;qtd_aprovada;" MUNICIPIO IGNORADO - MG";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"310010 ABADIA DOS DOURADOS";-;19;-;541;-;-;-;-;-;-;-;-;96;-;-;-;988;351;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2244;4269
01/2024;qtd_aprovada;"310020 ABAETE";-;255;305;7323;-;2347;174;-;-;-;-;-;161;-;-;-;5299;728;1;-;-;-;16;-;-;45;-;1;-;-;-;-;-;-;-;-;-;7;1;-;-;-;-;-;-;-;-;-;-;-;6408;23071
01/2024;qtd_aprovada;"310030 ABRE CAMPO";58;5;10;-;-;4452;-;-;-;-;14;-;163;-;-;-;6525;154;-;-;-;-;-;-;-;60;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;341;11810
01/2024;qtd_aprovada;"310040 ACAIACA";118;10;19;-;-;-;-;-;-;-;-;-;24;-;-;16;1728;-;-;-;-;-;150;-;-;5;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;2086
01/2024;qtd_aprovada;"310050 ACUCENA";-;-;-;3050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;855;3905
01/2024;qtd_aprovada;"310060 AGUA BOA";70;-;-;2700;-;241;-;-;-;-;-;-;62;-;-;-;1121;-;-;-;-;-;50;-;-;4;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;24;-;-;800;5112
01/2024;qtd_aprovada;"310070 AGUA COMPRIDA";-;-;-;162;-;-;-;-;-;-;-;-;-;-;-;-;827;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;1070
01/2024;qtd_aprovada;"310080 AGUANIL";-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121;223
01/2024;qtd_aprovada;"310090 AGUAS FORMOSAS";13;12;-;4208;-;142;50;-;-;-;73;-;66;-;-;-;6818;386;35;-;-;-;156;-;-;12;-;-;1;-;2;-;-;-;-;-;-;32;-;6;-;-;-;-;-;-;-;51;-;-;6233;18296
01/2024;qtd_aprovada;"310100 AGUAS VERMELHAS";2199;125;-;147;-;129;44;-;-;-;-;-;29;-;-;-;1697;-;-;-;-;-;-;-;-;38;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;2677;7130
01/2024;qtd_aprovada;"310110 AIMORES";-;56;-;2115;-;322;-;-;-;-;-;-;74;-;-;14;9672;239;-;-;-;-;-;-;-;81;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;314;12892
01/2024;qtd_aprovada;"310120 AIURUOCA";-;37;-;494;-;206;25;24;-;-;-;-;41;8;-;14;2697;-;2;-;-;4;-;-;-;9;1;2;-;-;1;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1318;4886
01/2024;qtd_aprovada;"310130 ALAGOA";28;-;7;267;-;-;-;-;-;-;-;-;-;-;-;1310;3442;-;-;-;-;-;-;-;-;33;-;9;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;916;6018
01/2024;qtd_aprovada;"310140 ALBERTINA";-;19;-;-;-;-;-;-;-;-;-;-;4;-;-;-;124;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;920;1108
01/2024;qtd_aprovada;"310150 ALEM PARAIBA";182;47;-;3919;-;840;84;36;-;-;-;-;294;3;-;3;12283;710;-;-;-;386;1005;-;-;76;-;49;-;1;-;-;-;-;-;-;-;125;1;1;-;3;-;-;-;-;-;409;-;-;3197;23654
01/2024;qtd_aprovada;"310160 ALFENAS";20203;1388;313;105987;1930;4180;1437;1963;588;40;168;-;2026;2461;-;1318;64065;150;13;1702;3820;1468;1889;10;-;233;-;11;-;-;17;1;6;-;-;1;-;202;-;7;196;-;-;-;-;1;279497;2254;581;-;-;500126
01/2024;qtd_aprovada;"310163 ALFREDO VASCONCELOS";-;29;-;3913;3;-;103;-;-;-;-;-;-;-;-;-;266;627;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1100;6104
01/2024;qtd_aprovada;"310170 ALMENARA";-;-;-;406;-;481;5;-;-;-;-;-;62;-;-;-;4594;-;296;-;-;-;-;-;-;87;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14293;20227
01/2024;qtd_aprovada;"310180 ALPERCATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;qtd_aprovada;"310190 ALPINOPOLIS";137;95;-;4261;-;341;1;-;-;-;8;-;93;-;-;-;7521;738;5;-;-;-;-;-;-;115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2560;15875
01/2024;qtd_aprovada;"310200 ALTEROSA";-;-;-;1411;-;502;-;-;-;-;-;-;-;-;-;6;170;-;7;-;-;-;-;42;-;6;-;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;4861;7025
01/2024;qtd_aprovada;"310205 ALTO CAPARAO";461;28;-;775;-;-;-;-;-;-;-;-;-;-;-;256;561;132;-;-;-;-;8;-;-;13;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;45;-;-;647;2936
01/2024;qtd_aprovada;"310210 ALTO RIO DOCE";-;7;1;2788;-;126;4;-;-;-;-;-;11;-;-;-;3098;132;-;-;-;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;555;6806
01/2024;qtd_aprovada;"310220 ALVARENGA";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60;243;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;307
01/2024;qtd_aprovada;"310230 ALVINOPOLIS";-;-;-;1507;-;150;35;-;-;-;-;-;85;-;-;-;1370;-;1;-;-;-;-;-;-;42;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2046;5237
01/2024;qtd_aprovada;"310240 ALVORADA DE MINAS";-;12;-;627;-;-;16;-;-;-;-;-;40;-;-;9;13;137;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;760;1614
01/2024;qtd_aprovada;"310250 AMPARO DO SERRA";10;-;-;-;-;-;-;-;-;-;-;-;10;-;-;1191;1585;96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;288;3180
01/2024;qtd_aprovada;"310260 ANDRADAS";3943;92;-;6531;-;56;85;-;-;-;-;-;1;-;-;-;15889;638;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108;27345
01/2024;qtd_aprovada;"310270 CACHOEIRA DE PAJEU";2226;-;-;1467;-;596;9;-;-;-;-;-;100;-;-;-;4570;-;-;-;-;-;-;8;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;2601;11667
01/2024;qtd_aprovada;"310280 ANDRELANDIA";1129;15;105;817;-;16;-;-;-;-;-;-;29;-;-;313;11954;448;-;-;-;-;207;-;-;2;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;43;-;-;-;15109
01/2024;qtd_aprovada;"310285 ANGELANDIA";-;-;-;1718;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;5237;6982
01/2024;qtd_aprovada;"310290 ANTONIO CARLOS";-;36;-;5865;-;302;15;-;-;-;-;-;9;-;-;96;5689;12;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;89;12158
01/2024;qtd_aprovada;"310300 ANTONIO DIAS";-;3;1;2485;-;-;-;-;-;-;-;-;-;-;-;44;242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;159;2960
01/2024;qtd_aprovada;"310310 ANTONIO PRADO DE MINAS";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;171;576
01/2024;qtd_aprovada;"310320 ARACAI";1;36;-;-;-;-;-;-;-;-;-;-;60;-;-;300;1397;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;468;2302
01/2024;qtd_aprovada;"310330 ARACITABA";118;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;589;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;281;1045
01/2024;qtd_aprovada;"310340 ARACUAI";754;48;41;1;-;826;165;-;-;-;-;-;154;-;-;184;5319;-;365;-;-;1;-;-;-;75;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7937
01/2024;qtd_aprovada;"310350 ARAGUARI";289;88;102;58693;497;3581;1391;261;136;-;57;-;1334;68;-;3585;40415;6603;-;-;1800;-;-;52;-;32;-;-;3;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;31;-;3051;122086
01/2024;qtd_aprovada;"310360 ARANTINA";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;33
01/2024;qtd_aprovada;"310370 ARAPONGA";5236;9;1950;837;-;-;-;-;-;-;-;-;90;-;-;163;2560;-;-;-;-;-;136;-;-;7;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;11000
01/2024;qtd_aprovada;"310375 ARAPORA";1534;17;1;649;-;228;100;-;-;-;-;-;94;-;-;-;4343;421;-;-;-;-;24;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;2615;10064
01/2024;qtd_aprovada;"310380 ARAPUA";717;5;-;1182;-;92;-;-;-;-;-;-;5;-;-;-;180;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;489;2670
01/2024;qtd_aprovada;"310390 ARAUJOS";-;3;-;3682;-;340;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4046
01/2024;qtd_aprovada;"310400 ARAXA";458;15;3;42459;1;2736;242;433;-;-;14;-;245;77;-;1213;35140;451;-;-;2061;46;375;5;-;25;-;-;-;-;-;-;11;-;-;-;-;247;-;13;5;-;-;-;-;-;-;-;6;-;7190;93471
01/2024;qtd_aprovada;"310410 ARCEBURGO";106;-;-;407;-;224;-;-;-;-;-;-;29;-;-;36;4009;58;2;-;-;-;-;-;-;30;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4902
01/2024;qtd_aprovada;"310420 ARCOS";-;80;-;6430;-;658;-;-;-;-;-;-;145;-;-;-;3198;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;10531
01/2024;qtd_aprovada;"310430 AREADO";-;-;-;3119;-;510;-;-;-;-;-;-;-;-;-;27;106;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3762
01/2024;qtd_aprovada;"310440 ARGIRITA";-;46;3;-;-;-;-;-;-;-;-;-;-;-;-;29;651;95;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;378;1214
01/2024;qtd_aprovada;"310445 ARICANDUVA";-;3;-;1455;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;1487
01/2024;qtd_aprovada;"310450 ARINOS";-;-;-;1848;-;724;-;-;-;-;-;-;208;-;-;1889;52065;158;140;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;57068
01/2024;qtd_aprovada;"310460 ASTOLFO DUTRA";1;24;9;1425;-;2;-;-;-;-;-;-;-;-;-;24;927;108;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;2222;4801
01/2024;qtd_aprovada;"310470 ATALEIA";-;51;-;1104;-;74;-;-;-;-;-;-;-;-;-;71;5490;155;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;6996
01/2024;qtd_aprovada;"310480 AUGUSTO DE LIMA";-;125;-;573;-;-;-;-;-;-;-;-;-;-;-;-;197;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1924;2819
01/2024;qtd_aprovada;"310490 BAEPENDI";178;-;35;3651;-;303;-;38;-;-;-;-;97;-;-;11;6503;4;13;-;-;-;46;-;-;34;-;-;-;9;-;8;5;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;923;11860
01/2024;qtd_aprovada;"310500 BALDIM";850;68;-;-;-;-;-;-;-;-;-;-;52;-;-;-;55;-;-;-;-;-;-;-;-;446;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;2053;3575
01/2024;qtd_aprovada;"310510 BAMBUI";319;96;40;-;-;649;-;-;-;-;5;-;41;-;-;302;9878;530;-;-;-;-;-;-;-;97;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11961
01/2024;qtd_aprovada;"310520 BANDEIRA";1206;2;-;-;-;-;-;-;-;-;-;-;43;-;-;-;307;242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;886;2715
01/2024;qtd_aprovada;"310530 BANDEIRA DO SUL";-;-;34;675;-;-;-;-;-;-;-;-;-;-;-;-;267;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;602;1637
01/2024;qtd_aprovada;"310540 BARAO DE COCAIS";1386;35;2;11498;-;956;96;-;-;-;-;-;396;-;-;631;19119;97;2;-;-;-;-;-;-;124;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;20;-;-;852;35221
01/2024;qtd_aprovada;"310550 BARAO DE MONTE ALTO";-;-;-;720;-;-;-;-;-;-;-;-;-;-;-;-;-;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;207;1020
01/2024;qtd_aprovada;"310560 BARBACENA";23;325;42;101152;714;3109;959;807;84;126;116;-;3935;71;-;1246;57801;4318;109;670;2244;126;22;16;-;64;-;-;-;-;7;3;-;-;-;-;-;8;2;35;17;-;-;-;-;-;247994;31;33;-;5442;431651
01/2024;qtd_aprovada;"310570 BARRA LONGA";-;2;-;-;-;-;-;-;-;-;-;-;40;-;-;-;125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;167
01/2024;qtd_aprovada;"310590 BARROSO";788;237;-;9687;-;1055;1;-;-;-;-;-;70;-;-;16;11190;601;2;-;-;-;764;-;-;24;-;1;-;-;-;2;-;-;-;-;-;58;-;-;-;-;-;-;-;-;-;24;-;-;471;24991
01/2024;qtd_aprovada;"310600 BELA VISTA DE MINAS";-;4;6;10231;-;-;-;-;-;-;-;-;-;-;-;224;3089;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;869;14423
01/2024;qtd_aprovada;"310610 BELMIRO BRAGA";-;6;-;-;-;-;-;-;-;-;-;-;10;-;-;-;64;-;-;-;-;-;272;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125;477
01/2024;qtd_aprovada;"310620 BELO HORIZONTE";3582;5938;3853;1271082;17169;44943;17723;13207;3072;1468;3161;15;89675;91563;311;36411;826166;18996;18723;11472;30485;14524;2238;1018;-;5310;42;614;4601;8;575;292;308;4;-;11;37;579;775;1564;281;3985;42;152;-;1745;3420097;2083;865;-;215;5970980
01/2024;qtd_aprovada;"310630 BELO ORIENTE";308;16;-;1756;-;447;210;-;-;-;37;-;288;-;-;141;8658;885;9;-;-;-;-;-;-;19;-;1;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1756;14564
01/2024;qtd_aprovada;"310640 BELO VALE";31;-;-;2791;-;-;-;-;-;-;-;-;-;-;-;771;2205;-;-;-;-;-;181;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;-;61;6099
01/2024;qtd_aprovada;"310650 BERILO";-;22;-;2448;-;188;-;-;-;-;-;-;-;-;-;4;1797;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;2593;7086
01/2024;qtd_aprovada;"310660 BERTOPOLIS";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80;67;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;933;1151
01/2024;qtd_aprovada;"310665 BERIZAL";-;7;-;168;-;112;26;-;-;-;-;-;-;-;-;-;94;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;1556;1997
01/2024;qtd_aprovada;"310670 BETIM";47834;393;16293;182414;2723;10799;2705;1729;62;3;322;-;27470;-;-;12185;313801;1002;1826;723;6446;2231;2448;270;-;1167;-;59;402;-;1;283;75;-;-;-;-;234;18;99;95;76;-;-;-;-;-;4;239;-;203;636634
01/2024;qtd_aprovada;"310680 BIAS FORTES";1683;3;104;-;-;-;-;-;-;-;-;-;-;-;-;86;2175;128;-;-;-;-;128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;4316
01/2024;qtd_aprovada;"310690 BICAS";-;9;-;3172;-;229;36;-;-;-;-;-;27;-;-;170;5222;292;-;-;-;-;102;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;191;9477
01/2024;qtd_aprovada;"310700 BIQUINHAS";565;16;19;340;-;95;-;-;-;-;-;-;11;-;-;33;2851;40;-;-;-;-;111;-;-;5;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;448;4541
01/2024;qtd_aprovada;"310710 BOA ESPERANCA";-;-;-;16502;-;101;-;-;-;-;-;-;-;-;-;-;913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17516
01/2024;qtd_aprovada;"310720 BOCAINA DE MINAS";-;-;-;486;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;511
01/2024;qtd_aprovada;"310730 BOCAIUVA";56;16;-;9272;-;1375;8;-;-;-;-;-;551;2;-;566;35575;-;454;-;-;1;-;-;-;91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;211;48205
01/2024;qtd_aprovada;"310740 BOM DESPACHO";11965;79;470;14876;-;484;603;47;40;4;32;-;431;-;-;881;49631;835;17;-;1750;-;4107;144;-;126;-;69;88;-;-;-;-;-;-;-;-;299;3;-;19;-;-;-;-;-;-;1060;40;-;3177;91277
01/2024;qtd_aprovada;"310750 BOM JARDIM DE MINAS";-;19;-;4192;-;163;-;-;-;-;-;-;1;-;-;42;4239;182;17;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;742;9633
01/2024;qtd_aprovada;"310760 BOM JESUS DA PENHA";-;20;-;739;-;-;-;-;-;-;-;-;-;-;-;9;411;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1179
01/2024;qtd_aprovada;"310770 BOM JESUS DO AMPARO";378;30;-;-;-;-;-;-;-;-;-;-;1;-;-;-;229;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;718
01/2024;qtd_aprovada;"310780 BOM JESUS DO GALHO";-;-;-;1742;-;285;26;-;-;-;-;-;38;-;-;10;2790;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2166;7081
01/2024;qtd_aprovada;"310790 BOM REPOUSO";-;9;-;427;-;129;-;-;-;-;-;-;18;-;-;-;1648;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;330;2561
