periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;qtd_aprovada;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"130002 ALVARAES";-;-;-;1802;-;84;301;-;-;-;-;-;84;-;-;-;9315;-;89;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1496;-;-;-;-;-;13174
07/2025;qtd_aprovada;"130006 AMATURA";1170;-;-;3042;-;356;192;-;-;-;-;-;64;-;-;-;79284;-;-;-;-;-;-;-;-;-;78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84186
07/2025;qtd_aprovada;"130008 ANAMA";-;-;-;2707;-;256;247;-;-;-;-;-;26;-;-;64;2690;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;6055
07/2025;qtd_aprovada;"130010 ANORI";-;127;193;3845;-;453;204;-;-;-;-;-;144;-;-;428;4628;352;4;-;-;-;-;-;-;-;105;-;35;-;45;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170;-;-;-;-;-;10748
07/2025;qtd_aprovada;"130014 APUI";-;32;7;5674;-;740;92;-;-;-;-;-;68;-;-;385;5256;-;13;-;-;-;-;-;-;-;163;-;2;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;12469
07/2025;qtd_aprovada;"130020 ATALAIA DO NORTE";-;-;-;5429;-;463;135;-;-;-;-;-;-;-;25;81;8747;-;2;-;-;-;-;-;-;-;190;-;3;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;687;-;-;-;-;-;15782
07/2025;qtd_aprovada;"130030 AUTAZES";6;38;-;4616;-;492;288;-;-;-;-;-;107;-;-;241;18980;38;-;-;-;-;-;-;-;-;7;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;248;-;-;-;-;-;25062
07/2025;qtd_aprovada;"130040 BARCELOS";-;-;-;64;-;66;7;-;-;-;-;-;1;-;-;-;2917;-;-;-;-;-;-;-;-;-;8;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3068;-;-;-;-;-;6134
07/2025;qtd_aprovada;"130050 BARREIRINHA";-;34;-;4926;-;378;17;-;-;-;12;-;68;-;-;1335;4849;-;-;-;-;-;38;-;-;-;135;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;11857
07/2025;qtd_aprovada;"130060 BENJAMIN CONSTANT";-;408;-;18935;-;1185;456;-;-;-;-;-;76;-;2849;427;8145;1344;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33847
07/2025;qtd_aprovada;"130063 BERURI";-;-;784;4435;-;102;190;-;-;-;-;-;35;-;-;138;8257;-;-;-;-;-;-;-;-;-;206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14147
07/2025;qtd_aprovada;"130068 BOA VISTA DO RAMOS";-;151;-;3436;-;250;68;-;-;-;-;-;5;-;-;-;4056;294;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8288
07/2025;qtd_aprovada;"130070 BOCA DO ACRE";124;200;-;28074;-;5347;-;-;-;-;-;-;65;-;-;-;8016;-;-;-;-;-;607;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;673;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;43135
07/2025;qtd_aprovada;"130080 BORBA";12;35;43;31;-;415;110;-;-;-;-;-;20;-;-;1781;3014;365;-;-;-;-;-;-;-;-;213;-;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6044
07/2025;qtd_aprovada;"130083 CAAPIRANGA";-;28;-;1318;-;109;112;-;-;-;-;-;43;-;-;-;4131;-;-;-;-;-;-;-;-;-;218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;5979
07/2025;qtd_aprovada;"130090 CANUTAMA";-;23;212;3393;-;597;93;-;-;-;-;-;98;-;-;197;16306;-;-;-;-;-;-;-;-;-;87;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21011
07/2025;qtd_aprovada;"130100 CARAUARI";-;44;-;18191;-;819;70;-;-;-;-;-;262;1;-;-;11334;1;33;-;-;1;-;-;-;-;155;-;-;88;-;-;27;-;-;-;-;-;-;13;69;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;31128
07/2025;qtd_aprovada;"130110 CAREIRO";904;-;21;19006;-;879;127;-;-;-;-;-;128;-;796;566;143464;-;1186;-;-;-;171;2837;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;29;-;-;222;-;-;-;-;-;170415
07/2025;qtd_aprovada;"130115 CAREIRO DA VARZEA";2;-;316;3609;-;212;152;-;-;-;-;-;-;-;-;-;3635;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7951
07/2025;qtd_aprovada;"130120 COARI";18;62;103;34842;-;2198;1138;-;-;-;64;-;477;-;-;5138;82364;8503;152;-;-;22;-;-;-;-;660;-;1;-;-;-;2;1;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;135763
07/2025;qtd_aprovada;"130130 CODAJAS";-;-;-;633;-;665;362;-;-;-;-;-;11;-;-;1;730;161;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2579
07/2025;qtd_aprovada;"130140 EIRUNEPE";5;444;3106;3803;-;453;-;-;-;-;-;-;103;-;2;842;7888;214;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16912
07/2025;qtd_aprovada;"130150 ENVIRA";-;96;25;4921;-;390;33;-;-;-;-;-;51;-;-;92;5938;-;-;-;-;-;-;-;-;-;44;-;1;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11642
07/2025;qtd_aprovada;"130160 FONTE BOA";-;453;-;150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;603
07/2025;qtd_aprovada;"130165 GUAJARA";16148;62;51;363;-;203;46;-;-;-;-;-;21;-;-;319;43307;178;1;-;-;-;71;-;-;-;101;-;-;-;-;-;-;-;-;-;-;-;1731;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;62613
07/2025;qtd_aprovada;"130170 HUMAITA";462;145;45;22759;-;3532;487;114;-;-;-;-;3532;122;-;772;50865;508;546;-;-;111;187;-;-;-;198;-;-;-;-;-;-;-;2;-;-;-;598;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84985
07/2025;qtd_aprovada;"130180 IPIXUNA";6;-;-;5808;-;587;174;-;-;-;-;-;33;-;-;-;2136;-;-;-;-;-;-;-;-;-;29;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;301;-;-;9075
07/2025;qtd_aprovada;"130185 IRANDUBA";-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;244
07/2025;qtd_aprovada;"130190 ITACOATIARA";2009;404;2295;125676;-;3077;1132;-;-;-;-;-;1597;244;13;138;101809;1739;-;-;-;308;-;-;-;-;423;-;33;-;-;54;-;-;-;-;-;-;-;-;144;-;-;-;-;-;-;-;-;-;-;-;3486;-;18;24;-;-;244623
07/2025;qtd_aprovada;"130195 ITAMARATI";-;-;-;18830;-;8432;99;-;-;-;-;-;92;-;-;1520;2260;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31285
07/2025;qtd_aprovada;"130200 ITAPIRANGA";-;-;-;2865;-;261;93;-;-;-;-;-;13;-;-;73;1896;-;-;-;-;-;-;-;-;-;243;-;-;-;-;-;-;-;-;-;-;-;-;-;57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5501
07/2025;qtd_aprovada;"130210 JAPURA";-;53;-;4058;-;156;-;-;-;-;-;-;280;-;-;63;5005;-;8;-;-;-;-;-;-;-;217;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;9866
07/2025;qtd_aprovada;"130220 JURUA";-;-;-;2607;-;461;43;-;-;-;-;-;-;-;-;-;2405;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5516
07/2025;qtd_aprovada;"130230 JUTAI";-;-;-;272;-;196;136;-;-;-;-;-;73;-;-;19;2328;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;3092
07/2025;qtd_aprovada;"130240 LABREA";680;-;40;8956;-;4205;117;-;-;-;-;-;-;-;-;746;23200;-;629;-;-;-;111;-;-;-;1401;-;127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40212
07/2025;qtd_aprovada;"130250 MANACAPURU";37520;88;-;30841;-;2714;2281;-;-;-;-;-;5953;-;27;105;128418;-;600;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;208625
07/2025;qtd_aprovada;"130255 MANAQUIRI";591;-;-;4384;-;1038;257;-;-;-;-;-;93;-;-;58;6064;-;-;-;-;2;-;828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13315
07/2025;qtd_aprovada;"130260 MANAUS";31492;2972;5815;855939;39908;68243;42747;20768;5356;806;4109;15;45646;3308;550;20334;1281852;51704;2208;2508;14722;2563;21014;4122;-;-;23350;4;577;3297;34;563;106;78;-;1;5;15;2663;2658;2807;182;17;-;-;1;1146;-;631590;13535;247;-;24746;-;136;-;-;12;3236471
07/2025;qtd_aprovada;"130270 MANICORE";2100;21;-;21867;-;1639;521;-;-;-;-;-;735;-;-;270;29477;591;148;-;-;-;-;22;-;-;1411;-;102;42;-;-;15;-;-;-;-;50;-;-;91;-;-;-;-;-;-;-;-;52;-;-;2337;-;-;-;-;-;61491
07/2025;qtd_aprovada;"130280 MARAA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"130290 MAUES";202;1932;-;19534;-;2360;618;614;-;-;-;-;290;-;6;255;17034;1201;10;-;-;-;180;-;-;-;576;-;14;-;-;-;1;-;1;-;-;-;60;-;-;-;-;-;-;-;-;-;-;41;-;-;7050;-;-;-;-;-;51979
07/2025;qtd_aprovada;"130300 NHAMUNDA";-;-;-;6699;-;573;309;-;-;-;-;-;-;-;-;-;5461;-;-;-;-;-;-;-;-;-;250;-;4;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13315
07/2025;qtd_aprovada;"130310 NOVA OLINDA DO NORTE";103;-;-;18649;-;503;80;-;-;-;-;-;95;-;-;-;11570;956;-;-;-;-;-;418;-;-;340;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;304;-;-;-;-;-;33018
07/2025;qtd_aprovada;"130320 NOVO AIRAO";-;-;-;5107;-;49;276;-;-;-;-;-;99;-;-;277;9478;-;-;-;-;-;-;-;-;-;147;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15448
07/2025;qtd_aprovada;"130330 NOVO ARIPUANA";59;46;283;32094;-;568;207;-;-;-;-;-;1;-;-;600;4624;308;-;-;-;-;-;12;-;-;223;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;39031
07/2025;qtd_aprovada;"130340 PARINTINS";15309;-;492;50731;-;3018;1486;501;-;-;-;-;2712;210;18;863;91563;598;118;-;-;157;624;-;-;-;2396;-;10;1;-;4;2;3;-;-;-;8;116;-;-;-;-;-;-;-;-;-;-;-;-;-;12420;-;73;16;-;-;183449
07/2025;qtd_aprovada;"130350 PAUINI";-;115;-;15861;-;471;112;-;-;-;15;-;62;-;-;-;2684;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;19371
07/2025;qtd_aprovada;"130353 PRESIDENTE FIGUEIREDO";-;585;34;21751;-;1423;400;-;-;-;-;-;251;-;-;285;15587;400;48;-;-;-;156;-;-;-;85;-;7;-;-;-;-;-;-;-;-;-;9;2;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;41040
07/2025;qtd_aprovada;"130356 RIO PRETO DA EVA";932;341;-;3970;-;1510;25;-;-;-;-;-;-;-;-;1309;49825;-;-;-;-;-;-;-;-;-;48;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57970
07/2025;qtd_aprovada;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;2494;-;176;92;-;-;-;-;-;-;-;5;72;3517;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;6377
07/2025;qtd_aprovada;"130370 SANTO ANTONIO DO ICA";-;-;-;8290;-;161;-;-;-;-;-;-;-;-;123;167;8030;-;-;-;-;10;-;-;-;-;100;-;5;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16888
07/2025;qtd_aprovada;"130380 SAO GABRIEL DA CACHOEIRA";174;58;522;11667;-;85;123;-;-;-;-;-;41;-;-;1934;10766;169;-;-;-;-;81;-;-;-;79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25699
07/2025;qtd_aprovada;"130390 SAO PAULO DE OLIVENCA";-;-;-;13107;-;1199;394;-;-;-;-;-;-;-;595;20;3517;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;18863
07/2025;qtd_aprovada;"130395 SAO SEBASTIAO DO UATUMA";-;-;2;3117;-;346;123;-;-;-;-;-;425;-;-;440;8555;342;9;-;-;-;-;-;-;-;182;-;1;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;21;-;-;104;-;-;-;-;-;13691
07/2025;qtd_aprovada;"130400 SILVES";-;-;-;4582;-;254;224;-;-;-;-;-;73;-;-;192;8618;-;-;-;-;-;78;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;26;-;-;2340;-;-;-;-;-;16493
07/2025;qtd_aprovada;"130406 TABATINGA";644;281;398;13736;-;4283;595;-;-;-;-;-;159;-;-;530;14247;184;-;-;-;208;941;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;254;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36460
07/2025;qtd_aprovada;"130410 TAPAUA";-;-;-;4019;-;831;439;-;-;-;-;-;64;-;-;-;5899;-;-;-;-;-;-;-;-;-;86;-;17;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;19;-;-;89;-;-;-;-;-;11468
07/2025;qtd_aprovada;"130420 TEFE";913;442;323;45113;165;9068;2314;347;-;-;82;-;519;-;21;2868;48969;5455;366;-;-;-;897;7405;-;-;816;-;7;13;-;-;-;163;-;-;-;3;127;32;112;-;-;-;-;-;-;-;-;88;-;-;3727;165;-;84;-;-;130604
07/2025;qtd_aprovada;"130423 TONANTINS";5390;-;-;785;-;217;166;-;-;-;-;-;76;-;129;776;68438;-;-;-;-;-;-;-;-;-;598;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;546;-;-;-;-;-;77153
07/2025;qtd_aprovada;"130426 UARINI";-;46;-;9611;-;690;40;-;-;-;-;-;86;-;52;234;10452;-;36;-;-;3;-;-;-;-;81;-;6;-;-;1;2;-;-;-;-;-;-;1;21;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;21393
07/2025;qtd_aprovada;"130430 URUCARA";-;80;-;6383;-;575;332;-;-;-;-;-;34;-;-;36;8757;-;-;-;-;-;-;-;-;-;270;-;17;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;72;-;-;-;-;-;16630
07/2025;qtd_aprovada;"130440 URUCURITUBA";-;13;-;1512;-;292;-;-;-;-;-;-;-;-;-;18;1601;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3456
07/2025;qtd_aprovada;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"140002 AMAJARI";-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
07/2025;qtd_aprovada;"140005 ALTO ALEGRE";746;5;-;2604;-;211;-;-;-;-;-;-;-;-;80;196;1695;162;-;-;-;-;35;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5816
07/2025;qtd_aprovada;"140010 BOA VISTA";41880;1341;3598;175329;1213;13258;2916;1530;816;103;175;-;17486;9627;3841;3041;153538;2392;1281;522;3961;2692;843;4597;-;-;248;-;61;795;-;-;13;-;-;-;-;-;183;-;11;15;-;-;-;-;-;-;83292;186;26;-;26006;-;-;-;-;-;556816
07/2025;qtd_aprovada;"140015 BONFIM";-;-;-;377;-;-;-;-;-;-;-;-;-;-;1;46;2002;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2426
07/2025;qtd_aprovada;"140017 CANTA";-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;382;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;385
07/2025;qtd_aprovada;"140020 CARACARAI";-;83;-;1509;-;591;-;-;-;-;-;-;22;-;-;272;5716;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8219
07/2025;qtd_aprovada;"140023 CAROEBE";-;-;-;2002;-;215;27;-;-;-;-;-;-;-;-;533;4510;307;-;-;-;-;-;-;-;-;59;-;18;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7711
07/2025;qtd_aprovada;"140028 IRACEMA";34;8;-;-;-;-;-;-;-;-;-;-;-;-;-;122;1912;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2154
07/2025;qtd_aprovada;"140030 MUCAJAI";-;27;-;3550;-;1140;-;-;-;-;-;-;-;-;-;-;19512;-;-;-;-;-;26;-;-;-;111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;24396
07/2025;qtd_aprovada;"140040 NORMANDIA";9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
07/2025;qtd_aprovada;"140045 PACARAIMA";20;24;-;12;-;-;-;-;-;-;-;-;-;-;-;86;1268;-;-;-;-;-;100;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1516
07/2025;qtd_aprovada;"140047 RORAINOPOLIS";1245;30;-;10636;-;1075;-;341;-;-;-;-;125;-;-;709;2935;362;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1759;-;-;-;-;-;19217
07/2025;qtd_aprovada;"140050 SAO JOAO DA BALIZA";-;39;-;1354;-;-;-;-;-;-;-;-;-;-;-;88;3262;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4798
07/2025;qtd_aprovada;"140060 SAO LUIZ";-;7;-;541;-;-;-;-;-;-;-;-;-;-;-;64;3769;1006;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5391
07/2025;qtd_aprovada;"140070 UIRAMUTA";-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62
07/2025;qtd_aprovada;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"150010 ABAETETUBA";26506;93;3147;28013;365;2354;2006;517;-;-;193;-;1164;715;124;2906;56013;-;3;-;1436;529;791;-;-;-;268;-;275;-;-;-;-;-;-;-;1;6;348;-;-;5;-;-;-;-;-;-;3824;-;15;-;2575;-;-;-;-;-;134192
07/2025;qtd_aprovada;"150013 ABEL FIGUEIREDO";126;19;-;2365;-;86;42;-;-;-;-;-;10;-;-;197;2798;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5643
07/2025;qtd_aprovada;"150020 ACARA";36;136;-;9796;-;1215;200;-;-;-;-;-;437;-;-;127;41427;-;83;-;-;-;-;-;-;-;579;-;102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5276;-;-;-;-;-;59414
07/2025;qtd_aprovada;"150030 AFUA";-;513;-;2285;193;186;170;-;-;-;-;-;40;-;-;-;2251;272;-;-;-;-;-;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6015
07/2025;qtd_aprovada;"150034 AGUA AZUL DO NORTE";6;81;-;30168;26;612;91;-;-;-;5;-;41;-;31;242;3468;-;79;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;4701;-;-;-;-;-;39580
