periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
06/2024;qtd_aprovada;"411520 MARINGA";108452;2023;37460;259935;2494;17074;9125;5920;352;92;379;2;13657;7024;537;10498;325686;7505;2033;2888;4795;4537;13217;-;223;-;4469;-;170;564;108;26;98;45;2;-;3;10;1170;17;313;53;441;-;-;-;256;1236934;9501;109;-;14;2090211
06/2024;qtd_aprovada;"411530 MARIOPOLIS";21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;792;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;833
06/2024;qtd_aprovada;"411535 MARIPA";40;10;2;-;-;-;-;-;-;-;-;-;-;-;-;62;2148;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2262
06/2024;qtd_aprovada;"411540 MARMELEIRO";7940;9;313;4496;-;-;-;-;-;-;-;-;-;-;-;632;16304;-;-;-;-;-;713;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;20;-;-;-;30536
06/2024;qtd_aprovada;"411545 MARQUINHO";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;197;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;208
06/2024;qtd_aprovada;"411550 MARUMBI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1040;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1040
06/2024;qtd_aprovada;"411560 MATELANDIA";2583;18;463;1470;-;1570;58;-;-;-;-;-;76;-;-;1186;26486;-;-;-;-;-;1458;-;-;-;36;-;11;-;-;-;-;-;-;-;-;-;123;-;-;-;-;-;-;-;-;-;33;-;-;-;35571
06/2024;qtd_aprovada;"411570 MATINHOS";19008;173;1329;13090;-;2455;-;-;-;-;-;-;457;-;-;2733;72186;-;-;-;-;-;290;-;219;-;343;-;13;-;-;-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;-;-;-;-;-;-;112377
06/2024;qtd_aprovada;"411573 MATO RICO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;283;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;283
06/2024;qtd_aprovada;"411575 MAUA DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1508
06/2024;qtd_aprovada;"411580 MEDIANEIRA";2457;54;1724;4801;40;927;872;33;82;-;99;-;550;-;-;2123;77208;1160;56;-;-;-;2282;-;-;-;253;-;18;-;-;-;-;-;-;-;-;-;202;-;-;-;-;-;-;-;-;-;20;-;-;1000;95961
06/2024;qtd_aprovada;"411585 MERCEDES";-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
06/2024;qtd_aprovada;"411590 MIRADOR";-;12;-;124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136
06/2024;qtd_aprovada;"411600 MIRASELVA";-;-;-;371;-;-;-;-;-;-;-;-;-;-;-;5;28;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;444
06/2024;qtd_aprovada;"411605 MISSAL";2813;141;483;2822;-;11;-;-;-;-;-;-;3;-;-;487;14326;-;-;-;-;-;1156;-;-;-;24;-;6;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;22316
06/2024;qtd_aprovada;"411610 MOREIRA SALES";6275;66;41;2352;-;-;-;-;-;-;-;-;-;-;-;631;8910;515;-;-;-;-;31;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;18829
06/2024;qtd_aprovada;"411620 MORRETES";-;-;-;3875;-;440;-;-;-;-;-;-;101;-;-;8;6176;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;10632
06/2024;qtd_aprovada;"411630 MUNHOZ DE MELO";784;9;64;509;-;-;-;-;-;-;-;-;-;-;-;107;5451;-;-;-;-;-;284;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;7232
06/2024;qtd_aprovada;"411640 NOSSA SENHORA DAS GRACAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;282;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;282
06/2024;qtd_aprovada;"411650 NOVA ALIANCA DO IVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"411660 NOVA AMERICA DA COLINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;744;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;744
06/2024;qtd_aprovada;"411670 NOVA AURORA";399;5;75;1664;-;416;-;-;-;-;-;-;200;-;48;340;14013;-;-;-;-;-;500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98;-;-;-;-;-;-;-;-;-;50;-;-;-;17808
06/2024;qtd_aprovada;"411680 NOVA CANTU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1010;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;1040
06/2024;qtd_aprovada;"411690 NOVA ESPERANCA";7;125;1266;1739;-;-;-;-;-;-;-;-;104;-;-;217;13046;224;-;-;-;-;-;-;-;-;91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16819
06/2024;qtd_aprovada;"411695 NOVA ESPERANCA DO SUDOESTE";5479;-;90;1660;-;84;103;51;36;-;-;-;52;-;-;185;5999;540;-;-;-;-;237;-;1;-;6;-;8;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;14550
06/2024;qtd_aprovada;"411700 NOVA FATIMA";-;1490;-;121;-;-;-;-;-;-;-;-;15;-;-;-;1082;-;-;-;-;2;-;-;-;-;111;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2827
06/2024;qtd_aprovada;"411705 NOVA LARANJEIRAS";-;23;-;2501;-;-;-;-;-;-;-;-;-;-;-;-;389;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147;-;-;-;3060
06/2024;qtd_aprovada;"411710 NOVA LONDRINA";-;38;-;1155;-;110;-;-;-;-;-;-;24;-;-;-;1668;130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;3149
06/2024;qtd_aprovada;"411720 NOVA OLIMPIA";6467;15;31;-;-;-;59;-;-;-;-;-;-;-;-;282;8891;-;-;-;-;-;281;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;384;16415
06/2024;qtd_aprovada;"411721 NOVA SANTA BARBARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;876;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;876
06/2024;qtd_aprovada;"411722 NOVA SANTA ROSA";-;29;-;457;-;-;-;-;-;-;-;-;2;-;-;-;155;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;654
06/2024;qtd_aprovada;"411725 NOVA PRATA DO IGUACU";6954;69;35;-;-;-;-;-;-;-;-;-;-;-;-;152;9031;-;-;-;-;-;131;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;16419
06/2024;qtd_aprovada;"411727 NOVA TEBAS";2473;-;118;-;-;421;96;-;-;-;-;-;91;-;-;671;9788;107;-;-;-;-;319;-;-;-;25;-;5;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;14163
06/2024;qtd_aprovada;"411729 NOVO ITACOLOMI";1271;-;12;-;-;-;-;-;-;-;-;-;11;-;-;128;4961;-;-;-;-;-;118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;6520
06/2024;qtd_aprovada;"411730 ORTIGUEIRA";-;103;-;-;-;-;-;-;-;-;-;-;621;-;-;-;14365;-;-;-;-;-;-;-;-;-;76;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;15219
06/2024;qtd_aprovada;"411740 OURIZONA";1735;16;6;303;-;6;-;-;-;-;-;-;-;-;-;131;3665;-;-;-;-;-;145;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;6025
06/2024;qtd_aprovada;"411745 OURO VERDE DO OESTE";-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
06/2024;qtd_aprovada;"411750 PAICANDU";222;165;100;-;-;379;-;-;-;-;-;-;-;-;-;1670;13908;-;-;-;-;-;212;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;16716
06/2024;qtd_aprovada;"411760 PALMAS";5434;221;632;5697;-;273;202;17;41;-;24;-;170;-;-;2872;41655;131;6;-;-;-;310;-;-;-;27;-;4;-;-;-;-;-;-;-;-;-;180;-;2;-;-;-;-;-;-;-;-;-;-;-;57898
06/2024;qtd_aprovada;"411770 PALMEIRA";-;311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1439;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1750
06/2024;qtd_aprovada;"411780 PALMITAL";11;84;-;-;-;-;50;-;-;-;-;-;150;-;-;60;5864;34;-;-;-;-;248;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;6549
06/2024;qtd_aprovada;"411790 PALOTINA";2731;294;8265;926;-;611;122;-;-;-;-;-;290;45;59;242;19454;259;7;-;-;-;-;-;77;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33499
06/2024;qtd_aprovada;"411800 PARAISO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;836
06/2024;qtd_aprovada;"411810 PARANACITY";-;-;-;265;-;-;-;-;-;-;-;-;-;-;-;-;782;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1047
06/2024;qtd_aprovada;"411820 PARANAGUA";3207;-;1632;15154;3;2900;60;438;42;-;-;-;457;-;-;1804;24210;620;820;-;1751;3;7;-;-;-;125;-;1;-;-;-;-;-;-;-;-;-;-;-;13;20;-;-;-;-;-;257243;-;39;-;-;310549
06/2024;qtd_aprovada;"411830 PARANAPOEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"411840 PARANAVAI";83;23;521;25174;984;4292;1991;443;92;4;211;-;10959;435;-;502;41672;1237;211;-;2650;885;867;-;279;-;239;-;31;210;-;-;-;-;-;-;-;-;206;-;-;16;15;-;-;-;-;87891;1673;27;-;-;183823
06/2024;qtd_aprovada;"411845 PATO BRAGADO";-;8;-;360;-;-;-;-;-;-;-;-;-;-;-;-;421;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;789
06/2024;qtd_aprovada;"411850 PATO BRANCO";10721;1744;1373;122772;2740;6682;6916;1402;1271;240;465;-;13508;-;339;4747;118010;8828;348;536;1394;-;4445;-;289;-;223;-;41;110;-;114;-;-;-;-;-;-;533;-;-;5;-;-;-;-;83;310342;136;12;-;-;620369
06/2024;qtd_aprovada;"411860 PAULA FREITAS";1098;-;116;-;-;66;-;-;-;-;-;-;105;-;-;265;7705;333;-;-;-;-;674;-;43;-;20;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;10474
06/2024;qtd_aprovada;"411870 PAULO FRONTIN";991;11;134;935;-;1;-;-;-;-;-;-;-;-;-;179;4318;-;-;-;-;-;300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;6880
06/2024;qtd_aprovada;"411880 PEABIRU";-;139;-;1043;-;-;-;-;-;-;-;-;-;-;-;-;999;130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2311
06/2024;qtd_aprovada;"411885 PEROBAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"411890 PEROLA";5543;89;71;3131;-;-;-;-;-;-;-;-;-;-;-;297;6535;71;-;-;-;-;807;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;16615
06/2024;qtd_aprovada;"411900 PEROLA D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
06/2024;qtd_aprovada;"411910 PIEN";1184;68;130;-;-;22;-;-;-;-;-;-;4;-;-;1520;11498;-;-;-;-;-;800;-;-;-;9;-;7;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;15329
06/2024;qtd_aprovada;"411915 PINHAIS";27698;261;877;46012;210;4510;642;72;-;-;-;-;2326;-;-;3786;98345;3614;2;-;-;-;3837;-;41;-;42;-;-;-;-;-;-;1;-;-;-;-;341;-;-;-;-;-;-;-;-;-;105;-;-;-;192722
06/2024;qtd_aprovada;"411920 PINHALAO";2000;-;921;84;-;-;-;-;-;-;-;-;-;-;-;408;7009;-;-;-;-;-;229;-;-;-;15;-;3;-;-;-;-;-;-;-;-;4;64;-;-;-;-;-;-;-;-;-;-;-;-;-;10737
06/2024;qtd_aprovada;"411925 PINHAL DE SAO BENTO";438;-;-;1811;-;-;-;-;-;-;-;-;40;-;6;4;3150;-;-;-;-;-;151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;-;5634
06/2024;qtd_aprovada;"411930 PINHAO";-;45;-;2229;-;-;-;-;-;-;-;-;-;-;-;-;1118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3392
06/2024;qtd_aprovada;"411940 PIRAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1404
06/2024;qtd_aprovada;"411950 PIRAQUARA";3031;183;807;96;8;42;429;-;-;-;-;-;954;-;-;460;41159;299;1914;-;-;-;-;-;159;-;3525;-;-;-;19;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;53122
06/2024;qtd_aprovada;"411960 PITANGA";11;192;3;4810;-;421;2;-;-;-;-;-;126;-;-;-;4056;1537;3;-;-;-;100;-;-;-;30;-;1;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;11341
06/2024;qtd_aprovada;"411965 PITANGUEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"411970 PLANALTINA DO PARANA";1732;5;44;278;-;6;-;-;-;-;-;-;-;-;-;304;8068;-;-;-;-;-;99;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10539
06/2024;qtd_aprovada;"411980 PLANALTO";3464;5;85;10617;-;418;2;-;-;-;-;-;199;-;-;426;10738;-;1;-;-;-;722;-;14;-;25;-;2;-;-;-;-;-;-;-;-;-;72;-;-;-;-;-;-;-;-;-;71;-;-;4220;31081
06/2024;qtd_aprovada;"411990 PONTA GROSSA";48220;34563;58;86644;743;6116;1458;1688;460;111;129;-;6440;-;-;553;68384;40;76;869;2858;82;1199;-;721;-;230;25;8;3;-;3;1;-;-;-;-;-;132;-;56;29;-;-;-;-;-;618314;1798;63;-;-;882074
06/2024;qtd_aprovada;"411995 PONTAL DO PARANA";10;-;-;-;-;851;90;-;-;-;-;-;356;-;-;71;7763;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9166
06/2024;qtd_aprovada;"412000 PORECATU";330;76;-;792;-;134;-;-;-;-;-;-;43;-;-;912;3171;73;-;-;-;-;73;-;-;-;30;-;2;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;5667
06/2024;qtd_aprovada;"412010 PORTO AMAZONAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;283;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;283
06/2024;qtd_aprovada;"412015 PORTO BARREIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107
06/2024;qtd_aprovada;"412020 PORTO RICO";-;-;-;260;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;273
06/2024;qtd_aprovada;"412030 PORTO VITORIA";50;-;16;-;-;-;65;-;-;-;-;-;-;-;-;77;3059;333;-;-;-;-;295;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;3967
06/2024;qtd_aprovada;"412033 PRADO FERREIRA";-;1135;390;465;-;-;3;-;-;-;-;-;20;-;-;9;372;7;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2408
06/2024;qtd_aprovada;"412035 PRANCHITA";3801;59;40;2107;-;223;-;-;-;-;-;-;73;-;28;306;6537;522;-;-;-;-;285;-;-;-;7;-;1;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;12;-;-;2336;16350
06/2024;qtd_aprovada;"412040 PRESIDENTE CASTELO BRANCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"412050 PRIMEIRO DE MAIO";-;-;-;1025;-;642;-;-;-;-;-;-;25;-;-;-;1007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2699
06/2024;qtd_aprovada;"412060 PRUDENTOPOLIS";4318;215;226;5678;-;404;131;46;-;-;-;-;530;-;-;1199;24140;133;16;-;-;-;638;-;-;-;103;-;-;-;-;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;37854
06/2024;qtd_aprovada;"412065 QUARTO CENTENARIO";3559;-;13;-;-;-;-;-;-;-;-;-;-;-;-;218;3855;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;7827
06/2024;qtd_aprovada;"412070 QUATIGUA";-;-;-;387;-;-;-;-;-;-;-;-;-;-;-;-;2749;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3157
06/2024;qtd_aprovada;"412080 QUATRO BARRAS";-;199;-;-;-;-;-;-;-;-;-;-;-;-;45;-;240;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;484
06/2024;qtd_aprovada;"412085 QUATRO PONTES";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
06/2024;qtd_aprovada;"412090 QUEDAS DO IGUACU";329;4770;2;5674;-;-;-;-;-;-;-;-;20;-;38;71;2431;637;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;13999
06/2024;qtd_aprovada;"412100 QUERENCIA DO NORTE";11228;-;40;986;-;95;-;-;-;-;-;-;6;-;-;770;16991;-;-;-;-;-;401;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;-;-;-;30602
06/2024;qtd_aprovada;"412110 QUINTA DO SOL";-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;48
06/2024;qtd_aprovada;"412120 QUITANDINHA";-;60;-;6384;-;-;10;-;-;-;-;-;-;-;-;-;1585;-;-;-;-;-;-;-;-;-;93;-;1;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;8153
06/2024;qtd_aprovada;"412125 RAMILANDIA";542;-;163;201;-;4;-;-;-;-;-;-;-;-;-;70;5507;-;-;-;-;-;405;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;4;-;-;-;-;-;-;-;-;-;-;-;6920
06/2024;qtd_aprovada;"412130 RANCHO ALEGRE";844;-;19;-;-;-;-;-;-;-;-;-;-;-;-;392;7174;-;-;-;-;-;163;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;8604
06/2024;qtd_aprovada;"412135 RANCHO ALEGRE D'OESTE";359;-;17;-;-;-;-;-;-;-;-;-;-;-;-;265;4347;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;21;-;-;-;5104
06/2024;qtd_aprovada;"412140 REALEZA";4390;18;150;4994;-;7;110;-;-;-;-;-;26;-;-;432;19274;-;2;-;-;-;676;-;108;-;1;-;-;-;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;-;-;-;30243
06/2024;qtd_aprovada;"412150 REBOUCAS";-;-;-;710;-;293;-;-;-;-;-;-;128;-;-;-;1020;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;2234
06/2024;qtd_aprovada;"412160 RENASCENCA";4499;69;28;2726;-;2;-;-;-;-;-;-;-;-;-;382;7247;-;-;-;-;-;324;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;15376
06/2024;qtd_aprovada;"412170 RESERVA";5774;-;64;-;-;-;-;-;-;-;-;-;2;-;-;519;15444;-;-;-;-;-;683;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;138;-;-;-;-;-;-;-;-;-;-;-;-;-;22630
