periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
11/2025;valor_aprovado;"120040 RIO BRANCO";2783,70;-;23096,00;1895314,04;93268,04;175039,13;117823,30;1026065,82;869692,50;28174,98;11030,72;24401,98;238235,69;141028,30;-;5075,00;1046544,82;18199,81;2825,55;998464,35;1299163,71;37367,00;4206,03;964,00;116303,34;-;3424,87;418980,80;-;985,71;-;24712,44;-;-;135,88;-;4640,48;-;11558,13;4814,54;132427,19;-;-;-;32948,50;-;310008,66;250084,06;66576,16;783116,40;-;36265,00;81690,00;-;-;-;10337436,63
11/2025;valor_aprovado;"120042 RODRIGUES ALVES";-;-;-;-;-;1015,76;-;-;-;-;-;-;77,25;-;-;-;20627,42;-;-;-;-;-;-;-;1203,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22924,03
11/2025;valor_aprovado;"120043 SANTA ROSA DO PURUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"120045 SENADOR GUIOMARD";-;-;-;68815,43;-;4885,60;-;-;-;-;-;-;345,05;-;-;-;27910,16;-;-;-;-;-;205,58;-;1653,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103814,86
11/2025;valor_aprovado;"120050 SENA MADUREIRA";-;-;-;54998,99;-;18256,10;898,15;-;-;-;-;-;2106,35;-;-;57,00;59072,03;-;166,52;-;-;-;-;-;1514,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;137069,58
11/2025;valor_aprovado;"120060 TARAUACA";-;-;-;23076,73;-;5453,53;-;-;-;-;-;-;-;-;-;-;34728,03;-;-;-;-;-;-;-;118,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63376,69
11/2025;valor_aprovado;"120070 XAPURI";-;-;-;32318,09;-;4050,36;86,35;-;-;-;-;-;139,05;-;-;-;33853,96;-;-;-;-;-;-;-;7220,16;-;-;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77966,57
11/2025;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130002 ALVARAES";-;-;-;25460,57;-;1380,85;9066,20;-;-;-;288,96;-;927,00;-;-;-;46096,93;-;3260,16;-;-;116,56;-;-;1713,22;-;79,26;-;-;-;-;-;-;-;-;-;-;-;106,05;-;-;-;-;-;-;-;-;-;-;55316,25;-;-;-;-;-;-;143812,01
11/2025;valor_aprovado;"130006 AMATURA";3291,30;-;-;18360,84;-;2857,12;5758,50;-;-;-;-;-;406,85;-;-;-;111505,79;-;-;-;-;-;-;-;5670,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147850,40
11/2025;valor_aprovado;"130008 ANAMA";-;-;-;12603,10;-;3130,75;8958,95;-;-;-;-;-;225,96;-;-;82,00;15949,95;-;-;-;-;-;-;-;492,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41443,57
11/2025;valor_aprovado;"130010 ANORI";-;-;-;11094,43;-;1713,93;919,60;-;-;-;-;-;257,50;-;-;243,00;24724,84;1427,65;-;-;-;-;-;-;1258,70;-;129,49;-;836,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42605,22
11/2025;valor_aprovado;"130014 APUI";-;-;84,60;20000,37;-;4925,27;3479,30;-;-;-;-;-;381,10;-;-;370,00;26907,29;604,45;267,56;-;-;-;-;-;4247,72;-;369,88;-;-;-;56,84;-;-;-;-;-;-;-;1158,04;-;-;-;-;-;-;-;-;2925,00;-;-;-;-;-;-;-;-;65777,42
11/2025;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;18764,91;-;3934,87;7870,50;-;-;-;-;-;329,60;-;-;52,00;33870,48;-;72,83;-;-;-;-;-;6406,84;-;16,89;-;-;-;-;-;-;-;-;-;-;-;467,67;-;-;-;-;-;-;-;-;-;-;31238,15;-;-;-;-;-;-;103024,74
11/2025;valor_aprovado;"130030 AUTAZES";-;-;-;31591,25;-;11046,13;6606,60;-;-;-;-;-;1465,65;-;-;-;282725,14;235,89;-;-;-;-;-;-;206,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22275,00;-;1364,40;-;-;-;-;-;-;357516,92
11/2025;valor_aprovado;"130040 BARCELOS";-;-;-;21581,61;-;10133,68;6485,60;-;-;-;-;-;37,58;-;-;78,00;35404,04;-;500,46;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74303,85
11/2025;valor_aprovado;"130050 BARREIRINHA";-;-;-;10803,64;-;2890,37;255,75;-;-;-;144,48;-;303,85;-;-;751,00;11747,93;-;-;-;-;-;-;-;4287,16;-;-;-;-;-;-;-;-;-;-;-;-;-;601,29;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;38535,47
11/2025;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;68585,79;-;3921,81;12320,55;-;-;-;-;-;535,60;-;-;3252,00;40722,57;549,72;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13200,00;23240,00;-;-;166367,45
11/2025;valor_aprovado;"130063 BERURI";-;-;-;7782,66;-;2012,53;2145,00;-;-;-;-;-;169,95;-;-;-;13097,31;-;40,68;-;-;-;-;-;4045,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29293,69
11/2025;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;12115,01;-;3606,11;1717,10;-;-;-;-;-;-;-;-;-;9021,70;322,23;-;-;-;-;-;-;1101,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27883,75
11/2025;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;91624,87;-;51220,82;-;-;-;-;-;-;432,60;-;-;-;62965,00;-;-;-;-;-;884,24;-;-;-;-;-;-;-;-;-;-;-;-;-;8237,54;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;220540,07
11/2025;valor_aprovado;"130080 BORBA";96,00;-;36,66;-;-;3245,81;3615,70;-;-;-;-;-;307,23;-;-;398,00;28152,22;-;-;-;-;-;-;-;4666,72;-;105,68;-;-;-;38,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40662,76
11/2025;valor_aprovado;"130083 CAAPIRANGA";-;-;-;2290,66;-;564,01;5150,20;-;-;-;-;-;-;-;-;-;15284,53;-;-;-;-;-;-;-;3638,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;31428,18
11/2025;valor_aprovado;"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130100 CARAUARI";-;245,00;-;47767,76;-;9452,98;1639,55;-;-;-;-;-;947,60;-;-;30,00;40790,81;-;846,82;-;-;-;-;-;6477,16;-;-;-;-;-;1166,34;-;-;-;-;-;-;149,30;676,13;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;114689,45
11/2025;valor_aprovado;"130110 CAREIRO";2430,10;-;411,75;58098,91;-;6181,25;11379,50;-;-;-;-;-;-;-;1026,00;1209,00;378257,37;5066,09;36936,83;-;-;-;-;7122,10;3680,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3675,80;-;-;-;-;-;-;515475,50
11/2025;valor_aprovado;"130115 CAREIRO DA VARZEA";10,80;-;-;8752,20;-;2360,16;2574,00;-;-;-;-;-;-;-;-;-;15088,62;-;-;-;-;-;-;-;2457,52;-;-;-;6599,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37842,36
11/2025;valor_aprovado;"130120 COARI";81,00;-;-;127374,61;20,96;28940,15;63738,95;-;-;-;-;-;1621,25;8225,00;-;1097,00;459551,72;36338,22;249,78;-;-;1705,06;-;-;13688,02;-;-;360,72;-;-;-;34,10;-;19,79;54,97;-;-;-;244,97;-;-;-;-;-;-;-;-;-;-;103,60;-;-;-;-;-;-;743449,87
11/2025;valor_aprovado;"130130 CODAJAS";-;-;-;2354,45;-;2497,45;5401,00;-;-;-;-;-;-;-;-;2,00;4113,60;530,47;-;-;-;-;-;-;2980,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17879,77
11/2025;valor_aprovado;"130140 EIRUNEPE";35,10;-;-;10485,53;-;3328,96;2984,85;-;-;-;-;-;-;-;-;172,00;32325,52;840,60;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2500,00;-;-;52963,48
11/2025;valor_aprovado;"130150 ENVIRA";-;-;28,20;19276,67;-;3159,99;1030,15;-;-;-;-;-;250,45;-;-;147,00;33335,28;-;-;-;-;-;-;-;595,64;-;5,63;-;-;-;-;-;-;-;-;-;-;-;1558,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59387,91
11/2025;valor_aprovado;"130160 FONTE BOA";594,00;-;-;36101,24;-;6377,55;10755,25;-;-;-;-;-;2317,50;-;-;60,00;104908,82;-;-;-;-;-;-;-;9206,16;-;-;-;-;-;-;-;-;59,37;-;-;-;-;2603,93;-;-;-;-;-;-;-;-;-;-;6359,50;-;-;-;-;-;-;179343,32
11/2025;valor_aprovado;"130165 GUAJARA";-;-;-;11047,19;-;714,65;2528,90;-;-;-;-;-;72,10;-;-;96,00;20572,50;750,47;-;-;-;-;8,12;-;243,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;-;-;-;-;-;-;-;38283,37
11/2025;valor_aprovado;"130170 HUMAITA";-;-;-;13275,92;-;26616,49;10837,75;22245,72;-;-;-;-;35854,05;1187,55;-;175,00;207790,62;1609,61;1262,78;-;-;1714,70;286,94;-;4082,40;-;-;-;-;-;-;-;-;-;-;-;7605,34;-;-;-;-;-;-;-;-;-;-;-;-;244662,00;-;-;-;-;-;-;579206,87
11/2025;valor_aprovado;"130180 IPIXUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130185 IRANDUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130190 ITACOATIARA";324,00;-;-;258470,70;-;22775,57;37735,94;-;-;-;-;-;15540,14;1096,20;-;-;581141,57;12144,26;-;-;-;3606,00;161,78;-;25356,44;-;156,35;-;-;-;-;-;-;-;-;-;1359,04;-;3229,15;-;-;-;-;-;-;-;-;-;-;18117,00;-;-;7130,00;15280,00;-;-;1003624,14
11/2025;valor_aprovado;"130195 ITAMARATI";-;-;-;76088,20;-;65505,14;2866,60;-;-;-;-;-;509,85;-;-;1900,00;24634,20;-;-;-;-;-;-;-;1879,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;173383,19
11/2025;valor_aprovado;"130200 ITAPIRANGA";29,70;-;-;9396,05;-;2915,53;4107,95;-;-;-;-;-;396,55;-;-;100,00;62735,26;-;-;-;-;-;-;-;8441,56;-;-;-;-;-;-;-;-;-;-;-;-;-;1848,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89971,01
11/2025;valor_aprovado;"130210 JAPURA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130220 JURUA";-;-;-;2810,74;-;2126,16;1652,20;-;-;-;-;-;108,15;-;-;-;5653,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12350,35
11/2025;valor_aprovado;"130230 JUTAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130240 LABREA";1371,60;-;-;111796,71;-;30791,64;2233,00;-;-;-;-;-;-;-;-;482,00;99740,79;1134,81;21186,00;-;-;-;-;-;24029,76;-;812,00;-;-;-;-;-;-;-;-;-;1719,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;295297,91
11/2025;valor_aprovado;"130250 MANACAPURU";151988,40;-;-;137274,09;-;30077,56;63462,92;-;-;-;-;-;60032,93;-;-;77,00;739581,11;-;27263,40;-;-;-;-;-;2568,04;-;-;-;-;-;-;-;20,74;-;-;-;-;-;356,32;-;-;-;-;-;-;-;-;-;-;-;-;-;11870,00;-;-;-;1224572,51
11/2025;valor_aprovado;"130255 MANAQUIRI";-;-;-;18342,19;-;5780,28;5890,50;-;-;-;-;-;468,65;-;-;-;25524,17;-;-;-;-;24,27;-;4654,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60684,17
11/2025;valor_aprovado;"130260 MANAUS";17493,36;-;43544,51;4583813,67;308477,82;614658,23;1170152,00;2539184,56;1536117,50;264084,75;195932,85;8682,55;931316,48;676698,89;-;9740,00;6254149,96;223086,34;197782,92;2164773,08;3152327,72;247910,15;11946,59;4503,99;574440,08;-;5338,68;1789038,28;4100,82;14291,31;2505,54;2419,71;20,74;-;219,88;-;30058,70;50403,68;51838,92;37955,31;1810,00;-;-;-;165645,00;-;938968,28;758350,15;28053,90;2268502,50;-;-;24520,00;1000,00;-;15800,00;31921659,40
11/2025;valor_aprovado;"130270 MANICORE";3510,00;-;-;21167,75;-;17122,33;11270,60;-;-;-;-;-;3860,72;-;-;96,00;179869,79;1154,60;6477,64;-;-;8,09;-;451,41;36373,30;-;192,30;17536,64;-;-;732,87;-;-;-;67,94;-;-;-;2716,94;-;-;-;-;-;-;-;-;11951,20;-;77129,25;-;-;2400,00;1460,00;-;-;395549,37
11/2025;valor_aprovado;"130280 MARAA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130290 MAUES";-;-;-;29529,88;-;29637,71;5748,05;21421,22;-;-;-;-;3391,97;-;-;130,00;99185,17;3051,30;125,49;-;-;-;164,44;-;15135,66;-;1439,18;-;6,19;-;-;34,10;-;-;-;-;1149,80;-;-;-;-;-;-;-;-;-;-;9000,00;-;12809,10;-;-;-;-;-;-;231959,26
11/2025;valor_aprovado;"130300 NHAMUNDA";-;-;-;10622,00;-;2075,78;11593,45;-;-;-;-;-;-;-;-;-;15140,84;-;-;-;-;-;-;-;4273,12;-;79,26;-;-;-;-;-;-;-;-;-;-;-;534,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44318,93
11/2025;valor_aprovado;"130310 NOVA OLINDA DO NORTE";394,80;-;-;34648,69;-;5797,00;1756,15;-;-;-;-;-;1126,42;-;-;-;153819,32;4906,70;-;-;-;-;-;334,71;13089,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16040,55;-;-;-;-;-;-;231913,94
11/2025;valor_aprovado;"130320 NOVO AIRAO";-;-;-;14010,50;-;4764,24;10298,75;-;-;-;-;-;41,20;-;-;141,00;13220,30;-;-;-;-;-;-;-;4698,48;-;-;-;-;-;-;-;-;-;-;-;-;-;623,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47798,03
11/2025;valor_aprovado;"130330 NOVO ARIPUANA";70,20;-;-;97800,42;-;2551,38;3637,70;-;-;-;-;-;309,00;-;-;462,00;26444,53;-;-;-;-;-;-;-;2997,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2000,00;-;-;136272,91
11/2025;valor_aprovado;"130340 PARINTINS";3898,80;-;2588,54;444539,15;40,78;20898,16;44226,32;87954,64;-;-;1253,40;-;19102,09;6505,02;-;1166,00;412223,57;2975,81;1113,07;-;-;2939,00;542,90;-;69205,54;-;216,99;100,00;-;134,97;28,42;-;-;-;-;-;1685,72;-;-;-;-;-;-;-;-;-;-;22734,00;-;145342,50;-;-;25930,00;15240,00;-;-;1332585,39
11/2025;valor_aprovado;"130350 PAUINI";-;-;-;32155,52;-;4496,88;-;-;-;-;1733,76;-;154,50;-;-;-;65966,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;109682,21
11/2025;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";302,40;-;-;64573,11;-;9199,65;10409,30;-;-;-;-;-;2075,75;-;-;7,00;55291,28;1606,59;1043,54;-;-;-;82,15;-;286,58;-;14,07;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;-;148640,72
11/2025;valor_aprovado;"130356 RIO PRETO DA EVA";251,10;-;-;12952,21;-;-;5347,65;-;-;-;-;-;-;-;-;132,00;126836,97;-;-;-;-;-;-;-;11986,88;-;101,34;-;-;-;-;-;-;-;-;-;-;-;1024,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158632,57
11/2025;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;9328,98;-;-;2494,25;-;-;-;-;-;-;-;-;49,00;14918,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;31515,43
11/2025;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;18769,60;-;3868,18;-;-;-;-;-;-;-;-;-;158,00;33949,09;-;-;-;-;4818,00;-;-;85,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61648,23
11/2025;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";396,90;-;-;28158,53;-;4134,07;3363,67;-;-;-;-;-;61,80;-;-;500,00;30929,57;-;-;-;-;-;12,80;-;-;-;-;-;-;-;-;-;-;-;-;-;43,02;-;601,29;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;73151,65
11/2025;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;29781,48;-;7760,52;6190,25;-;-;-;-;-;-;-;-;-;65432,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;-;115239,67
11/2025;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;8674,66;-;3557,44;3380,30;-;-;-;-;-;3484,05;-;-;2,00;30684,79;-;-;-;-;-;-;-;4165,52;-;-;-;-;-;-;-;-;-;-;-;-;-;334,05;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;59007,81
11/2025;valor_aprovado;"130400 SILVES";742,50;-;-;16542,11;-;3127,83;4503,95;-;-;-;-;-;-;-;-;131,00;31145,12;-;-;-;-;-;-;-;3793,76;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;14166,90;-;-;-;-;-;-;74332,33
11/2025;valor_aprovado;"130406 TABATINGA";-;-;-;59010,25;-;22509,60;8303,90;-;-;-;-;-;1368,73;-;-;-;75668,98;1747,32;-;-;-;2680,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;171289,57
11/2025;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"130420 TEFE";153,00;-;47,46;107870,62;-;54124,61;54356,50;10257,60;-;-;-;-;5011,82;-;-;250,00;174117,27;12451,52;4772,71;-;-;-;5656,76;2346,13;17458,80;-;308,15;-;-;-;-;-;-;-;-;-;1257,00;1433,28;868,53;-;-;-;-;-;-;-;-;11250,00;141,24;19316,70;-;21145,00;-;500,00;-;-;505094,70
11/2025;valor_aprovado;"130423 TONANTINS";-;-;-;3332,10;-;1460,59;5382,85;-;-;-;-;-;339,90;-;-;5,00;17518,25;-;-;-;-;-;-;-;19245,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;7799,70;-;-;-;-;-;-;61833,99
11/2025;valor_aprovado;"130426 UARINI";-;-;-;30768,96;-;6698,62;4354,90;-;-;-;-;-;272,95;-;-;72,00;30517,11;-;1735,11;-;-;8,09;-;-;1498,84;-;90,52;-;-;24,54;193,70;-;-;39,58;-;-;-;-;512,21;-;-;-;-;-;-;-;-;-;-;445,50;-;-;-;-;-;-;77232,63
11/2025;valor_aprovado;"130430 URUCARA";-;-;-;27161,16;-;6967,25;8759,30;-;-;-;-;-;157,88;-;-;-;36142,42;-;167,12;-;-;40,45;-;-;9177,64;-;132,10;-;-;13,63;-;-;-;19,79;-;-;-;-;1915,22;-;-;-;-;-;-;-;-;-;-;689,00;-;-;-;-;-;-;91342,96
11/2025;valor_aprovado;"130440 URUCURITUBA";-;-;-;10071,71;-;-;1078,00;-;-;-;-;-;-;-;-;-;672,84;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11846,23
11/2025;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"140005 ALTO ALEGRE";8,10;-;-;6772,42;-;2921,16;-;-;-;-;-;-;-;-;-;119,00;22805,76;663,14;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33483,98
11/2025;valor_aprovado;"140010 BOA VISTA";1434,40;-;1215,95;995099,56;62406,73;135180,89;120919,27;206014,46;276275,00;12973,33;8508,30;897,30;85852,35;155430,19;-;1076,00;707700,15;13335,34;40711,16;354467,03;928775,91;158483,16;855,59;3729,60;31853,04;-;1777,57;230168,08;-;-;359,96;45,24;-;-;-;-;2889,14;-;44,54;9960,52;-;-;-;-;-;-;28786,76;32689,49;14952,40;1266386,55;-;-;-;1080,00;-;-;5892334,96
11/2025;valor_aprovado;"140015 BONFIM";-;-;-;1371,47;-;-;-;-;-;-;-;-;-;-;-;-;8067,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9438,76
