periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
01/2026;valor_aprovado;"130008 ANAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130010 ANORI";-;-;-;9664,65;-;186,15;6590,10;-;-;-;-;-;693,16;-;-;365,00;22715,65;1717,99;-;-;-;-;-;-;942,12;-;157,64;-;746,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43778,96
01/2026;valor_aprovado;"130014 APUI";-;-;42,30;21183,32;-;3966,27;525,25;-;-;-;-;-;509,85;-;-;76,00;23392,27;250,30;402,36;-;-;72,81;-;-;4314,48;-;211,36;-;-;-;82,20;12,97;41,48;-;-;-;-;-;1558,90;-;-;-;-;-;-;-;-;8775,00;-;-;-;-;-;-;-;-;65417,12
01/2026;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;17555,73;-;3559,24;8420,50;-;-;-;-;-;-;-;-;26,00;27906,52;-;48,96;-;-;-;-;-;5328,52;-;16,89;-;-;-;-;-;-;-;-;-;-;-;423,13;-;-;-;-;-;-;-;-;-;-;22452,70;-;-;-;-;-;-;85738,19
01/2026;valor_aprovado;"130030 AUTAZES";-;-;-;-;-;2700,00;9170,70;-;-;-;-;-;-;-;-;-;13981,65;-;-;-;-;-;-;-;152,76;-;-;26234,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;-;-;-;-;-;-;-;64614,51
01/2026;valor_aprovado;"130040 BARCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130050 BARREIRINHA";-;-;-;11719,38;-;3597,19;266,20;-;-;-;240,80;-;175,10;-;-;367,00;13060,11;-;-;-;-;-;-;-;4301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;645,83;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;-;40672,69
01/2026;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130063 BERURI";-;-;-;13716,96;-;2954,54;908,60;-;-;-;-;-;216,30;-;-;-;16856,30;-;122,04;-;-;-;-;-;4693,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39468,54
01/2026;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;7073,12;-;1143,64;1651,10;-;-;-;-;-;-;-;-;-;9775,95;532,38;-;-;-;-;-;-;1328,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21504,59
01/2026;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130080 BORBA";604,80;-;36,66;-;-;4088,60;2347,40;-;-;-;-;-;197,31;-;-;295,00;32203,27;-;-;-;-;-;-;-;5018,68;-;184,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44976,66
01/2026;valor_aprovado;"130083 CAAPIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130100 CARAUARI";-;255,00;39,08;47030,57;-;6770,54;1505,35;-;-;-;-;-;-;-;-;66,00;37253,15;-;794,86;-;-;-;-;-;3363,54;-;-;-;-;-;983,90;-;-;-;-;-;-;238,88;846,26;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;-;103422,13
01/2026;valor_aprovado;"130110 CAREIRO";437,10;-;-;90491,19;-;8147,38;9562,05;-;-;-;-;-;579,15;-;1558,00;1365,00;282021,43;4277,55;-;-;-;-;-;5070,36;4024,80;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;8550,00;-;3217,10;-;-;-;-;-;-;419367,92
01/2026;valor_aprovado;"130115 CAREIRO DA VARZEA";-;-;-;3968,74;-;934,84;7721,45;-;-;-;-;-;-;-;-;-;15311,34;-;-;-;-;-;-;-;2740,40;-;-;-;5703,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36380,03
01/2026;valor_aprovado;"130120 COARI";-;-;-;148275,60;-;28221,82;29849,60;-;-;-;-;-;1646,93;7725,00;-;1116,00;449798,13;32985,45;-;-;-;1927,04;-;-;3120,72;-;-;159,37;-;-;28,42;-;-;-;54,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;218,30;-;-;-;-;-;-;705127,35
01/2026;valor_aprovado;"130130 CODAJAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130140 EIRUNEPE";45,90;-;-;7679,41;-;3756,60;1388,20;-;-;-;1637,44;-;-;-;-;63,00;25004,72;938,67;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40548,05
01/2026;valor_aprovado;"130150 ENVIRA";-;-;-;16239,04;-;2058,05;363,00;-;-;-;-;-;271,05;-;-;152,00;32866,89;-;-;-;-;-;-;-;776,42;-;36,59;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53030,28
01/2026;valor_aprovado;"130160 FONTE BOA";1525,50;-;-;38003,82;-;6830,98;5105,65;-;-;-;-;-;150,00;-;-;60,00;146814,78;-;-;-;-;-;-;-;14124,64;-;-;-;-;-;162,49;-;-;-;-;-;204,48;-;178,16;-;-;-;-;-;-;-;-;5400,00;-;370,00;-;-;-;-;-;-;218930,50
01/2026;valor_aprovado;"130165 GUAJARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130170 HUMAITA";116,10;-;231,01;21194,71;-;26128,89;12503,15;14903,68;-;-;-;8952,65;23323,15;954,10;-;55,00;184732,84;2157,59;8382,43;-;-;1531,15;274,95;-;4762,80;-;-;-;-;-;-;-;-;-;-;-;2810,80;-;-;-;-;-;-;-;-;-;-;-;-;54230,55;-;-;-;8320,00;-;-;375565,55
01/2026;valor_aprovado;"130180 IPIXUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130185 IRANDUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130190 ITACOATIARA";24,30;-;140,00;258542,03;-;21904,72;36853,85;-;-;-;-;-;18410,03;4544,06;-;24,00;549140,60;23238,33;-;-;-;4806,82;-;-;16886,40;-;158,08;997186,50;-;-;-;-;-;-;-;-;-;-;3273,69;-;-;-;-;-;-;-;-;-;-;17656,65;-;-;8660,00;9900,00;-;148160,00;2119510,06
01/2026;valor_aprovado;"130195 ITAMARATI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130200 ITAPIRANGA";54,00;-;-;11531,63;-;2536,58;4422,55;-;-;-;-;-;314,15;-;-;90,00;67810,90;-;-;-;-;-;-;-;7271,56;-;-;-;-;-;-;-;-;-;-;-;-;-;1492,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;95523,46
01/2026;valor_aprovado;"130210 JAPURA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130220 JURUA";-;-;-;10787,59;-;2312,08;1335,95;-;-;-;-;-;463,50;-;-;-;7454,40;-;-;-;-;-;-;-;-;-;-;16135,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38488,87
01/2026;valor_aprovado;"130230 JUTAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130240 LABREA";1250,10;-;-;91490,68;-;11700,47;1084,60;-;-;-;-;-;-;-;-;286,00;112077,63;2787,99;20245,50;-;-;-;-;-;27177,72;-;56,00;-;-;-;-;-;-;-;-;-;5072,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;273228,95
01/2026;valor_aprovado;"130250 MANACAPURU";172818,90;-;-;97814,29;-;12042,06;42120,32;-;-;-;-;-;6326,82;-;-;77,00;762580,74;-;36086,63;-;-;-;-;-;4522,68;-;-;-;-;-;-;-;-;-;-;-;-;-;668,10;-;-;-;-;-;-;-;-;24750,00;-;-;-;-;-;-;-;-;1159807,54
01/2026;valor_aprovado;"130255 MANAQUIRI";-;-;-;22490,39;-;5934,59;5731,55;-;-;-;-;-;427,45;-;-;-;40899,78;-;-;-;-;8,09;-;3246,47;-;-;-;13201,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91939,97
01/2026;valor_aprovado;"130260 MANAUS";70391,84;-;36613,38;5688505,47;424602,76;647422,52;1094653,95;2853143,73;1363042,50;283730,66;205864,33;13284,91;895692,24;1381669,98;-;7678,00;6521702,56;219631,62;91943,08;963851,45;3260378,75;481826,55;8849,05;3740,02;365145,53;-;4039,48;2144594,31;1913,54;5473,36;2192,67;640,54;-;-;659,64;-;21805,24;3553,34;50758,02;58335,59;-;-;-;-;176040,00;-;981370,87;700196,13;34961,34;2646410,25;-;-;17240,00;3900,00;-;12200,00;33749649,20
01/2026;valor_aprovado;"130270 MANICORE";4603,50;-;-;65610,40;-;12581,96;7949,15;-;-;-;-;-;3601,98;-;-;103,00;164929,80;683,10;6333,64;-;-;24,27;-;-;27478,62;-;224,35;695,46;-;-;791,47;-;20,74;-;-;-;-;-;2115,65;-;-;-;-;-;-;-;-;4725,00;-;77368,50;-;-;-;-;-;-;379840,59
01/2026;valor_aprovado;"130280 MARAA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130290 MAUES";-;-;70,00;82503,27;-;41468,05;12618,65;66621,93;-;-;-;-;6429,10;-;-;224,00;207294,87;3069,24;72,62;-;-;-;161,07;-;38690,90;-;1196,28;90265,80;-;12,27;113,68;-;-;-;-;-;1129,50;-;-;-;-;-;-;-;-;-;-;8325,00;-;58899,20;-;-;-;-;-;-;619165,43
01/2026;valor_aprovado;"130300 NHAMUNDA";-;-;-;15497,67;-;2010,89;5029,20;-;-;-;-;-;-;-;-;-;8345,85;-;-;-;-;-;-;-;4809,12;-;-;19069,05;-;-;-;-;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54850,86
01/2026;valor_aprovado;"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130320 NOVO AIRAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130330 NOVO ARIPUANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130340 PARINTINS";5194,80;-;1902,97;423541,70;1671,98;18675,47;44004,96;63511,93;-;-;1230,96;-;15124,62;4800,66;-;801,00;420067,55;3609,39;1217,90;-;-;10720,48;734,90;10,78;65527,10;-;216,99;50,00;-;98,16;113,68;22,62;-;-;-;-;966,98;-;-;-;-;-;-;-;-;-;-;26305,40;-;117719,50;-;-;31280,00;18500,00;-;-;1277622,48
01/2026;valor_aprovado;"130350 PAUINI";-;-;-;32398,58;-;2776,14;338,25;-;-;-;1155,84;-;242,05;-;-;-;42565,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;-;85101,80
01/2026;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";54,00;-;-;68125,12;-;8310,36;11789,25;-;-;-;-;-;2538,92;-;-;231,00;57795,47;1892,40;14,80;-;-;-;66,94;-;124,60;-;-;-;-;-;-;-;-;-;-;-;-;3374,18;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;159042,04
01/2026;valor_aprovado;"130356 RIO PRETO DA EVA";54,00;-;-;1253,24;-;-;-;-;-;-;-;-;-;-;-;18,00;4871,51;-;-;-;-;-;-;-;5896,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;-;16368,55
01/2026;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;6095,14;-;1190,38;2453,00;-;-;-;-;-;-;-;-;31,00;9847,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;24341,57
01/2026;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;55989,53;-;2712,03;-;-;-;-;-;-;-;-;-;189,00;32739,82;-;-;-;-;7700,00;-;-;133,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99463,72
01/2026;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";261,90;-;-;26270,51;-;3830,52;1251,25;-;-;-;-;-;229,02;-;-;273,00;6622,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43,84;-;868,53;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;44151,35
01/2026;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;33243,86;-;6109,44;-;-;-;-;-;-;-;-;-;-;45704,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;-;-;-;-;-;-;92257,75
01/2026;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130400 SILVES";275,40;-;-;14454,21;-;3620,49;4587,55;-;-;-;-;-;139,05;-;-;123,00;35230,67;-;-;-;-;-;-;-;2620,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;2583,90;-;-;-;-;-;-;69484,87
01/2026;valor_aprovado;"130406 TABATINGA";-;-;-;64840,31;-;21272,01;10662,08;-;-;-;-;-;1415,66;-;-;-;39342,75;877,96;838,60;-;-;2419,89;518,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142188,25
01/2026;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130420 TEFE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"130423 TONANTINS";-;-;-;1939,74;-;1058,71;16621,00;-;-;-;-;-;509,85;-;-;-;16881,36;-;-;-;-;-;-;-;23068,80;-;-;-;-;-;-;497,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10148,15;-;-;-;-;-;-;70725,25
01/2026;valor_aprovado;"130426 UARINI";-;-;-;24115,11;-;3317,40;-;-;-;-;-;-;211,15;-;-;-;34095,77;-;921,89;-;-;8,09;-;-;1391,46;-;58,47;-;-;24,54;28,42;-;-;-;-;-;-;-;400,86;-;-;-;-;-;-;-;-;-;-;569,00;-;-;-;-;-;-;65142,16
01/2026;valor_aprovado;"130430 URUCARA";-;-;-;39002,92;-;1761,24;7951,90;-;-;-;-;-;315,76;-;-;-;33584,70;-;-;-;-;48,54;-;-;8014,36;-;422,72;-;-;-;-;-;-;-;-;-;-;-;2137,92;-;-;-;-;-;-;-;-;-;-;961,85;-;-;-;-;-;-;94201,91
01/2026;valor_aprovado;"130440 URUCURITUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"140005 ALTO ALEGRE";2,70;-;-;5268,18;-;1138,62;-;-;-;-;-;-;-;-;-;96,00;24151,29;546,39;-;-;-;-;-;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31332,78
01/2026;valor_aprovado;"140010 BOA VISTA";2376,00;-;1363,47;442151,21;17286,52;103459,24;77464,82;202023,74;263643,75;13477,34;7261,32;1615,14;77296,44;230407,10;-;1101,00;487901,18;9712,68;49423,00;335864,99;932618,18;326852,90;277,52;2944,77;22582,80;-;66,02;197963,15;-;-;-;-;-;-;-;-;445,60;-;-;3431,62;-;-;-;-;-;-;27212,62;27159,85;13478,92;803137,50;-;-;-;950,00;-;-;4682950,39
01/2026;valor_aprovado;"140015 BONFIM";-;-;-;1003,49;-;-;-;-;-;-;-;-;-;-;-;3,00;8247,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9253,69
01/2026;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;810,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;810,60
01/2026;valor_aprovado;"140020 CARACARAI";-;-;-;5645,60;-;3440,13;-;-;-;-;-;-;-;-;-;26,00;25057,35;-;-;-;-;-;-;-;872,40;-;140,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35181,48
01/2026;valor_aprovado;"140023 CAROEBE";-;-;-;6023,64;-;5556,53;1547,15;-;-;-;-;-;-;-;-;-;39159,35;1336,84;-;-;-;-;-;-;1750,36;-;194,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55567,90
01/2026;valor_aprovado;"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"140030 MUCAJAI";13,50;-;-;43441,68;-;-;-;-;-;-;-;-;-;-;-;-;371,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;-;46976,44
01/2026;valor_aprovado;"140040 NORMANDIA";-;-;-;1514,61;-;-;-;-;-;-;-;-;-;-;-;6,00;4504,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6025,11
01/2026;valor_aprovado;"140045 PACARAIMA";-;-;-;4019,44;-;2655,24;-;-;-;-;-;-;30,42;-;-;17,00;99,76;-;-;-;-;-;-;-;301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7122,94
01/2026;valor_aprovado;"140047 RORAINOPOLIS";59,40;-;-;35675,18;-;10503,22;1571,90;42578,47;-;-;-;-;3335,53;-;-;607,00;9489,09;2239,72;-;-;-;-;-;73,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6355,80;-;-;-;-;-;-;112489,23
01/2026;valor_aprovado;"140050 SAO JOAO DA BALIZA";-;-;-;2084,90;-;-;-;-;-;-;-;-;-;-;-;-;10589,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12674,46
01/2026;valor_aprovado;"140060 SAO LUIZ";-;-;-;1091,36;-;-;-;-;-;-;-;-;-;-;-;-;11601,22;3499,25;-;-;-;-;-;-;162,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16353,95
01/2026;valor_aprovado;"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"150010 ABAETETUBA";-;-;825,62;21683,36;-;6907,59;30183,77;-;-;-;3904,40;-;5987,94;51488,23;-;762,00;51867,01;-;-;-;354096,76;14990,03;-;-;2492,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;694,86;-;-;-;-;-;-;-;-;610,56;-;-;-;-;-;-;-;546494,27
01/2026;valor_aprovado;"150013 ABEL FIGUEIREDO";-;-;-;281,12;-;255,56;1581,80;-;-;-;-;-;-;-;-;6,00;20188,29;-;-;-;-;-;-;-;4006,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26319,45
