periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
10/2025;valor_aprovado;"351300 COTIA";850,98;-;183,30;32786,27;3466,30;112330,12;85983,01;48770,87;-;-;9680,99;-;34339,12;-;-;600,00;1150681,08;12584,14;2078,73;-;-;-;55,88;123,86;15565,36;-;367,25;214,56;-;242,03;620,90;5705,31;-;-;-;-;301,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5070,00;-;-;-;1522601,90
10/2025;valor_aprovado;"351310 CRAVINHOS";-;-;129,15;41494,95;-;839,98;-;-;-;-;-;-;1327,20;-;-;32,00;151852,12;5131,18;45,88;-;-;-;83,28;26698,16;14822,33;-;73,17;-;29,86;-;-;-;-;-;-;-;54,08;-;-;-;-;-;-;-;-;-;-;5625,00;-;920,70;-;-;-;-;-;249159,04
10/2025;valor_aprovado;"351320 CRISTAIS PAULISTA";-;-;-;27905,80;-;838,15;-;-;-;-;-;-;-;-;-;2,00;-;920,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;-;-;-;-;-;32591,45
10/2025;valor_aprovado;"351330 CRUZALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351340 CRUZEIRO";37,80;-;1267,62;171752,73;-;43802,38;14961,70;61684,02;-;-;577,92;-;4662,41;102,24;-;67,00;133576,85;5930,86;10,03;-;277568,02;56,63;220,04;-;2015,30;-;156,35;-;-;-;28,42;22,62;20,74;-;-;-;1154,74;-;15,15;3631,62;-;-;-;-;-;-;-;4500,00;5026,92;67310,10;-;390,00;200,00;-;-;800750,21
10/2025;valor_aprovado;"351350 CUBATAO";1455,30;-;2783,43;296411,87;13728,92;66511,82;54530,14;120006,50;-;-;10713,88;-;15094,55;12551,34;-;136,00;516685,37;17051,78;10,36;-;227246,82;4145,61;859,61;214,76;8829,54;-;506,31;-;-;558,10;85,26;-;-;-;-;-;4510,20;-;1772,55;1859,20;-;-;-;-;-;-;-;94,16;-;-;-;-;-;-;-;1378353,38
10/2025;valor_aprovado;"351360 CUNHA";-;-;-;14945,02;81,56;13071,14;618,75;-;-;-;-;-;994,37;-;-;-;44016,06;635,12;1531,57;-;-;-;-;-;2787,18;-;-;-;29,86;-;-;-;-;-;-;-;-;-;423,13;-;-;-;-;-;-;-;-;4500,00;-;-;-;16090,00;-;1700,00;2480,00;103903,76
10/2025;valor_aprovado;"351370 DESCALVADO";2,70;-;56,40;61999,66;40,78;11068,95;18148,35;-;-;-;3393,56;-;9084,39;-;-;55,00;142054,38;5309,13;1998,52;-;-;-;519,48;4277,50;6989,84;-;61,77;628,65;-;122,67;92,04;-;-;-;-;-;951,62;-;511,46;-;-;-;-;-;-;-;-;5871,10;-;26814,15;-;4800,00;2400,00;-;4160,00;311412,10
10/2025;valor_aprovado;"351380 DIADEMA";737,10;-;3138,82;987153,65;15866,32;141098,78;107441,91;237764,89;-;-;13775,48;-;62366,69;-;-;260,00;870517,76;58624,16;28237,06;-;1098902,36;8334,00;15,08;3890,91;1252,25;-;305,79;46865,20;-;-;-;203,58;-;-;-;-;32,16;209,02;590,85;12594,70;-;-;-;-;-;-;362252,18;58371,19;2491,08;-;7882,00;50200,00;3520,00;-;51360,00;4236254,97
10/2025;valor_aprovado;"351385 DIRCE REIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351390 DIVINOLANDIA";94,50;-;4350,48;5452,40;16140,76;4019,51;8727,75;-;-;-;16385,24;-;228749,48;374,88;-;-;142540,25;1882,01;37589,18;-;-;-;-;-;5331,16;-;561,71;419391,44;-;-;312,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;300499,81;-;-;-;-;-;-;9960,00;1202363,18
10/2025;valor_aprovado;"351400 DOBRADA";-;-;-;-;-;-;-;-;-;-;-;-;77,25;-;-;20,00;6241,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6338,53
10/2025;valor_aprovado;"351410 DOIS CORREGOS";8,10;-;-;1596,66;-;5930,08;10880,65;-;-;-;-;-;451,56;-;-;94,00;60910,39;1977,85;36,32;-;-;-;66,12;-;402,72;-;67,77;-;-;-;-;-;-;-;-;-;19,18;-;-;-;-;-;-;-;-;-;-;4050,00;-;12907,50;-;-;-;-;-;99398,90
10/2025;valor_aprovado;"351420 DOLCINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1218,24;-;-;-;-;22,42;-;-;-;-;-;-;-;-;-;-;-;-;-;284,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1525,62
10/2025;valor_aprovado;"351430 DOURADO";-;-;-;11017,18;-;5140,19;-;-;-;-;-;-;339,90;-;-;10,00;33742,73;665,36;-;-;-;-;25,89;-;-;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50958,14
10/2025;valor_aprovado;"351440 DRACENA";-;-;5435,24;160829,46;10359,31;25714,70;84835,09;27226,49;268,75;-;17017,62;-;37074,67;6307,65;-;181,00;272106,93;11431,77;42580,26;-;385213,97;7043,80;5,80;148802,98;57567,12;-;39,41;62292,52;-;1994,46;28,42;438,24;-;-;-;-;-;-;-;1775,01;-;-;-;-;-;-;-;5625,00;5015,68;28472,40;4625,00;25060,00;16470,00;1300,00;6400,00;1459538,75
10/2025;valor_aprovado;"351450 DUARTINA";270,00;-;129,15;8866,65;-;3245,55;3315,59;-;-;-;-;-;993,19;-;-;144,00;89902,90;8086,91;364,15;-;-;-;14,88;-;5787,10;-;59,11;-;-;-;-;1755,48;-;-;-;-;15,02;-;801,72;-;-;-;-;-;-;-;-;6975,00;-;-;-;-;-;-;-;130726,40
10/2025;valor_aprovado;"351460 DUMONT";-;-;-;293,30;-;3551,43;-;-;-;-;-;-;216,30;-;-;34,00;0,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;10170,66
10/2025;valor_aprovado;"351470 ECHAPORA";-;-;-;-;-;2025,15;1106,05;-;-;-;-;-;-;-;-;-;24835,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27967,13
10/2025;valor_aprovado;"351480 ELDORADO";-;-;-;20439,70;-;9,50;-;-;-;-;-;-;-;-;-;-;141,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20590,41
10/2025;valor_aprovado;"351490 ELIAS FAUSTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;350,50;25,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;450,00;-;-;-;-;-;-;-;825,90
10/2025;valor_aprovado;"351492 ELISIARIO";-;-;-;-;-;-;-;-;-;-;-;-;8,22;-;-;-;447,20;1238,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3029,40;-;-;-;-;-;9223,62
10/2025;valor_aprovado;"351495 EMBAUBA";-;-;-;8689,14;-;-;-;-;-;-;-;-;5,15;-;-;-;213,00;467,74;-;-;-;-;1,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2767,05;-;-;-;-;-;17543,24
10/2025;valor_aprovado;"351500 EMBU DAS ARTES";650,70;-;150,92;64954,47;-;74139,54;87003,19;-;-;-;-;-;9791,89;-;-;83,00;427324,38;11160,05;5362,10;-;727259,57;-;-;-;-;-;78,52;-;-;-;-;20188,02;-;-;-;-;-;29,86;-;3705,53;-;-;-;-;-;-;-;6300,00;5665,28;4059,00;-;-;-;-;-;1447906,02
10/2025;valor_aprovado;"351510 EMBU-GUACU";-;-;-;-;-;22851,99;4232,80;-;-;-;-;-;2317,50;-;-;-;342415,67;1699,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;373517,84
10/2025;valor_aprovado;"351512 EMILIANOPOLIS";-;-;-;5166,29;-;-;-;-;-;-;-;-;-;-;-;-;1960,00;573,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1768,05;-;-;-;-;-;9467,61
10/2025;valor_aprovado;"351515 ENGENHEIRO COELHO";-;-;-;-;-;6292,61;8725,20;-;-;-;-;-;154,50;-;-;-;61339,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76511,87
10/2025;valor_aprovado;"351518 ESPIRITO SANTO DO PINHAL";-;-;43,12;69925,98;-;10795,83;13754,95;18210,06;6450,00;-;-;-;3770,32;-;-;109,00;103139,04;14239,44;892,07;-;-;37,05;-;221,02;11775,76;-;244,89;-;-;-;120,94;22,62;-;-;54,97;-;363,52;-;-;-;-;-;-;-;-;-;-;225,00;-;-;-;-;-;-;-;254395,58
10/2025;valor_aprovado;"351519 ESPIRITO SANTO DO TURVO";5,40;-;-;-;-;-;-;-;-;-;-;-;5,48;-;-;-;1409,23;1047,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2467,87
10/2025;valor_aprovado;"351520 ESTRELA D'OESTE";307,80;-;-;19598,50;-;2878,94;-;-;-;-;-;-;733,84;-;-;-;49977,90;1597,05;-;-;-;-;-;-;777,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16389,45;-;-;-;-;-;92261,16
10/2025;valor_aprovado;"351530 ESTRELA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351535 EUCLIDES DA CUNHA PAULISTA";-;-;-;30920,88;-;-;587,40;-;-;-;-;-;468,65;-;-;-;25686,79;1757,31;-;-;-;-;-;-;277,92;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4633,20;-;-;-;-;-;64349,04
10/2025;valor_aprovado;"351540 FARTURA";-;-;-;19354,01;-;9465,74;-;-;-;-;788,62;-;552,54;-;-;11,00;62620,44;3911,36;1397,87;-;-;-;1,16;-;786,92;-;106,32;-;-;-;-;-;-;-;-;-;479,50;-;-;-;-;-;-;-;-;-;-;-;-;-;4875,00;5330,00;-;-;-;109680,48
10/2025;valor_aprovado;"351550 FERNANDOPOLIS";564,30;-;15695,09;293601,87;3099,28;67150,96;45771,89;28761,38;25531,25;-;7552,52;-;23805,41;-;-;231,00;205644,71;7184,53;5322,82;-;716571,88;-;568,36;601,56;7220,98;282,75;140,42;17462,49;-;-;-;506,66;103,70;-;-;-;2963,60;29,86;979,88;3125,03;-;-;-;-;-;-;-;16038,00;305,28;37639,80;-;6560,00;16590,00;-;-;1557607,26
10/2025;valor_aprovado;"351560 FERNANDO PRESTES";-;-;-;9972,33;-;-;2076,25;-;-;-;-;-;-;-;-;-;754,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;7326,00;-;-;-;-;-;26878,58
10/2025;valor_aprovado;"351565 FERNAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;9000,00
10/2025;valor_aprovado;"351570 FERRAZ DE VASCONCELOS";2367,90;-;25,83;494095,54;489,36;7782,32;23267,75;-;-;-;-;-;5744,89;-;-;71,00;313646,97;15915,18;-;-;-;-;220,86;994,32;1120,89;-;70,07;-;-;-;-;-;-;-;-;-;488,18;-;-;-;-;-;-;-;-;-;-;7922,08;-;-;-;-;-;-;-;874223,14
10/2025;valor_aprovado;"351580 FLORA RICA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;166,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2113,65;-;-;-;-;-;2279,95
10/2025;valor_aprovado;"351590 FLOREAL";-;-;-;11008,92;-;-;-;-;-;-;-;-;77,25;-;-;-;165,79;657,10;-;-;-;-;-;-;2397,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8350,65;-;-;-;-;-;22657,31
10/2025;valor_aprovado;"351600 FLORIDA PAULISTA";-;-;-;2813,07;81,56;2127,32;1659,35;-;-;-;-;-;262,65;-;-;-;19701,05;2946,50;-;-;-;-;-;-;292,36;-;22,52;-;41,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29947,86
10/2025;valor_aprovado;"351610 FLORINEA";2,70;-;-;22255,43;-;-;-;-;-;-;-;-;5,15;-;-;-;30181,55;1106,79;-;-;-;-;57,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2029,50;-;-;-;-;-;55638,45
10/2025;valor_aprovado;"351620 FRANCA";1216,80;-;21542,66;1030774,46;81037,06;182807,19;297052,93;236351,63;172000,00;31242,81;32520,94;5132,53;513085,21;937,20;-;535,00;1399373,81;12745,11;23911,66;1249219,62;1470542,52;355,61;1186,40;15372,48;30444,41;-;1935,50;144008,18;124,44;352,29;5522,40;22647,78;-;-;15,79;-;1292,08;-;6249,67;20855,24;-;-;-;-;575,00;-;1523535,28;177741,67;35615,46;105685,80;30248,00;25390,00;10780,00;2500,00;177600,00;9102062,62
10/2025;valor_aprovado;"351630 FRANCISCO MORATO";78,30;-;197,40;308286,10;3833,32;62769,34;49803,62;60452,44;-;-;22761,62;-;23942,43;-;-;697,00;588132,50;16788,81;2416,75;-;559458,79;16,48;-;-;3178,96;-;73,41;-;-;12,27;262,04;-;-;-;-;-;-;-;-;7085,47;-;-;-;-;-;-;-;-;4544,58;-;375,00;-;-;-;-;1715166,63
10/2025;valor_aprovado;"351640 FRANCO DA ROCHA";-;-;14,10;501351,78;1386,52;60925,18;69757,88;250741,80;142975,00;-;8250,74;-;11923,29;-;-;-;452508,77;19777,31;1,48;76357,95;753083,59;-;-;3533,58;478,22;-;-;6009,90;20,74;-;142,10;-;-;-;-;-;-;-;-;17323,52;-;-;-;-;-;-;370243,02;5400,00;7009,20;-;300,00;24370,00;-;400,00;30560,00;2814845,67
10/2025;valor_aprovado;"351650 GABRIEL MONTEIRO";-;-;-;-;-;-;338,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;-;-;-;-;2813,80
10/2025;valor_aprovado;"351660 GALIA";-;-;21,56;11438,07;-;2991,77;390,50;-;-;-;-;-;942,45;-;-;15,00;20200,19;761,35;-;-;-;-;1,24;-;127,64;-;39,52;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;6300,00;-;7751,70;-;-;-;-;-;51010,85
10/2025;valor_aprovado;"351670 GARCA";165,00;-;64,68;75224,77;1264,18;22515,68;3672,42;34965,44;-;-;529,76;-;13950,37;-;-;193,00;86987,98;9491,47;358,85;-;-;-;390,78;-;2663,14;-;234,14;19137,30;358,32;-;-;-;-;-;-;-;507,27;-;22,27;-;-;-;-;-;-;-;-;12600,00;-;-;-;-;-;-;-;285296,82
10/2025;valor_aprovado;"351680 GASTAO VIDIGAL";-;-;-;10594,58;-;-;-;-;-;-;-;-;25,75;-;-;-;-;595,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14191,65;-;-;-;-;-;25407,46
10/2025;valor_aprovado;"351685 GAVIAO PEIXOTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351690 GENERAL SALGADO";-;-;-;215,77;-;3867,10;1423,40;-;-;-;-;-;370,80;-;-;-;25728,51;7316,75;-;-;-;-;12,40;-;12,46;-;22,52;-;-;-;-;-;-;-;-;-;616,50;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;44311,21
10/2025;valor_aprovado;"351700 GETULINA";-;-;-;21528,52;-;1832,06;348,70;-;-;-;-;-;360,50;-;-;25,00;33879,45;1342,68;1,44;-;-;-;-;-;699,36;-;45,03;-;-;12,27;-;-;-;-;-;-;19,18;-;-;-;-;-;-;-;-;-;-;15300,00;-;-;-;-;-;-;-;75394,19
10/2025;valor_aprovado;"351710 GLICERIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351720 GUAICARA";-;-;-;-;-;-;2173,60;-;-;-;-;-;303,85;-;-;74,00;7760,01;1158,61;-;-;-;-;127,62;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;4950,00;-;-;-;-;-;20608,95
10/2025;valor_aprovado;"351730 GUAIMBE";-;-;-;-;-;1249,65;-;-;-;-;-;-;36,05;-;-;-;15785,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;21346,52
10/2025;valor_aprovado;"351740 GUAIRA";-;-;405,62;166092,88;2094,08;18091,09;27694,77;72942,49;-;-;884,94;-;4663,28;-;-;146,00;108073,72;4531,61;50,96;-;-;-;322,11;5414,04;2427,05;-;265,03;600,00;-;-;35,20;149,20;-;-;-;-;1131,21;179,16;1803,87;-;-;-;-;-;-;-;-;19823,54;-;11177,10;-;-;-;-;-;448998,95
10/2025;valor_aprovado;"351750 GUAPIACU";-;-;-;-;-;6748,04;6835,40;-;-;-;-;-;1240,84;-;-;141,00;67186,99;8717,82;-;-;-;-;262,31;-;667,70;-;2447,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;1965,15;-;-;-;-;-;108588,08
10/2025;valor_aprovado;"351760 GUAPIARA";-;-;-;14863,91;-;3879,01;2732,40;-;-;-;-;-;-;-;-;-;5751,40;1271,15;-;-;-;-;-;107,38;49,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28655,09
10/2025;valor_aprovado;"351770 GUARA";-;-;-;8820,76;-;5797,70;4319,15;11742,08;-;-;-;-;1165,30;-;-;-;5934,76;-;-;-;-;-;297,96;-;3319,20;-;5,63;-;-;-;-;-;-;-;-;-;1486,24;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;49188,78
10/2025;valor_aprovado;"351780 GUARACAI";-;-;-;671,24;-;-;-;-;-;-;-;-;235,86;-;-;8,00;20632,36;171,45;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22042,91
10/2025;valor_aprovado;"351790 GUARACI";-;-;-;17092,35;-;-;6469,32;5582,29;-;-;-;-;4554,55;-;-;54,00;146468,99;639,79;-;-;-;-;114,84;-;23,16;-;28,14;-;-;-;-;-;-;-;-;-;139,02;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;184991,45
10/2025;valor_aprovado;"351800 GUARANI D'OESTE";-;-;-;-;-;-;217,80;-;-;-;-;-;57,54;-;-;-;1919,14;3563,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;20978,10;-;-;-;-;-;30336,46
10/2025;valor_aprovado;"351810 GUARANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00
10/2025;valor_aprovado;"351820 GUARARAPES";37,80;-;-;51386,73;-;14236,17;1064,80;-;-;-;9699,94;-;4134,15;-;-;60,00;64521,30;3982,53;-;-;-;-;83,63;-;4445,22;-;239,19;-;-;-;-;-;-;-;-;-;65,76;-;-;-;-;-;-;-;-;-;-;5625,00;-;11211,75;-;-;-;-;-;170793,97
10/2025;valor_aprovado;"351830 GUARAREMA";-;-;-;160458,00;4891,28;33473,71;25125,59;-;-;-;1046,50;-;11118,06;51,12;-;168,00;143570,81;14346,91;47,56;-;-;24,27;-;-;1554,22;-;42,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2600,00;-;398518,24
10/2025;valor_aprovado;"351840 GUARATINGUETA";-;-;23,73;183053,13;18360,10;14795,89;16345,37;104989,89;20425,00;-;3746,86;-;4780,67;-;-;285,00;85168,66;-;338,84;303169,45;336803,16;-;4570,16;315,70;5443,30;-;211,05;-;-;-;-;-;-;-;-;-;808,18;-;-;1659,20;-;-;-;-;-;-;-;2925,00;1929,36;29700,00;-;-;-;-;-;1139847,70
10/2025;valor_aprovado;"351850 GUAREI";-;-;-;52409,55;-;4367,59;-;-;-;-;-;-;736,45;-;-;-;10345,56;2114,08;-;-;-;-;25,70;-;208,44;-;-;-;-;-;-;-;-;-;-;-;311,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70518,37
10/2025;valor_aprovado;"351860 GUARIBA";302,40;-;270,63;89082,19;3547,86;15540,06;23007,46;8898,83;37087,50;-;6624,58;-;8581,10;68,16;-;75,00;133812,10;4794,99;125,49;-;-;40,45;509,44;21594,10;3673,02;-;1878,28;154320,00;-;-;-;-;-;-;-;-;574,00;-;-;-;-;-;-;-;-;-;-;10962,04;-;14528,25;-;-;-;-;-;539897,93
10/2025;valor_aprovado;"351870 GUARUJA";715,50;-;6628,75;1112095,82;73414,38;171623,04;83005,66;212238,72;108306,25;-;15538,58;-;90867,78;11396,59;-;114,00;1138647,90;11476,09;11728,14;441213,80;448882,98;12512,12;521,84;20427,50;59791,20;-;1598,77;43299,44;1081,48;350,34;2757,66;4434,35;-;-;54,97;-;4244,84;14750,84;356,32;6865,83;-;-;-;-;575,00;-;-;21375,00;8022,72;-;114914,00;16480,00;-;-;181600,00;4453908,20
10/2025;valor_aprovado;"351880 GUARULHOS";4322,96;-;13602,71;3572470,66;108138,14;435083,84;381388,29;648027,86;327068,75;-;36735,27;-;480746,15;5378,16;-;1239,00;2822735,02;9781,10;45781,04;779797,30;2446890,78;87745,08;16854,15;1408,96;48752,04;-;4906,26;85960,90;-;894,81;76,24;35705,34;-;-;-;-;11197,89;-;11062,02;37554,91;-;-;-;-;-;-;1489306,43;250718,16;254333,30;1232,55;1750,00;1300,00;1600,00;-;101880,00;14563426,07
10/2025;valor_aprovado;"351885 GUATAPARA";-;-;-;27587,08;-;2521,39;3264,80;-;-;-;-;-;-;-;-;-;101463,31;1386,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;16572,60;-;-;-;-;-;157971,17
10/2025;valor_aprovado;"351890 GUZOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"351900 HERCULANDIA";-;-;-;11879,84;-;1683,18;381,15;-;-;-;-;-;442,43;-;-;5,00;39386,68;-;39784,08;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;109,60;-;-;-;-;-;-;-;-;-;-;-;-;5078,70;-;-;-;-;-;98866,46
10/2025;valor_aprovado;"351905 HOLAMBRA";-;-;-;-;-;7674,18;169,40;-;-;-;-;-;-;-;-;-;12922,00;570,45;-;-;-;-;-;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21358,55
