periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
12/2025;valor_aprovado;"231160 REDENCAO";10,80;-;84,60;21306,51;-;3625,88;-;-;-;-;-;-;922,38;-;-;-;54687,92;1702,18;-;-;-;-;73,97;-;1077,72;-;78,82;124999,20;-;-;-;-;-;-;-;-;1791,72;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;215086,70
12/2025;valor_aprovado;"231170 RERIUTABA";16,20;-;39,75;-;-;1076,16;2684,55;-;-;-;-;-;968,06;-;-;22,00;35960,64;3891,21;-;-;-;-;9,28;-;6448,84;-;45,04;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;7200,00;-;2336,40;-;-;-;-;-;-;60787,71
12/2025;valor_aprovado;"231180 RUSSAS";24,30;-;4699,10;74671,13;2738,89;22893,23;18799,57;41665,92;-;-;3508,54;-;5393,18;-;-;18,00;160231,38;2373,98;28,15;-;894885,78;-;3506,22;11,26;22981,36;-;368,72;-;-;12,27;-;35,59;-;-;109,94;-;1656,62;-;-;4444,88;-;-;-;-;-;44274,26;-;12600,00;2261,10;-;-;-;-;-;-;-;1324193,37
12/2025;valor_aprovado;"231190 SABOEIRO";-;-;-;3796,80;-;-;-;-;-;-;-;-;710,70;-;-;-;56090,70;-;-;-;-;-;-;-;411,18;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5880,60;-;-;-;-;-;-;66906,87
12/2025;valor_aprovado;"231195 SALITRE";-;-;-;17149,70;-;1868,81;-;-;-;-;-;-;515,00;-;-;-;47864,82;1498,95;-;-;-;-;-;-;3751,56;-;-;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;-;78558,56
12/2025;valor_aprovado;"231200 SANTANA DO ACARAU";-;-;250,94;18928,94;-;2963,61;6905,80;-;-;-;1945,32;-;1478,05;-;-;-;79510,64;-;-;-;-;-;-;-;983,78;-;-;-;8032,34;-;-;438,24;-;-;-;-;772,48;-;409,05;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;-;128694,19
12/2025;valor_aprovado;"231210 SANTANA DO CARIRI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19,00;885,37;551,06;-;-;-;-;152,36;-;-;-;39,41;-;-;-;-;-;-;-;-;-;128,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1775,82
12/2025;valor_aprovado;"231220 SANTA QUITERIA";-;-;70,00;19856,83;-;3851,61;5398,25;-;-;-;529,76;-;602,55;-;-;-;41039,57;-;-;-;-;-;-;-;2063,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;73412,17
12/2025;valor_aprovado;"231230 SAO BENEDITO";164,70;-;-;812,11;-;5635,44;59,24;9647,05;-;-;-;-;1805,14;-;-;48,00;64704,50;10077,48;45378,34;-;-;-;-;-;2232,28;-;-;236801,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;-;-;-;-;-;3120,00;390160,42
12/2025;valor_aprovado;"231240 SAO GONCALO DO AMARANTE";-;-;21,56;70168,47;6081,32;14426,47;20047,85;23711,86;-;-;1541,12;-;2088,94;-;-;208,00;166386,02;4374,18;2,88;-;-;-;11158,01;-;6866,16;-;158,52;408948,00;-;13,63;-;-;-;-;-;-;2361,35;-;484,80;-;-;-;-;-;-;27200,66;-;41757,70;94,16;-;-;-;-;-;-;-;808101,66
12/2025;valor_aprovado;"231250 SAO JOAO DO JAGUARIBE";-;-;-;3302,25;-;-;3758,70;-;-;-;674,24;-;103,00;-;-;15,00;29062,87;358,62;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;41821,00
12/2025;valor_aprovado;"231260 SAO LUIS DO CURU";-;-;-;67199,00;-;-;5593,50;-;-;-;1444,80;-;370,80;-;-;-;45594,31;-;270,24;-;-;-;-;-;2024,22;-;174,53;9848,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;-;-;-;-;-;-;-;144895,25
12/2025;valor_aprovado;"231270 SENADOR POMPEU";-;-;-;-;-;4381,20;1817,20;-;-;-;-;-;1008,06;-;-;-;51051,90;3007,73;-;-;-;-;57,33;-;10828,02;-;-;-;298,60;-;-;-;-;-;-;-;196,46;-;-;-;-;-;-;-;-;-;-;-;-;2390,85;-;-;-;-;-;-;75037,35
12/2025;valor_aprovado;"231280 SENADOR SA";-;-;-;-;-;-;-;-;-;-;-;-;113,30;-;-;-;30603,01;807,91;47,43;-;-;-;-;-;121,08;-;5,63;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;-;37187,94
12/2025;valor_aprovado;"231290 SOBRAL";622,26;-;662,45;68502,51;1083,76;12764,84;23079,35;24109,86;8062,50;-;5077,10;1959,00;3266,19;235431,45;-;108,00;104457,54;1265,57;29,63;-;-;56922,96;5567,46;673,01;2630,34;-;-;-;-;31,26;28,42;-;-;-;109,94;-;1414,28;2179,78;-;-;-;-;-;-;-;21509,46;119565,10;22060,00;188,32;-;-;-;-;-;-;-;723362,34
12/2025;valor_aprovado;"231300 SOLONOPOLE";132,30;-;-;44815,37;-;2363,53;2297,35;-;-;-;2311,68;-;695,25;-;-;-;52448,99;6906,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2138,56;-;-;-;-;-;-;-;-;-;-;5400,00;-;24032,25;-;-;-;-;-;-;143541,33
12/2025;valor_aprovado;"231310 TABULEIRO DO NORTE";2,70;-;-;52116,68;46265,28;6104,20;2459,60;1325,90;2150,00;-;6549,76;-;9357,47;-;-;-;78342,08;8045,17;-;-;-;-;-;-;10926,30;-;146,38;97651,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70704,45;-;-;8000,00;5400,00;-;-;405547,47
12/2025;valor_aprovado;"231320 TAMBORIL";-;-;-;18435,03;-;2712,78;9869,87;-;-;-;1155,84;-;937,30;-;-;-;81179,69;18,68;-;-;-;-;-;-;4494,36;-;-;-;597,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1125,00;-;3177,90;-;-;-;-;-;-;123703,65
12/2025;valor_aprovado;"231325 TARRAFAS";-;-;-;2047,35;-;-;-;-;-;-;-;-;128,75;-;-;28,00;26753,03;-;-;-;-;-;-;-;995,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29952,53
12/2025;valor_aprovado;"231330 TAUA";-;-;361,62;61157,26;-;25686,77;14640,22;-;-;-;1190,24;-;4222,45;-;-;25,00;119753,65;-;3564,14;-;-;-;9266,10;-;2257,50;-;265,49;-;89,58;-;85,26;-;-;-;-;-;3294,68;-;-;-;-;-;-;-;-;37104,44;-;4360,00;70,62;-;-;-;-;-;-;-;287395,02
12/2025;valor_aprovado;"231335 TEJUCUOCA";-;-;-;8052,20;-;-;-;-;-;-;-;-;97,85;-;-;-;55178,11;-;-;-;-;-;-;-;453,60;-;5,63;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;-;-;-;-;-;-;71242,25
12/2025;valor_aprovado;"231340 TIANGUA";13,50;-;2818,40;148920,94;35376,09;35641,68;20968,20;87417,24;2687,50;-;-;340,88;22288,82;-;-;153,00;177998,28;14960,83;5847,29;-;471378,85;-;6,96;-;4585,24;-;-;215160,25;-;-;-;-;-;-;-;-;-;-;-;579,05;-;-;-;-;-;52699,42;-;4725,00;508,80;-;-;-;-;1840,00;-;2400,00;1309316,22
12/2025;valor_aprovado;"231350 TRAIRI";-;-;-;12770,69;-;-;-;-;-;-;-;-;-;-;-;-;22307,27;-;-;-;-;-;-;-;6790,44;-;126,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41994,43
12/2025;valor_aprovado;"231355 TURURU";40,50;-;-;-;-;-;1167,65;-;-;-;-;-;-;-;-;-;41715,68;-;-;-;-;-;-;-;59,20;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43067,48
12/2025;valor_aprovado;"231360 UBAJARA";-;-;121,08;16346,88;-;5132,77;10160,15;-;-;-;-;-;1963,09;-;-;10,00;64124,33;5156,42;24,48;-;-;-;4008,61;-;4367,38;-;1068,75;-;29,86;24,54;-;-;-;-;-;-;4105,98;-;-;-;-;-;-;-;-;-;-;44100,00;-;-;-;-;-;-;-;-;160744,32
12/2025;valor_aprovado;"231370 UMARI";-;-;-;2842,48;-;-;-;-;-;-;-;-;350,20;-;-;-;7367,25;-;-;-;-;-;-;-;3195,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1301,85;-;-;-;-;-;-;15056,78
12/2025;valor_aprovado;"231375 UMIRIM";-;-;-;-;-;-;-;-;-;-;-;-;272,95;-;-;-;20474,14;-;-;-;-;-;-;-;12,46;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20765,18
12/2025;valor_aprovado;"231380 URUBURETAMA";-;-;-;17393,12;-;1709,92;-;-;-;-;-;-;-;-;-;-;52184,99;154,28;-;-;-;-;-;-;5173,94;-;90,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76706,33
12/2025;valor_aprovado;"231390 URUOCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"231395 VARJOTA";8,10;-;-;20260,99;-;1365,67;5513,20;-;-;-;1348,48;-;1076,46;-;-;-;52559,84;2029,22;7,40;-;-;-;-;-;4083,28;-;39,41;-;-;-;-;-;-;-;-;-;-;-;424,20;-;-;-;-;-;-;-;-;8550,00;-;-;-;-;-;-;-;-;97266,25
12/2025;valor_aprovado;"231400 VARZEA ALEGRE";-;-;70,50;11178,62;-;21857,66;11839,58;-;-;-;-;-;1717,64;-;-;-;97422,01;1271,14;5536,80;-;-;-;-;-;4954,98;-;169,78;-;119,44;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;11025,00;-;-;-;-;-;-;-;-;167252,73
12/2025;valor_aprovado;"231410 VICOSA DO CEARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;" MUNICIPIO IGNORADO - RN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"240010 ACARI";-;-;163,73;5131,02;-;274,04;1964,55;746,40;806,25;-;1013,08;-;282,50;-;-;-;21104,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;54,45;-;-;-;-;-;-;41665,46
12/2025;valor_aprovado;"240020 ACU";-;-;797,76;73495,39;-;73088,93;26847,00;-;-;-;-;-;2065,98;-;-;23,00;128349,70;1707,48;-;-;-;-;185,90;-;398,72;-;-;67761,54;59,72;-;-;67,86;-;-;-;-;908,80;-;-;-;-;-;-;-;-;-;24216,57;-;-;-;-;-;-;-;-;-;399974,35
12/2025;valor_aprovado;"240030 AFONSO BEZERRA";-;-;-;13804,92;-;2192,82;1710,50;-;-;-;-;-;875,50;-;-;-;41076,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11025,00;-;54,45;-;-;-;-;-;-;70739,25
12/2025;valor_aprovado;"240040 AGUA NOVA";-;-;-;1357,42;-;-;-;-;-;-;-;-;-;-;-;-;170,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1527,42
12/2025;valor_aprovado;"240050 ALEXANDRIA";-;-;-;5081,36;-;987,64;17457,90;11750,00;33150,00;-;8307,68;-;9933,52;-;-;-;109817,19;2344,34;146807,03;-;-;-;187,84;8463,16;11196,96;-;-;50193,90;-;-;-;-;-;-;-;-;732,50;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;-;422486,02
12/2025;valor_aprovado;"240060 ALMINO AFONSO";-;-;-;1565,22;-;-;2983,51;-;-;-;6750,00;-;489,25;-;-;-;123853,59;513,70;-;-;-;-;1,24;-;-;-;56,30;237071,25;-;-;-;-;-;-;-;-;45,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;373329,50
12/2025;valor_aprovado;"240070 ALTO DO RODRIGUES";-;-;-;14350,63;-;3599,89;-;-;-;-;-;-;824,00;-;-;-;129201,97;-;-;-;-;-;-;-;1065,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22050,00;-;-;-;-;-;-;-;-;171092,09
12/2025;valor_aprovado;"240080 ANGICOS";-;-;-;4168,74;-;3235,15;-;-;-;-;-;-;1236,00;-;-;2,00;36386,52;-;-;-;-;40,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45068,86
12/2025;valor_aprovado;"240090 ANTONIO MARTINS";-;-;-;4383,03;-;-;-;-;-;-;-;-;309,00;-;-;-;3741,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;-;12033,03
12/2025;valor_aprovado;"240100 APODI";-;-;-;156805,75;3314,99;2621,30;-;-;-;-;-;-;2060,00;-;-;60,00;101526,00;12801,60;74,00;-;-;-;1372,91;-;1215,00;-;-;-;-;-;-;-;-;-;-;-;522,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;282374,11
12/2025;valor_aprovado;"240110 AREIA BRANCA";402,30;-;42,30;29518,91;-;2502,65;5199,70;-;-;-;-;-;3143,65;-;-;28,00;151326,01;1671,43;41,93;-;-;-;-;360,17;8602,58;-;56,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;450,45;-;-;-;-;-;-;208971,08
12/2025;valor_aprovado;"240120 ARES";-;-;-;8336,61;-;-;-;-;-;-;-;-;200,85;-;-;-;35895,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;-;-;-;-;-;-;52307,52
12/2025;valor_aprovado;"240130 CAMPO GRANDE";-;-;-;7637,25;-;-;1782,00;-;-;-;-;-;272,95;-;-;6,00;16056,48;-;2,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;-;-;-;-;-;-;32957,56
12/2025;valor_aprovado;"240140 BAIA FORMOSA";-;-;-;12187,15;-;-;2631,80;-;-;-;-;-;406,85;-;-;62,00;62624,42;-;-;-;-;-;29,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;-;88321,08
12/2025;valor_aprovado;"240145 BARAUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"240150 BARCELONA";-;-;-;2905,69;-;-;-;-;-;-;-;-;180,25;-;-;-;13124,94;-;-;-;-;-;-;-;1944,00;-;-;-;238,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26325,00;-;-;-;-;-;-;-;-;44718,76
12/2025;valor_aprovado;"240160 BENTO FERNANDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"240165 BODO";40,50;-;-;2558,15;-;-;-;-;-;-;-;-;365,65;-;-;-;65326,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;-;71440,57
12/2025;valor_aprovado;"240170 BOM JESUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"240180 BREJINHO";-;-;288,00;8661,53;-;1229,96;1643,30;1181,49;2418,75;-;5904,04;-;106,35;-;-;-;36690,80;-;-;-;-;-;-;-;1027,56;-;-;-;-;14,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123,75;-;-;-;-;-;-;59290,30
12/2025;valor_aprovado;"240185 CAICARA DO NORTE";-;-;-;26266,86;-;-;-;-;-;-;-;-;754,84;-;-;89,00;38672,76;-;55,42;-;-;-;-;-;4529,88;-;-;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70428,48
12/2025;valor_aprovado;"240190 CAICARA DO RIO DO VENTO";-;-;-;2192,76;-;-;-;-;-;-;-;-;293,55;-;-;-;22428,65;-;-;-;-;-;-;-;2754,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27668,96
12/2025;valor_aprovado;"240200 CAICO";28,46;-;10840,00;192538,64;19248,06;46245,89;54243,60;121959,84;24725,00;-;10343,19;-;39660,37;27731,32;-;155,00;345660,79;4064,45;126107,61;-;916595,00;2771,80;-;29,54;15673,36;-;510,00;57682,06;170,00;-;-;-;-;158,32;-;-;-;-;-;9008,16;55,00;-;-;-;-;-;35353,80;-;5429,35;101093,95;-;-;13210,00;1610,00;-;24720,00;2207622,56
12/2025;valor_aprovado;"240210 CAMPO REDONDO";-;-;-;2519,87;-;-;-;-;-;-;-;-;242,05;-;-;-;17812,82;219,49;21,60;-;-;-;-;-;-;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20866,50
12/2025;valor_aprovado;"240220 CANGUARETAMA";-;-;-;18374,68;-;-;-;-;-;-;-;-;319,30;-;-;21,00;72214,65;2053,60;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;-;-;-;-;-;-;-;94392,43
12/2025;valor_aprovado;"240230 CARAUBAS";2160,00;-;119,25;10859,70;-;21815,77;1170,95;-;-;-;-;-;-;-;-;-;34601,40;-;-;-;-;-;-;-;2818,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;-;-;-;-;-;-;83670,87
12/2025;valor_aprovado;"240240 CARNAUBA DOS DANTAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"240250 CARNAUBAIS";-;-;-;11276,83;-;-;-;-;-;-;1155,84;-;252,35;-;-;-;33126,60;-;-;-;-;-;-;-;37,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;6474,60;-;-;-;-;-;-;61998,60
12/2025;valor_aprovado;"240260 CEARA-MIRIM";-;-;-;54280,73;-;112,32;-;-;-;-;-;-;1751,04;-;-;-;131151,72;-;2934,16;-;-;-;-;24,50;-;-;-;-;-;-;-;-;-;-;-;-;541,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;190796,43
12/2025;valor_aprovado;"240270 CERRO CORA";-;-;-;15840,52;-;63,70;256,72;589,40;-;-;48,16;-;1202,58;-;-;-;37604,44;-;-;-;-;-;-;-;607,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15525,00;-;-;-;-;-;-;-;-;71738,02
12/2025;valor_aprovado;"240280 CORONEL EZEQUIEL";-;-;-;91,32;-;-;-;-;-;-;-;-;460,05;-;-;-;19476,79;-;-;-;-;-;-;-;1360,80;-;140,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21529,71
12/2025;valor_aprovado;"240290 CORONEL JOAO PESSOA";-;-;-;2888,42;-;-;-;-;-;-;-;-;-;-;-;-;110,00;-;-;-;-;-;-;-;59,82;-;14,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3072,31
12/2025;valor_aprovado;"240300 CRUZETA";-;-;-;4530,17;-;226,23;7884,26;695,30;-;-;-;-;367,26;-;-;-;24178,81;-;1,44;-;-;-;-;-;463,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;118,80;-;-;-;-;-;-;38465,47
12/2025;valor_aprovado;"240310 CURRAIS NOVOS";54,00;-;-;18115,12;-;8599,65;-;-;-;-;-;-;-;13714,50;-;129,00;27953,75;-;-;-;-;5497,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;275,00;-;-;-;-;-;17273,95;-;-;-;-;-;-;-;-;-;91612,42
12/2025;valor_aprovado;"240320 DOUTOR SEVERIANO";-;-;-;6859,74;-;-;3867,05;-;-;-;-;-;288,40;-;-;22,00;8204,42;302,21;-;-;-;-;133,60;-;-;-;-;-;776,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;-;26303,78
12/2025;valor_aprovado;"240325 PARNAMIRIM";585,90;-;2249,33;329895,33;12044,31;21933,47;65708,52;40508,90;-;-;771,42;-;16653,75;8963,04;-;243,00;558795,86;7258,66;36217,10;-;-;-;330,18;3609,36;22605,96;-;495,27;74811,32;-;-;-;-;-;-;-;-;4116,28;7465,00;-;-;-;-;-;-;-;-;-;18225,00;-;-;-;-;-;-;-;-;1233486,96
12/2025;valor_aprovado;"240330 ENCANTO";-;-;-;3178,28;-;-;-;-;-;-;-;-;324,45;-;-;-;-;1105,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;-;-;-;-;-;-;14283,32
12/2025;valor_aprovado;"240340 EQUADOR";-;-;-;1989,23;-;26,82;273,01;-;-;-;-;-;195,70;-;-;-;10423,72;-;-;-;-;-;-;-;92,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,85;-;-;-;-;-;-;13015,97
12/2025;valor_aprovado;"240350 ESPIRITO SANTO";-;-;-;1921,40;-;-;629,20;-;-;-;-;-;159,65;-;-;-;53479,47;1284,25;419,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;10921,72;-;-;-;-;-;-;-;-;68994,15
12/2025;valor_aprovado;"240360 EXTREMOZ";-;-;-;4747,73;-;6335,45;-;-;-;-;-;-;1066,05;-;-;15,00;124986,41;5338,92;230,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142719,96
12/2025;valor_aprovado;"240370 FELIPE GUERRA";-;-;-;3822,91;-;-;2723,05;-;-;-;-;-;257,50;-;-;-;9200,00;-;-;-;-;-;-;-;423,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16427,16
12/2025;valor_aprovado;"240375 FERNANDO PEDROZA";-;-;-;2796,75;-;-;-;-;-;-;-;-;113,30;-;-;-;6451,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;-;19711,62
12/2025;valor_aprovado;"240380 FLORANIA";124,20;-;-;-;-;-;4745,30;-;-;-;-;-;1545,00;-;-;-;65069,67;-;-;-;-;-;-;-;355,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71839,37
