periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
08/2024;valor_aprovado;"120040 RIO BRANCO";13584,72;-;14492,61;1425156,50;170132,43;184377,98;158787,16;832709,49;638743,75;25207,74;15883,08;8972,63;183387,45;104252,50;-;6300,00;1284281,81;20569,04;1908,70;944264,43;1156476,96;38643,82;6825,37;491,76;122805,72;-;3922,88;311048,68;29,86;145,42;-;15568,47;-;-;-;-;3175,94;-;6502,84;4766,01;152885,03;-;-;-;36492,00;-;155417,77;54344,92;132948,80;924546,15;9160050,42
08/2024;valor_aprovado;"120042 RODRIGUES ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"120043 SANTA ROSA DO PURUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"120045 SENADOR GUIOMARD";-;-;-;71038,75;-;4165,61;-;-;-;-;-;-;267,80;-;-;6,00;27001,87;-;-;-;-;-;-;-;792,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103272,59
08/2024;valor_aprovado;"120050 SENA MADUREIRA";-;-;-;41432,32;-;19901,96;1664,30;-;-;-;-;-;401,70;-;-;194,00;55036,18;-;379,80;-;-;-;-;-;2565,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121575,38
08/2024;valor_aprovado;"120060 TARAUACA";-;-;-;21804,41;-;4567,78;-;-;-;-;-;-;-;-;-;-;28579,06;-;-;-;-;-;-;-;189,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55140,69
08/2024;valor_aprovado;"120070 XAPURI";-;-;-;23517,37;-;4982,02;-;-;-;-;-;-;-;-;-;-;34155,02;-;-;-;-;-;-;-;307,20;-;-;-;-;-;-;-;-;-;-;-;-;358,32;-;-;-;-;-;-;-;-;-;-;-;-;63319,93
08/2024;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"130002 ALVARAES";-;-;18,33;5586,69;-;1257,53;6201,25;-;-;-;-;-;-;-;-;-;22179,85;-;-;-;-;-;-;-;407,84;-;-;-;-;-;556,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36207,96
08/2024;valor_aprovado;"130006 AMATURA";-;-;-;10666,30;-;2127,12;-;-;-;-;-;-;-;-;-;458,00;31488,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44740,15
08/2024;valor_aprovado;"130008 ANAMA";-;-;-;8131,06;-;2596,91;6285,95;-;-;-;-;-;206,00;-;-;50,00;5319,13;-;-;-;-;-;-;-;1231,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23820,25
08/2024;valor_aprovado;"130010 ANORI";-;-;-;20469,75;-;4277,90;847,00;-;-;-;-;-;463,50;-;-;195,00;25446,80;-;-;-;-;-;-;-;2286,80;-;253,35;-;1642,30;-;-;947,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56830,20
08/2024;valor_aprovado;"130014 APUI";-;-;227,78;16253,19;-;4392,75;3423,75;-;-;-;-;-;293,55;-;-;266,00;16954,59;733,36;220,01;-;-;97,08;-;-;2081,46;-;369,88;-;-;-;85,26;68,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;54916,86
08/2024;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;18654,15;-;2750,38;10607,30;-;-;-;-;-;427,45;-;-;185,00;25710,42;-;-;-;-;-;-;-;2260,92;-;5,63;-;-;-;-;-;-;-;-;-;-;-;890,80;-;-;-;-;-;-;-;-;-;-;124,90;61616,95
08/2024;valor_aprovado;"130030 AUTAZES";-;46,00;-;16372,29;-;6329,81;14142,15;-;-;-;-;-;1653,15;-;-;474,00;111711,31;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150825,91
08/2024;valor_aprovado;"130040 BARCELOS";-;-;-;601,25;-;-;919,60;-;-;-;-;-;-;-;-;-;17661,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19182,44
08/2024;valor_aprovado;"130050 BARREIRINHA";-;-;-;5850,11;-;2496,18;279,95;-;-;-;385,28;-;149,35;-;-;135,00;10311,00;-;-;-;-;-;-;-;4187,72;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;-;23905,94
08/2024;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;-;-;3917,49;10813,55;-;-;-;-;-;484,10;-;-;199,00;4175,22;-;39,41;-;-;-;-;-;384,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20013,13
08/2024;valor_aprovado;"130063 BERURI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;9953,48;-;2031,30;3440,80;-;-;-;-;-;-;-;-;-;15105,40;593,09;49,50;-;-;-;-;-;1004,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;36677,97
08/2024;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;79855,50;-;40502,20;2010,25;-;-;-;-;-;381,10;-;-;-;37408,35;-;-;-;-;-;1881,25;-;-;-;-;-;-;-;-;-;-;-;-;-;12310,94;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;181549,59
08/2024;valor_aprovado;"130080 BORBA";169,50;-;-;104,71;-;3323,52;2871,00;-;-;-;-;-;293,55;-;-;432,00;2971,24;1887,93;-;-;-;-;-;-;7637,52;-;105,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19796,65
08/2024;valor_aprovado;"130083 CAAPIRANGA";-;-;-;3149,20;-;877,62;4612,30;-;-;-;-;-;216,30;-;-;-;17645,39;-;-;-;-;-;-;-;3017,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;34018,69
08/2024;valor_aprovado;"130090 CANUTAMA";-;-;-;2689,53;-;3603,99;726,00;-;-;-;-;-;618,59;-;-;47,00;18508,51;-;89,25;-;-;-;-;-;189,44;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;26651,47
08/2024;valor_aprovado;"130100 CARAUARI";5,40;205,00;18,33;49745,14;-;6809,95;1093,95;-;-;-;-;-;757,05;-;-;1,00;28515,36;-;994,76;-;-;-;-;-;9273,16;-;-;-;-;-;919,90;-;-;-;-;-;-;1104,82;868,53;-;-;-;-;-;-;-;-;-;-;-;100312,35
08/2024;valor_aprovado;"130110 CAREIRO";211,50;-;-;92970,58;-;3515,18;11943,45;-;-;-;-;-;514,80;-;1802,00;990,00;433809,56;-;3184,58;-;-;-;-;12786,93;28,92;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;3358,05;565226,90
08/2024;valor_aprovado;"130115 CAREIRO DA VARZEA";-;-;-;10544,46;-;1398,50;5589,65;-;-;-;-;-;-;-;-;-;7898,14;-;-;-;-;-;-;-;1844,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27275,71
08/2024;valor_aprovado;"130120 COARI";121,50;-;-;135352,76;-;25816,16;46537,15;-;-;-;6118,04;-;2519,73;-;-;2624,00;565954,79;19944,74;3367,57;-;-;-;-;-;19266,74;-;-;-;-;-;121,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;827744,49
08/2024;valor_aprovado;"130130 CODAJAS";-;-;-;2198,64;-;3559,00;4370,30;-;-;-;-;-;1030,00;-;-;3,00;5618,00;892,51;-;-;-;-;-;-;874,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18546,25
08/2024;valor_aprovado;"130140 EIRUNEPE";32,40;-;-;9037,19;-;2346,41;3995,75;-;-;-;-;-;406,85;-;-;114,00;29350,87;1746,58;-;-;-;-;-;-;142,08;-;-;-;-;-;-;-;-;-;-;-;-;-;801,72;-;-;-;-;-;-;-;-;-;-;-;47973,85
08/2024;valor_aprovado;"130150 ENVIRA";-;-;-;8785,27;-;1388,22;314,60;-;-;-;-;-;2,80;-;-;151,00;12013,05;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22666,78
08/2024;valor_aprovado;"130160 FONTE BOA";3726,00;-;-;30634,75;-;157,95;-;-;-;-;-;-;5088,00;-;-;3000,00;184053,15;-;-;-;-;-;108,20;-;-;-;-;-;-;-;-;-;-;-;-;-;697,80;-;-;-;-;-;-;-;-;-;-;-;-;-;227465,85
08/2024;valor_aprovado;"130165 GUAJARA";-;-;25,83;6477,63;-;1226,00;2411,20;-;-;-;-;-;123,60;-;-;71,00;24273,68;721,34;-;-;-;-;-;-;363,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35694,18
08/2024;valor_aprovado;"130170 HUMAITA";9701,10;-;1547,59;72465,72;-;60427,46;7439,85;15600,55;-;-;-;8586,15;50071,75;7950,00;-;457,00;403030,25;2551,04;15281,58;-;-;97,08;328,42;472,22;6959,80;-;978,07;-;-;78,36;595,26;616,56;145,18;203,04;-;-;14409,62;438,90;66,81;-;-;-;-;-;-;-;-;-;-;115071,00;795570,36
08/2024;valor_aprovado;"130180 IPIXUNA";-;-;-;17410,20;-;2756,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20166,94
08/2024;valor_aprovado;"130185 IRANDUBA";-;-;-;12057,96;-;-;5166,70;-;-;-;-;-;-;-;-;27,00;71290,71;-;-;-;-;-;-;-;592,56;-;-;-;-;-;-;-;-;-;-;-;-;507,62;-;-;-;-;-;-;-;-;-;-;-;-;89642,55
08/2024;valor_aprovado;"130190 ITACOATIARA";4576,50;-;-;230415,11;-;18588,62;31564,06;78468,19;-;-;-;-;6293,84;2937,33;-;-;539288,13;34437,41;-;-;-;2286,39;-;-;32754,52;-;492,45;-;-;1581,52;-;-;-;-;-;-;-;-;2672,40;-;-;-;-;-;-;-;-;-;-;18621,90;1004978,37
08/2024;valor_aprovado;"130195 ITAMARATI";-;-;-;42063,15;-;52838,65;2423,30;-;-;-;-;-;401,70;-;-;1045,00;17119,50;-;-;-;-;-;-;-;2462,40;-;-;-;-;-;-;-;-;564,00;-;-;-;-;1380,74;-;-;-;-;-;-;-;-;-;-;-;120298,44
08/2024;valor_aprovado;"130200 ITAPIRANGA";-;-;-;7839,51;-;1143,69;4781,70;-;-;-;-;-;-;-;-;56,00;26518,10;-;-;-;-;-;-;-;6459,24;-;-;2724,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49522,39
08/2024;valor_aprovado;"130210 JAPURA";-;-;-;5284,28;-;1549,76;-;-;-;-;-;-;2014,00;-;-;-;5765,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;20238,57
08/2024;valor_aprovado;"130220 JURUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"130230 JUTAI";-;-;-;368,08;-;1495,13;2995,30;-;-;-;-;-;-;-;-;-;2886,81;-;-;-;-;-;-;-;2250,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;15395,32
08/2024;valor_aprovado;"130240 LABREA";97,20;-;-;22558,15;-;7811,86;1839,20;-;-;-;-;-;-;-;-;201,00;38331,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70839,27
08/2024;valor_aprovado;"130250 MANACAPURU";34065,90;-;-;120729,80;-;20432,12;56785,80;-;-;-;-;-;51284,20;-;-;62,00;593954,29;-;20,16;-;-;-;-;-;5379,12;-;-;-;-;-;-;-;-;-;-;-;-;-;890,80;-;-;-;-;-;-;-;-;-;-;-;883604,19
08/2024;valor_aprovado;"130255 MANAQUIRI";-;-;-;2769,53;-;-;2910,60;-;-;-;-;-;-;-;-;-;18493,91;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24198,96
08/2024;valor_aprovado;"130260 MANAUS";57377,34;-;23737,53;4865933,44;407087,51;581963,45;1178889,86;1963895,20;1406100,00;227747,55;187437,48;2202,20;899557,25;744425,41;-;12229,00;5443513,05;202772,70;7886,83;3467875,19;3547447,46;270140,89;15944,11;5889,97;477591,94;94,25;10122,96;1047845,94;1086,58;3853,43;3890,59;1003,08;62,22;-;143,91;93,84;47782,25;87191,20;26257,43;60539,36;27053,70;-;-;4140,00;42215,00;-;606395,99;541053,49;47132,60;2565873,75;31121476,93
08/2024;valor_aprovado;"130270 MANICORE";3736,80;-;-;47656,96;-;10454,01;10330,65;-;-;-;-;-;1379,98;-;-;2110,00;70702,76;6522,82;2893,17;-;-;-;-;-;25987,84;-;658,33;92427,90;-;-;751,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26642,40;-;2235,75;304490,60
08/2024;valor_aprovado;"130280 MARAA";-;-;-;7614,65;-;5749,22;8659,20;-;-;-;-;-;-;-;-;44,00;10207,02;-;-;-;-;-;-;-;1404,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33678,53
08/2024;valor_aprovado;"130290 MAUES";116,10;-;-;72898,95;-;19855,02;10971,40;-;-;-;-;-;3214,00;-;-;257,00;102510,77;-;-;-;-;-;161,29;-;15236,52;-;387,96;-;-;-;-;-;-;-;33,97;-;522,56;-;-;-;-;-;-;-;-;-;-;5625,00;-;38606,70;270397,24
08/2024;valor_aprovado;"130300 NHAMUNDA";-;-;-;17670,26;-;4958,12;6210,60;-;-;-;-;-;-;-;-;-;13436,57;-;-;-;-;-;-;-;3224,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45499,79
08/2024;valor_aprovado;"130310 NOVA OLINDA DO NORTE";263,20;-;-;57548,93;-;634,05;829,40;-;-;-;-;-;8,22;-;-;1047,00;148366,37;5433,98;-;-;-;-;-;361,78;15973,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1040,40;231506,53
08/2024;valor_aprovado;"130320 NOVO AIRAO";-;-;-;17262,73;-;5400,66;9122,85;-;-;-;-;-;-;-;-;154,00;36931,27;-;-;-;-;-;-;-;3272,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72143,91
08/2024;valor_aprovado;"130330 NOVO ARIPUANA";224,10;-;18,33;74803,46;-;6627,25;632,50;-;-;-;-;-;87,55;-;-;182,00;31211,44;784,56;-;-;-;-;-;-;8569,00;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123166,61
08/2024;valor_aprovado;"130340 PARINTINS";1425,60;-;2420,21;278445,21;-;19600,23;44563,08;32319,84;-;-;1678,24;-;13241,18;7412,87;-;1048,00;429506,11;2188,00;1213,95;-;-;33994,35;678,98;-;48798,72;-;301,88;303263,80;29,86;1021,53;122,76;12,97;-;-;115,31;-;613,06;-;-;-;-;-;-;-;-;-;-;22500,00;-;34484,00;1280999,74
08/2024;valor_aprovado;"130350 PAUINI";-;-;-;20714,75;-;1982,72;5599,00;-;-;-;-;-;159,65;-;-;-;3828,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;37684,41
08/2024;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";-;-;-;48432,71;-;8711,31;6655,00;-;-;-;-;-;1368,00;-;-;225,00;52892,94;3021,40;1299,05;-;-;-;1,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;122606,57
08/2024;valor_aprovado;"130356 RIO PRETO DA EVA";310,50;-;-;11392,75;-;13117,09;3243,90;-;-;-;-;-;751,90;-;-;133,00;132832,45;-;-;-;-;-;-;-;25308,40;-;118,23;-;-;-;-;-;-;-;-;-;-;-;1937,49;-;-;-;-;-;-;-;-;-;-;-;189145,71
08/2024;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;5776,23;-;1200,59;48,40;-;-;-;-;-;-;-;-;39,00;15568,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22632,84
08/2024;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;28336,62;-;1062,29;-;-;-;-;-;-;-;-;-;311,00;1,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29711,17
08/2024;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";-;-;109,98;29102,62;-;4524,07;2719,20;-;-;-;-;-;16,90;-;-;264,00;42113,87;459,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79310,15
08/2024;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;35524,27;-;8618,56;10991,20;-;-;-;-;-;-;-;-;-;45869,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;109778,36
08/2024;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;9103,65;-;2056,70;2508,55;-;-;-;-;-;5537,99;-;-;82,00;42601,51;1741,11;33,78;-;-;-;-;-;9292,06;-;52,84;-;-;-;-;-;-;-;-;-;-;-;1358,47;-;-;-;-;-;-;-;-;7200,00;-;590,60;82159,26
08/2024;valor_aprovado;"130400 SILVES";-;-;-;11392,59;-;3566,38;3560,15;-;-;-;-;-;314,15;-;-;145,00;23541,27;-;-;-;-;-;-;-;2425,68;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;15681,60;60656,68
08/2024;valor_aprovado;"130406 TABATINGA";-;-;-;12630,12;-;18147,82;1706,65;-;-;-;-;-;673,55;-;-;-;36056,09;907,80;-;-;-;323,60;1023,39;-;882,26;-;-;-;-;-;-;-;-;-;-;-;1556,50;-;-;-;-;-;-;-;-;-;-;-;-;-;73907,78
08/2024;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"130420 TEFE";27,00;-;36,66;147560,39;-;64595,56;56425,56;21727,62;-;-;4816,00;-;6614,15;-;-;613,00;200803,67;22924,80;7363,69;-;-;-;10201,16;8900,51;17206,42;-;353,34;14375,57;-;-;-;-;-;-;-;-;684,84;-;4707,32;-;-;-;-;-;-;-;-;11250,00;-;19162,40;620349,66
08/2024;valor_aprovado;"130423 TONANTINS";-;-;-;2622,76;-;1847,76;5504,40;-;-;-;-;-;242,05;-;-;75,00;15741,05;-;-;-;-;-;-;-;19018,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45051,82
08/2024;valor_aprovado;"130426 UARINI";-;-;-;13559,42;-;2558,24;3807,10;-;-;-;-;-;149,35;-;-;-;9898,00;-;980,81;-;-;-;-;-;-;-;26,42;-;-;-;369,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31349,24
08/2024;valor_aprovado;"130430 URUCARA";-;-;-;14372,25;-;1939,50;3063,50;-;-;-;-;-;154,50;-;-;-;18829,42;-;148,50;-;-;-;-;-;1060,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;686,55;40254,26
08/2024;valor_aprovado;"130440 URUCURITUBA";-;-;-;8550,51;-;1276,09;-;-;-;-;-;-;-;-;-;-;467,46;-;-;-;-;-;-;-;71,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10365,10
08/2024;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"140005 ALTO ALEGRE";10,80;-;-;4990,90;-;1027,42;-;-;-;-;-;-;-;-;-;64,00;34565,51;518,37;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41371,40
08/2024;valor_aprovado;"140010 BOA VISTA";355,80;-;2541,48;1077258,83;55159,12;160671,00;87149,64;238711,19;369531,25;33736,86;9277,36;1615,14;77976,46;77730,00;-;1217,00;664748,42;7939,50;64029,75;834657,71;846751,85;11920,00;575,71;1376,00;22022,06;-;2289,73;509385,51;29,86;181,25;-;-;-;-;-;-;2742,56;-;638,71;15306,22;-;-;-;-;-;-;10556,87;76235,07;6473,94;1891482,45;7162274,30
08/2024;valor_aprovado;"140015 BONFIM";-;-;-;1321,84;-;-;-;-;-;-;-;-;-;-;-;1,00;10210,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11533,07
08/2024;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;392,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;392,50
08/2024;valor_aprovado;"140020 CARACARAI";-;-;-;8118,69;-;4374,40;-;-;-;-;-;-;92,70;-;-;42,00;28971,63;-;-;-;-;-;-;-;594,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42193,90
08/2024;valor_aprovado;"140023 CAROEBE";-;-;-;2951,57;-;2025,08;-;-;-;-;-;-;-;-;-;-;21159,57;956,69;-;-;-;-;-;-;805,00;-;79,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27977,17
08/2024;valor_aprovado;"140028 IRACEMA";-;-;-;3731,10;-;-;-;-;-;-;-;-;-;-;-;-;8530,70;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12273,64
08/2024;valor_aprovado;"140030 MUCAJAI";-;-;-;2021,87;-;7521,12;-;-;-;-;-;-;-;-;-;-;26986,58;-;-;-;-;-;-;-;833,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;48838,33
08/2024;valor_aprovado;"140040 NORMANDIA";-;-;-;1265,17;-;-;-;-;-;-;-;-;-;-;-;16,00;5821,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7102,34
08/2024;valor_aprovado;"140045 PACARAIMA";-;-;-;6837,34;-;2572,59;-;-;-;-;-;-;35,49;-;-;56,00;9376,52;-;-;-;-;-;-;-;301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19179,02
08/2024;valor_aprovado;"140047 RORAINOPOLIS";83,70;-;-;37096,21;-;14222,24;2149,40;12687,36;-;-;-;-;7200,14;-;-;461,00;5578,35;3068,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5534,10;88080,66
