periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
04/2025;qtd_aprovada;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"130002 ALVARAES";-;-;-;1611;-;173;388;-;-;-;-;-;64;-;-;-;8728;-;-;-;-;-;-;-;-;-;52;-;1;250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1012;-;-;-;-;-;12279
04/2025;qtd_aprovada;"130006 AMATURA";25;-;-;4432;-;284;225;-;-;-;-;-;5;-;-;-;41636;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46657
04/2025;qtd_aprovada;"130008 ANAMA";-;-;-;2374;-;240;-;-;-;-;-;-;43;-;-;71;734;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77;-;-;-;-;-;3578
04/2025;qtd_aprovada;"130010 ANORI";-;273;-;1836;-;447;208;-;-;-;-;-;101;-;-;-;4664;-;-;-;-;-;-;-;-;-;145;-;30;-;42;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;383;-;-;-;-;-;8144
04/2025;qtd_aprovada;"130014 APUI";-;42;1;4966;-;1160;311;-;-;-;-;-;68;-;-;330;3638;-;5;-;-;8;-;-;-;-;88;-;11;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;10652
04/2025;qtd_aprovada;"130020 ATALAIA DO NORTE";-;-;-;3848;-;303;226;-;-;-;-;-;39;-;-;79;13564;-;-;-;-;-;-;-;-;-;201;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;535;-;-;-;-;-;18798
04/2025;qtd_aprovada;"130030 AUTAZES";266;38;-;15446;-;2010;608;-;-;-;-;-;80;-;-;407;31707;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;362;-;-;-;-;-;50950
04/2025;qtd_aprovada;"130040 BARCELOS";-;30;-;1904;-;541;-;-;-;-;-;-;-;-;2;1;1612;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4093
04/2025;qtd_aprovada;"130050 BARREIRINHA";-;39;-;2588;-;261;15;-;-;-;4;-;35;-;-;2113;5732;-;-;-;-;-;29;-;-;-;100;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;10949
04/2025;qtd_aprovada;"130060 BENJAMIN CONSTANT";-;443;-;19322;-;698;519;-;-;-;-;-;90;-;3263;4019;23833;362;200;-;-;-;-;-;-;-;960;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53709
04/2025;qtd_aprovada;"130063 BERURI";-;-;905;3760;-;208;35;-;-;-;-;-;30;-;-;170;6959;-;8;-;-;-;-;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12159
04/2025;qtd_aprovada;"130068 BOA VISTA DO RAMOS";-;92;-;3769;-;96;138;-;-;-;-;-;-;-;1;-;3793;290;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8203
04/2025;qtd_aprovada;"130070 BOCA DO ACRE";93;212;-;25678;-;4848;-;-;-;-;-;-;49;-;-;-;5137;-;-;-;-;-;640;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;631;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;37310
04/2025;qtd_aprovada;"130080 BORBA";34;-;11;45;-;550;123;-;-;-;-;-;68;-;-;771;8127;640;-;-;-;-;-;-;-;-;174;-;5;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10551
04/2025;qtd_aprovada;"130083 CAAPIRANGA";-;37;-;700;-;51;126;-;-;-;-;-;25;-;-;-;4281;-;-;-;-;-;-;-;-;-;195;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;5435
04/2025;qtd_aprovada;"130090 CANUTAMA";-;38;-;3506;-;643;58;-;-;-;-;-;116;-;-;246;6206;-;2;-;-;-;-;-;-;-;102;-;13;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10940
04/2025;qtd_aprovada;"130100 CARAUARI";-;196;-;14117;-;526;48;-;-;-;-;-;141;-;-;4;12077;-;23;-;-;-;-;-;-;-;211;-;-;-;-;-;14;-;-;-;-;-;-;3;31;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;27406
04/2025;qtd_aprovada;"130110 CAREIRO";663;-;27;24548;-;756;353;-;-;-;-;-;148;-;1197;415;146709;-;146;-;-;-;135;2524;-;-;174;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45;-;-;395;-;-;-;-;-;178235
04/2025;qtd_aprovada;"130115 CAREIRO DA VARZEA";7;-;273;2078;-;266;108;-;-;-;-;-;-;-;-;-;3091;-;-;-;-;-;-;-;-;-;101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5924
04/2025;qtd_aprovada;"130120 COARI";38;52;80;37861;-;2530;1043;-;-;-;-;-;7707;-;-;4459;84199;6563;99;-;-;25;-;-;-;-;330;-;-;-;-;-;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144993
04/2025;qtd_aprovada;"130130 CODAJAS";36;25;-;888;-;431;323;-;-;-;-;-;-;-;-;1;902;259;-;-;-;-;-;18;-;-;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2958
04/2025;qtd_aprovada;"130140 EIRUNEPE";-;435;2777;3345;-;260;209;-;-;-;-;-;-;-;3;428;9091;39;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16619
04/2025;qtd_aprovada;"130150 ENVIRA";-;-;281;5599;-;317;11;-;-;-;-;-;3;-;5;333;7765;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14317
04/2025;qtd_aprovada;"130160 FONTE BOA";650;314;-;-;-;1194;235;-;-;-;-;-;200;-;-;-;16681;-;-;-;-;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19391
04/2025;qtd_aprovada;"130165 GUAJARA";16225;62;51;767;-;171;91;-;-;-;-;-;36;-;-;292;43732;136;1;-;-;-;60;-;-;-;94;-;-;-;-;-;-;-;-;-;-;-;1731;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63449
04/2025;qtd_aprovada;"130170 HUMAITA";400;-;3;13949;-;3297;338;99;-;-;-;-;4028;81;-;743;42709;257;402;-;-;123;205;-;-;-;126;-;-;-;-;-;46;-;-;-;-;-;510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67316
04/2025;qtd_aprovada;"130180 IPIXUNA";6;-;-;10296;-;340;233;-;-;-;-;-;7;-;-;-;1769;-;-;-;-;-;-;-;-;-;19;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12672
04/2025;qtd_aprovada;"130185 IRANDUBA";-;42;-;2611;-;-;265;-;-;-;-;-;-;-;-;31;372;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3321
04/2025;qtd_aprovada;"130190 ITACOATIARA";1524;425;2110;95579;-;2447;1291;-;-;-;-;-;1194;209;23;76;92001;3936;28;-;-;214;-;84;-;-;322;-;32;-;-;49;-;-;-;-;-;-;-;-;100;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201644
04/2025;qtd_aprovada;"130195 ITAMARATI";-;-;-;21140;-;14496;99;-;-;-;-;-;86;-;-;1515;2985;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;95;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40515
04/2025;qtd_aprovada;"130200 ITAPIRANGA";-;-;-;2634;-;203;83;-;-;-;-;-;-;-;-;76;2769;-;-;-;-;-;-;-;-;-;161;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5926
04/2025;qtd_aprovada;"130210 JAPURA";-;57;-;2095;-;113;108;-;-;-;-;-;150;-;-;26;4554;-;15;-;-;-;-;-;-;-;188;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;7328
04/2025;qtd_aprovada;"130220 JURUA";-;-;-;514;-;41;50;-;-;-;-;-;-;-;-;-;3707;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4326
04/2025;qtd_aprovada;"130230 JUTAI";-;-;-;93;-;205;51;-;-;-;-;-;83;-;-;8;1713;-;-;-;-;-;-;-;-;-;42;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;2216
04/2025;qtd_aprovada;"130240 LABREA";70;-;-;-;-;3099;175;-;-;-;-;-;-;-;-;976;16777;67;260;-;-;-;-;-;-;-;916;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22340
04/2025;qtd_aprovada;"130250 MANACAPURU";29823;112;-;41393;-;1950;2868;-;-;-;-;-;3018;-;164;108;99015;-;-;-;-;-;-;-;-;-;72;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;178535
04/2025;qtd_aprovada;"130255 MANAQUIRI";-;-;-;1011;-;505;116;-;-;-;-;-;-;-;-;2;3715;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5349
04/2025;qtd_aprovada;"130260 MANAUS";835041;3072;4607;754343;13532;66013;34272;13687;4662;777;3534;18;45986;29957;1355;18711;1290401;49429;2362;3581;14149;14608;16347;4823;-;-;17409;4;620;1896;51;409;64;33;1;-;1;1;1715;1920;2559;150;35;-;-;-;970;-;636543;12794;265;-;17727;-;-;-;-;-;3920434
04/2025;qtd_aprovada;"130270 MANICORE";2008;21;-;19567;-;1425;527;-;-;-;3;-;760;-;-;369;31134;633;148;-;-;-;-;22;-;-;1681;-;10;82;-;-;17;-;-;-;-;-;-;6;51;-;-;-;-;-;-;-;-;44;-;-;1880;-;-;-;-;-;60388
04/2025;qtd_aprovada;"130280 MARAA";14742;-;-;5535;-;18;194;-;-;-;-;-;-;-;-;434;13032;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33956
04/2025;qtd_aprovada;"130290 MAUES";386;2336;-;18289;-;1441;523;255;-;-;-;-;274;-;5;405;16564;112;4;-;-;-;117;-;-;-;534;-;22;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;40;-;-;5343;-;-;-;-;-;46688
04/2025;qtd_aprovada;"130300 NHAMUNDA";-;-;-;5176;-;396;16;-;-;-;-;-;-;-;-;-;5652;-;-;-;-;-;-;-;-;-;141;-;2;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11402
04/2025;qtd_aprovada;"130310 NOVA OLINDA DO NORTE";131;-;-;17818;-;-;-;-;-;-;-;-;27;-;-;-;18892;913;-;-;-;-;-;478;-;-;228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1004;-;-;-;-;-;39492
04/2025;qtd_aprovada;"130320 NOVO AIRAO";-;57;-;6241;-;441;252;-;-;-;-;-;32;-;-;311;7443;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14871
04/2025;qtd_aprovada;"130330 NOVO ARIPUANA";11;54;190;27074;-;923;73;-;-;-;-;-;83;-;51;344;4190;276;-;-;-;-;-;-;-;-;201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33470
04/2025;qtd_aprovada;"130340 PARINTINS";14884;-;406;55366;-;2108;1066;466;-;-;25;-;2350;183;2;842;94021;880;88;-;-;137;642;-;-;-;2115;-;6;1;-;2;3;-;-;-;-;6;76;-;-;-;-;-;-;-;-;-;-;-;-;-;7370;-;54;9;-;-;183108
04/2025;qtd_aprovada;"130350 PAUINI";-;103;-;14162;-;510;160;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;14995
04/2025;qtd_aprovada;"130353 PRESIDENTE FIGUEIREDO";5;342;50;20344;-;770;387;-;-;-;-;-;311;-;-;205;8903;184;38;-;-;-;327;-;-;-;46;-;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;31940
04/2025;qtd_aprovada;"130356 RIO PRETO DA EVA";60;163;-;5568;-;1476;58;-;-;-;-;-;-;-;-;1849;23010;-;-;-;-;-;-;-;-;-;302;-;14;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32551
04/2025;qtd_aprovada;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;2821;-;254;119;-;-;-;-;-;-;-;17;74;3866;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;7171
04/2025;qtd_aprovada;"130370 SANTO ANTONIO DO ICA";-;-;-;8424;-;320;-;-;-;-;-;-;-;-;109;512;83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9448
04/2025;qtd_aprovada;"130380 SAO GABRIEL DA CACHOEIRA";76;121;398;4764;-;-;-;-;-;-;-;-;54;-;-;1917;9399;122;-;-;-;-;-;-;-;-;83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16934
04/2025;qtd_aprovada;"130390 SAO PAULO DE OLIVENCA";-;-;-;11820;-;867;262;-;-;-;-;-;-;-;499;30;3395;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;16908
04/2025;qtd_aprovada;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;5337;-;281;107;-;-;-;-;-;233;-;-;268;7332;311;-;-;-;-;-;-;-;-;258;-;2;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;20;-;-;48;-;-;-;-;-;14228
04/2025;qtd_aprovada;"130400 SILVES";147;-;-;4774;-;343;-;-;-;-;-;-;54;-;-;205;6300;-;-;-;-;-;78;-;-;-;37;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;2754;-;-;-;-;-;14740
04/2025;qtd_aprovada;"130406 TABATINGA";-;216;-;10295;-;832;346;-;-;-;-;-;130;-;-;40;10159;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22018
04/2025;qtd_aprovada;"130410 TAPAUA";-;-;-;2856;-;484;431;-;-;-;-;-;70;-;-;-;3751;-;-;-;-;-;-;-;-;-;95;-;5;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;7723
04/2025;qtd_aprovada;"130420 TEFE";659;887;219;59911;-;6844;2143;273;-;-;-;-;670;-;47;1538;39790;4910;335;-;-;-;619;6090;-;-;602;-;8;5;-;-;-;-;-;-;-;1;111;4;30;-;-;-;-;-;-;-;-;56;2;-;2498;-;-;-;-;-;128252
04/2025;qtd_aprovada;"130423 TONANTINS";3715;-;-;862;-;242;78;-;-;-;-;-;105;-;127;435;36487;-;-;-;-;-;-;-;-;-;595;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447;-;-;-;-;-;43093
04/2025;qtd_aprovada;"130426 UARINI";-;41;-;11032;-;593;195;-;-;-;-;-;60;-;36;377;10782;-;51;-;-;-;-;-;-;-;112;-;8;-;-;2;2;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;23331
04/2025;qtd_aprovada;"130430 URUCARA";-;92;-;6987;-;490;453;-;-;-;-;-;20;-;-;-;6702;-;-;-;-;-;-;-;-;-;289;-;9;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;15142
04/2025;qtd_aprovada;"130440 URUCURITUBA";-;37;-;2924;-;172;-;-;-;-;-;-;-;-;-;13;1660;-;-;-;-;-;-;-;-;-;25;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4834
04/2025;qtd_aprovada;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"140002 AMAJARI";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
04/2025;qtd_aprovada;"140005 ALTO ALEGRE";470;-;-;1232;-;334;-;-;-;-;-;-;-;-;20;82;5683;174;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8000
04/2025;qtd_aprovada;"140010 BOA VISTA";42799;524;2216;163052;1794;14239;2578;1941;871;26;107;1;14139;13202;2019;3730;145116;2255;1246;464;3838;2418;867;4091;-;-;1046;-;66;828;-;2;5;-;-;-;-;-;251;-;13;25;-;-;-;-;-;-;91761;132;30;-;28112;-;-;-;-;-;545804
04/2025;qtd_aprovada;"140015 BONFIM";2;-;-;379;-;-;-;-;-;-;-;-;-;-;-;35;1899;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2319
04/2025;qtd_aprovada;"140017 CANTA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;137
04/2025;qtd_aprovada;"140020 CARACARAI";-;53;-;2220;-;512;-;-;-;-;-;-;28;-;-;265;6471;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9593
04/2025;qtd_aprovada;"140023 CAROEBE";-;-;-;1036;-;357;34;-;-;-;-;-;-;-;-;307;5024;135;-;-;-;-;-;-;-;-;45;-;5;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975
04/2025;qtd_aprovada;"140028 IRACEMA";33;10;15;-;-;-;-;-;-;-;-;-;-;-;-;64;2094;-;-;-;-;-;14;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2253
04/2025;qtd_aprovada;"140030 MUCAJAI";-;-;-;1345;-;108;-;-;-;-;-;-;-;-;-;-;8755;-;-;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10285
04/2025;qtd_aprovada;"140040 NORMANDIA";20;-;-;305;-;-;-;-;-;-;-;-;-;-;11;4;1532;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1883
04/2025;qtd_aprovada;"140045 PACARAIMA";4;12;-;17;-;-;-;-;-;-;-;-;-;-;-;120;724;-;-;-;-;-;273;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1155
04/2025;qtd_aprovada;"140047 RORAINOPOLIS";861;8;-;13962;-;2322;76;601;-;-;-;-;586;-;-;923;3215;418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;831;-;-;-;-;-;23803
04/2025;qtd_aprovada;"140050 SAO JOAO DA BALIZA";-;30;-;1100;-;-;-;-;-;-;-;-;-;-;-;80;2267;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3477
04/2025;qtd_aprovada;"140060 SAO LUIZ";-;7;-;397;-;-;-;-;-;-;-;-;-;-;-;56;3652;1019;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5133
04/2025;qtd_aprovada;"140070 UIRAMUTA";-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
04/2025;qtd_aprovada;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"150010 ABAETETUBA";27805;96;1180;5830;475;2476;1856;512;-;-;171;-;967;715;78;3276;59926;-;1;-;1353;529;253;-;-;-;288;-;142;-;-;-;-;-;-;-;-;7;98;-;-;13;-;-;-;-;-;-;4804;-;37;-;4032;-;-;-;-;-;116920
04/2025;qtd_aprovada;"150013 ABEL FIGUEIREDO";205;43;-;1508;-;86;84;-;-;-;-;-;10;-;1;50;2853;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4856
04/2025;qtd_aprovada;"150020 ACARA";448;1032;-;8459;-;414;289;-;-;-;-;-;761;-;-;39;43846;-;104;-;-;-;-;-;-;-;472;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4565;-;-;-;-;-;60429
04/2025;qtd_aprovada;"150030 AFUA";-;160;-;1854;22;192;143;-;-;-;-;-;17;-;-;-;2043;272;-;-;-;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4820
04/2025;qtd_aprovada;"150034 AGUA AZUL DO NORTE";12;137;-;32357;40;593;155;-;-;-;26;-;56;-;-;189;3234;-;82;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;3084;-;-;-;-;-;40001
